0	0	9.30
0	0	8.80
0	0	8.30
0	0	8.10
0	0	7.90
0	0	7.70
0	0	7.60
0	0	7.50
0	4	7.70
8	43	9.10
55	63	10.40
119	72	11.50
140	85	12.20
163	90	12.60
146	79	12.60
85	43	12.10
22	1	11.40
0	0	10.70
0	0	10.10
0	0	9.50
0	0	8.90
0	0	8.30
0	0	7.60
0	0	7.00
0	0	5.80
0	0	4.40
0	0	3.10
0	0	2.30
0	0	1.60
0	0	0.80
0	0	0.30
0	0	-0.30
0	5	-0.30
10	35	1.50
80	43	3.00
156	47	4.40
201	46	5.20
210	45	5.60
176	57	5.60
108	41	4.80
29	5	3.50
0	0	3.00
0	0	2.50
0	0	2.00
0	0	1.60
0	0	1.10
0	0	0.60
0	0	0.10
0	0	0.20
0	0	0.40
0	0	0.60
0	0	0.70
0	0	0.80
0	0	0.90
0	0	1.00
0	0	1.10
0	3	1.30
2	54	2.90
13	95	4.30
26	120	5.20
32	127	5.90
34	115	6.30
31	87	6.30
19	43	5.90
5	1	5.10
0	0	4.80
0	0	4.60
0	0	4.40
0	0	4.20
0	0	3.90
0	0	3.70
0	0	3.50
0	0	3.10
0	0	2.40
0	0	2.00
0	0	1.80
0	0	1.50
0	0	1.30
0	0	1.10
0	0	0.90
0	4	0.90
4	39	1.40
25	67	1.80
62	75	2.00
45	84	2.10
25	73	2.20
53	55	2.10
32	27	1.90
10	1	1.60
0	0	1.30
0	0	1.10
0	0	0.80
0	0	0.60
0	0	0.30
0	0	0.00
0	0	-0.60
0	0	-0.30
0	0	-0.30
0	0	-0.30
0	0	-0.40
0	0	-0.30
0	0	-0.30
0	0	-0.30
0	0	-0.30
0	2	-0.20
11	35	0.60
74	63	1.40
134	84	2.10
177	92	2.50
161	84	2.80
124	66	2.90
72	33	2.60
21	1	2.10
0	0	1.80
0	0	1.50
0	0	1.20
0	0	0.90
0	0	0.50
0	0	0.30
0	0	-0.30
0	0	-0.40
0	0	-0.90
0	0	-1.40
0	0	-1.70
0	0	-1.90
0	0	-2.10
0	0	-2.30
0	0	-2.50
0	2	-2.50
3	40	-1.90
21	73	-1.30
39	92	-0.90
75	100	-0.60
80	97	-0.50
67	74	-0.50
62	39	-0.70
17	2	-1.20
0	0	-1.40
0	0	-1.70
0	0	-1.90
0	0	-2.20
0	0	-2.50
0	0	-2.70
0	0	-3.00
0	0	-3.00
0	0	-3.10
0	0	-3.10
0	0	-3.10
0	0	-3.10
0	0	-3.10
0	0	-3.10
0	0	-3.10
0	5	-2.80
9	52	-0.90
47	105	0.80
55	117	2.30
38	128	3.40
30	108	4.00
35	103	3.90
38	55	3.10
20	2	2.00
0	0	1.70
0	0	1.40
0	0	1.10
0	0	0.80
0	0	0.50
0	0	0.10
0	0	-0.20
0	0	-0.80
0	0	-1.20
