Index;Consumption [kWh/h]
209;203,47
210;203,45
211;203,38
212;203,29
213;203,15
214;203,14
215;203,09
216;203,00
217;202,99
218;202,92
219;202,85
220;202,79
221;202,76
222;202,68
223;202,60
224;202,58
225;202,57
226;202,51
227;202,50
228;202,50
229;202,47
230;202,28
231;202,27
232;202,27
233;202,16
234;202,06
235;202,05
236;201,88
237;201,78
238;201,76
239;201,53
240;201,50
241;201,49
242;201,41
243;201,40
244;201,03
245;201,00
246;200,99
247;200,91
248;200,90
249;200,89
250;200,86
251;200,83
252;200,81
253;200,81
254;200,69
255;200,64
256;200,55
257;200,33
258;200,26
259;200,20
260;200,19
261;200,17
262;200,17
263;200,17
264;200,14
265;200,07
266;200,06
267;200,03
268;200,01
269;199,99
270;199,88
271;199,82
272;199,81
273;199,80
274;199,77
275;199,76
276;199,76
277;199,75
278;199,72
279;199,60
280;199,59
281;199,52
282;199,51
283;199,40
284;199,39
285;199,37
286;199,30
287;199,29
288;199,27
289;199,23
290;199,21
291;199,18
292;199,16
293;199,15
294;199,12
295;199,12
296;199,06
297;199,02
298;198,96
299;198,76
300;198,71
301;198,67
302;198,67
303;198,63
304;198,52
305;198,46
306;198,38
307;198,31
308;198,25
309;198,17
310;198,02
311;198,01
312;197,89
313;197,61
314;197,51
315;197,43
316;197,36
317;197,36
318;197,30
319;197,27
320;197,23
321;197,20
322;197,16
323;197,15
324;197,10
325;196,97
326;196,95
327;196,92
328;196,88
329;196,84
330;196,81
331;196,71
332;196,63
333;196,62
334;196,60
335;196,42
336;196,39
337;196,29
338;196,29
339;196,20
340;196,17
341;196,16
342;196,07
343;196,04
344;196,03
345;196,01
346;195,89
347;195,72
348;195,72
349;195,65
350;195,53
351;195,50
352;195,47
353;195,46
354;195,30
355;195,28
356;195,28
357;195,18
358;195,16
359;195,10
360;195,09
361;195,09
362;195,09
363;195,08
364;195,00
365;195,00
366;194,98
367;194,87
368;194,86
369;194,85
370;194,84
371;194,80
372;194,77
373;194,65
374;194,45
375;194,41
376;194,39
377;194,36
378;194,35
379;194,32
380;194,29
381;194,28
382;194,21
383;194,15
384;194,11
385;194,07
386;193,93
387;193,89
388;193,79
389;193,78
390;193,60
391;193,50
392;193,40
393;193,39
394;193,37
395;193,35
396;193,31
397;193,29
398;193,27
399;193,26
400;193,24
401;193,18
402;193,13
403;193,01
404;192,97
405;192,95
406;192,92
407;192,90
408;192,87
409;192,82
410;192,82
411;192,73
412;192,66
413;192,64
414;192,56
415;192,41
416;192,39
417;192,37
418;192,34
419;192,18
420;192,14
421;192,12
422;192,11
423;192,10
424;192,02
425;191,83
426;191,82
427;191,81
428;191,79
429;191,75
430;191,71
431;191,71
432;191,70
433;191,68
434;191,52
435;191,44
436;191,43
437;191,40
438;191,27
439;191,21
440;191,21
441;191,20
442;191,17
443;191,12
444;191,12
445;191,11
446;191,06
447;190,96
448;190,95
449;190,92
450;190,89
451;190,87
452;190,87
453;190,84
454;190,80
455;190,80
456;190,78
457;190,77
458;190,54
459;190,49
460;190,45
461;190,42
462;190,41
463;190,32
464;190,30
465;190,27
466;190,20
467;190,01
468;189,99
469;189,97
470;189,90
471;189,87
472;189,86
473;189,81
474;189,71
475;189,68
476;189,67
477;189,63
478;189,54
479;189,53
480;189,50
481;189,40
482;189,38
483;189,33
484;189,32
485;189,29
486;189,28
487;188,98
488;188,98
489;188,94
490;188,92
491;188,84
492;188,81
493;188,69
494;188,63
495;188,61
496;188,60
497;188,56
498;188,54
499;188,50
500;188,50
501;188,46
502;188,45
503;188,37
504;188,33
505;188,29
506;188,18
507;188,06
508;188,01
509;187,95
510;187,91
511;187,88
512;187,85
513;187,81
514;187,80
515;187,77
516;187,71
517;187,66
518;187,52
519;187,50
520;187,48
521;187,48
522;187,45
523;187,45
524;187,22
525;187,02
526;186,98
527;186,95
528;186,80
529;186,68
530;186,58
531;186,52
532;186,48
533;186,48
534;186,45
535;186,45
536;186,43
537;186,43
538;186,30
539;186,27
540;186,21
541;186,13
542;186,11
543;185,97
544;185,87
545;185,86
546;185,83
547;185,79
548;185,75
549;185,75
550;185,74
551;185,71
552;185,71
553;185,68
554;185,64
555;185,62
556;185,60
557;185,60
558;185,56
559;185,42
560;185,33
561;185,32
562;185,29
563;185,22
564;185,21
565;185,11
566;184,89
567;184,85
568;184,77
569;184,72
570;184,71
571;184,68
572;184,67
573;184,49
574;184,48
575;184,45
576;184,43
577;184,40
578;184,37
579;184,30
580;184,28
581;184,28
582;184,26
583;184,16
584;184,08
585;183,94
586;183,91
587;183,88
588;183,78
589;183,47
590;183,43
591;183,38
592;183,35
593;183,13
594;183,04
595;182,97
596;182,79
597;182,74
598;182,70
599;182,70
600;182,65
601;182,65
602;182,56
603;182,44
604;182,37
605;182,36
606;182,27
607;182,19
608;182,19
609;182,16
610;182,15
611;182,12
612;182,01
613;181,87
614;181,87
615;181,86
616;181,74
617;181,68
618;181,62
619;181,59
620;181,59
621;181,57
622;181,48
623;181,47
624;181,40
625;181,38
626;181,35
627;181,33
628;181,31
629;181,29
630;181,28
631;181,11
632;181,09
633;181,08
634;181,07
635;181,04
636;181,03
637;181,03
638;180,96
639;180,93
640;180,77
641;180,77
642;180,64
643;180,60
644;180,58
645;180,44
646;180,38
647;180,38
648;180,32
649;180,29
650;180,27
651;180,24
652;180,19
653;180,16
654;180,07
655;179,97
656;179,75
657;179,75
658;179,74
659;179,72
660;179,71
661;179,67
662;179,53
663;179,45
664;179,15
665;179,06
666;179,06
667;178,98
668;178,97
669;178,95
670;178,92
671;178,80
672;178,78
673;178,77
674;178,77
675;178,77
676;178,67
677;178,51
678;178,41
679;178,37
680;178,31
681;178,29
682;178,28
683;178,28
684;178,24
685;178,20
686;178,18
687;178,10
688;178,00
689;177,97
690;177,95
691;177,91
692;177,90
693;177,79
694;177,76
695;177,74
696;177,70
697;177,64
698;177,46
699;177,45
700;177,44
701;177,43
702;177,42
703;177,40
704;177,36
705;177,30
706;177,25
707;177,18
708;177,14
709;177,09
710;177,09
711;177,07
712;177,06
713;177,02
714;176,98
715;176,97
716;176,86
717;176,81
718;176,78
719;176,77
720;176,68
721;176,45
722;176,44
723;176,34
724;176,34
725;176,33
726;176,19
727;176,15
728;176,14
729;176,09
730;176,07
731;176,07
732;176,00
733;175,96
734;175,88
735;175,83
736;175,80
737;175,76
738;175,74
739;175,71
740;175,69
741;175,66
742;175,57
743;175,32
744;175,31
745;175,28
746;175,27
747;175,26
748;175,23
749;175,21
750;175,06
751;174,97
752;174,92
753;174,92
754;174,83
755;174,81
756;174,81
757;174,81
758;174,75
759;174,73
760;174,62
761;174,54
762;174,50
763;174,47
764;174,46
765;174,41
766;174,38
767;174,27
768;174,24
769;174,24
770;174,22
771;174,21
772;174,19
773;174,18
774;174,08
775;173,91
776;173,85
777;173,82
778;173,81
779;173,69
780;173,48
781;173,48
782;173,46
783;173,39
784;173,39
785;173,34
786;173,34
787;173,31
788;173,30
789;173,23
790;173,23
791;173,15
792;173,13
793;173,08
794;173,05
795;173,03
796;173,01
797;173,00
798;172,96
799;172,88
800;172,85
801;172,85
802;172,84
803;172,84
804;172,83
805;172,81
806;172,75
807;172,74
808;172,69
809;172,68
810;172,58
811;172,56
812;172,56
813;172,49
814;172,47
815;172,47
816;172,46
817;172,40
818;172,30
819;172,27
820;172,27
821;172,26
822;172,26
823;172,21
824;172,15
825;172,12
826;172,10
827;172,08
828;172,08
829;172,00
830;171,96
831;171,95
832;171,87
833;171,77
834;171,73
835;171,68
836;171,67
837;171,65
838;171,65
839;171,57
840;171,53
841;171,42
842;171,41
843;171,38
844;171,36
845;171,33
846;171,30
847;171,28
848;171,27
849;171,27
850;171,22
851;171,19
852;171,15
853;171,13
854;171,11
855;171,11
856;171,08
857;171,04
858;171,02
859;171,01
860;171,00
861;170,99
862;170,98
863;170,97
864;170,95
865;170,95
866;170,91
867;170,91
868;170,78
869;170,75
870;170,75
871;170,71
872;170,63
873;170,61
874;170,61
875;170,59
876;170,57
877;170,56
878;170,54
879;170,51
880;170,47
881;170,46
882;170,42
883;170,40
884;170,37
885;170,35
886;170,34
887;170,34
888;170,32
889;170,32
890;170,27
891;170,25
892;170,24
893;170,22
894;170,18
895;170,17
896;170,16
897;170,10
898;170,02
899;170,00
900;169,99
901;169,98
902;169,87
903;169,84
904;169,78
905;169,70
906;169,70
907;169,69
908;169,66
909;169,61
910;169,61
911;169,58
912;169,56
913;169,50
914;169,41
915;169,37
916;169,37
917;169,31
918;169,31
919;169,25
920;169,21
921;169,19
922;169,13
923;169,08
924;169,06
925;168,99
926;168,98
927;168,97
928;168,96
929;168,88
930;168,86
931;168,78
932;168,75
933;168,73
934;168,68
935;168,66
936;168,63
937;168,62
938;168,61
939;168,60
940;168,60
941;168,59
942;168,50
943;168,49
944;168,47
945;168,44
946;168,42
947;168,41
948;168,38
949;168,36
950;168,34
951;168,28
952;168,19
953;168,15
954;168,15
955;168,05
956;168,04
957;167,99
958;167,97
959;167,91
960;167,88
961;167,85
962;167,85
963;167,80
964;167,76
965;167,73
966;167,68
967;167,63
968;167,58
969;167,53
970;167,52
971;167,51
972;167,50
973;167,50
974;167,43
975;167,42
976;167,35
977;167,33
978;167,18
979;167,18
980;167,18
981;167,12
982;167,10
983;167,08
984;167,02
985;167,00
986;166,98
987;166,93
988;166,88
989;166,87
990;166,84
991;166,84
992;166,82
993;166,82
994;166,78
995;166,77
996;166,76
997;166,74
998;166,72
999;166,64
1000;166,58
1001;166,57
1002;166,54
1003;166,43
1004;166,38
1005;166,37
1006;166,35
1007;166,34
1008;166,32
1009;166,31
1010;166,30
1011;166,28
1012;166,25
1013;166,25
1014;166,19
1015;166,16
1016;166,03
1017;165,97
1018;165,92
1019;165,88
1020;165,85
1021;165,83
1022;165,78
1023;165,77
1024;165,75
1025;165,72
1026;165,71
1027;165,68
1028;165,64
1029;165,58
1030;165,58
1031;165,55
1032;165,53
1033;165,51
1034;165,50
1035;165,44
1036;165,41
1037;165,41
1038;165,38
1039;165,34
1040;165,29
1041;165,28
1042;165,23
1043;165,21
1044;165,03
1045;165,02
1046;164,98
1047;164,91
1048;164,89
1049;164,88
1050;164,84
1051;164,83
1052;164,82
1053;164,78
1054;164,76
1055;164,74
1056;164,73
1057;164,70
1058;164,68
1059;164,61
1060;164,57
1061;164,57
1062;164,56
1063;164,51
1064;164,47
1065;164,47
1066;164,47
1067;164,46
1068;164,41
1069;164,37
1070;164,36
1071;164,35
1072;164,33
1073;164,32
1074;164,32
1075;164,26
1076;164,25
1077;164,16
1078;164,15
1079;164,08
1080;164,02
1081;163,97
1082;163,88
1083;163,80
1084;163,78
1085;163,78
1086;163,68
1087;163,68
1088;163,64
1089;163,63
1090;163,55
1091;163,47
1092;163,43
1093;163,43
1094;163,39
1095;163,38
1096;163,36
1097;163,34
1098;163,28
1099;163,27
1100;163,27
1101;163,24
1102;163,23
1103;163,18
1104;163,13
1105;163,06
1106;163,06
1107;162,99
1108;162,94
1109;162,91
1110;162,88
1111;162,87
1112;162,75
1113;162,72
1114;162,69
1115;162,66
1116;162,66
1117;162,56
1118;162,55
1119;162,46
1120;162,46
1121;162,36
1122;162,22
1123;162,21
1124;162,21
1125;162,11
1126;162,06
1127;162,04
1128;161,93
1129;161,86
1130;161,70
1131;161,69
1132;161,51
1133;161,49
1134;161,40
1135;161,31
1136;161,23
1137;161,19
1138;161,17
1139;161,16
1140;161,13
1141;161,12
1142;161,06
1143;161,05
1144;160,99
1145;160,97
1146;160,95
1147;160,90
1148;160,85
1149;160,64
1150;160,59
1151;160,57
1152;160,56
1153;160,53
1154;160,53
1155;160,52
1156;160,50
1157;160,48
1158;160,48
1159;160,40
1160;160,26
1161;160,25
1162;160,18
1163;160,10
1164;160,06
1165;160,03
1166;159,92
1167;159,90
1168;159,85
1169;159,85
1170;159,81
1171;159,81
1172;159,77
1173;159,74
1174;159,71
1175;159,66
1176;159,62
1177;159,58
1178;159,52
1179;159,43
1180;159,43
1181;159,37
1182;159,36
1183;159,26
1184;159,04
1185;159,03
1186;158,82
1187;158,76
1188;158,73
1189;158,70
1190;158,64
1191;158,63
1192;158,41
1193;158,40
1194;158,37
1195;158,37
1196;158,34
1197;158,33
1198;158,27
1199;158,18
1200;158,18
1201;158,16
1202;158,05
1203;158,05
1204;158,03
1205;157,88
1206;157,86
1207;157,80
1208;157,70
1209;157,69
1210;157,62
1211;157,58
1212;157,56
1213;157,56
1214;157,43
1215;157,42
1216;157,38
1217;157,30
1218;157,29
1219;157,27
1220;157,27
1221;157,18
1222;157,14
1223;157,00
1224;156,95
1225;156,85
1226;156,76
1227;156,74
1228;156,69
1229;156,58
1230;156,54
1231;156,49
1232;156,47
1233;156,27
1234;156,26
1235;156,20
1236;156,20
1237;156,16
1238;156,08
1239;156,07
1240;156,00
1241;155,94
1242;155,90
1243;155,73
1244;155,71
1245;155,52
1246;155,48
1247;155,47
1248;155,45
1249;155,45
1250;155,45
1251;155,43
1252;155,42
1253;155,42
1254;155,41
1255;155,40
1256;155,34
1257;155,15
1258;155,15
1259;155,11
1260;155,10
1261;155,09
1262;155,07
1263;155,06
1264;154,99
1265;154,98
1266;154,98
1267;154,95
1268;154,92
1269;154,84
1270;154,80
1271;154,79
1272;154,79
1273;154,77
1274;154,69
1275;154,68
1276;154,59
1277;154,56
1278;154,56
1279;154,46
1280;154,44
1281;154,35
1282;154,33
1283;154,31
1284;154,30
1285;154,29
1286;154,26
1287;154,16
1288;154,14
1289;154,04
1290;154,00
1291;153,96
1292;153,95
1293;153,87
1294;153,84
1295;153,84
1296;153,67
1297;153,57
1298;153,55
1299;153,55
1300;153,55
1301;153,41
1302;153,38
1303;153,34
1304;153,31
1305;153,30
1306;153,29
1307;153,28
1308;153,22
1309;153,20
1310;153,18
1311;153,02
1312;152,94
1313;152,88
1314;152,77
1315;152,71
1316;152,69
1317;152,69
1318;152,63
1319;152,63
1320;152,61
1321;152,58
1322;152,51
1323;152,51
1324;152,49
1325;152,47
1326;152,40
1327;152,36
1328;152,36
1329;152,32
1330;152,29
1331;152,26
1332;152,26
1333;152,21
1334;152,15
1335;152,10
1336;152,09
1337;152,08
1338;152,05
1339;152,00
1340;151,94
1341;151,90
1342;151,85
1343;151,85
1344;151,78
1345;151,76
1346;151,73
1347;151,72
1348;151,70
1349;151,69
1350;151,68
1351;151,66
1352;151,64
1353;151,61
1354;151,58
1355;151,58
1356;151,56
1357;151,53
1358;151,51
1359;151,48
1360;151,35
1361;151,34
1362;151,32
1363;151,28
1364;151,27
1365;151,23
1366;151,20
1367;151,18
1368;151,14
1369;151,12
1370;151,10
1371;151,07
1372;151,03
1373;150,93
1374;150,92
1375;150,87
1376;150,80
1377;150,76
1378;150,73
1379;150,67
1380;150,64
1381;150,63
1382;150,54
1383;150,53
1384;150,46
1385;150,44
1386;150,42
1387;150,36
1388;150,35
1389;150,33
1390;150,23
1391;150,12
1392;150,10
1393;150,09
1394;150,01
1395;150,00
1396;149,95
1397;149,90
1398;149,85
1399;149,78
1400;149,77
1401;149,71
1402;149,71
1403;149,70
1404;149,69
1405;149,66
1406;149,64
1407;149,61
1408;149,59
1409;149,58
1410;149,57
1411;149,56
1412;149,53
1413;149,49
1414;149,48
1415;149,48
1416;149,45
1417;149,44
1418;149,40
1419;149,20
1420;149,18
1421;149,16
1422;149,14
1423;149,10
1424;149,07
1425;149,07
1426;149,05
1427;149,05
1428;149,02
1429;148,95
1430;148,94
1431;148,90
1432;148,82
1433;148,81
1434;148,77
1435;148,73
1436;148,72
1437;148,66
1438;148,66
1439;148,63
1440;148,57
1441;148,53
1442;148,49
1443;148,47
1444;148,35
1445;148,25
1446;148,24
1447;148,23
1448;148,18
1449;148,16
1450;148,12
1451;148,07
1452;148,02
1453;147,93
1454;147,90
1455;147,83
1456;147,83
1457;147,80
1458;147,74
1459;147,73
1460;147,62
1461;147,61
1462;147,60
1463;147,55
1464;147,51
1465;147,50
1466;147,44
1467;147,43
1468;147,43
1469;147,41
1470;147,38
1471;147,32
1472;147,31
1473;147,31
1474;147,27
1475;147,25
1476;147,22
1477;147,20
1478;147,19
1479;147,14
1480;147,13
1481;147,11
1482;147,10
1483;147,06
1484;147,02
1485;147,01
1486;147,01
1487;147,01
1488;146,95
1489;146,91
1490;146,91
1491;146,90
1492;146,89
1493;146,84
1494;146,80
1495;146,75
1496;146,73
1497;146,73
1498;146,73
1499;146,70
1500;146,67
1501;146,66
1502;146,66
1503;146,61
1504;146,61
1505;146,59
1506;146,55
1507;146,55
1508;146,49
1509;146,46
1510;146,45
1511;146,44
1512;146,44
1513;146,43
1514;146,36
1515;146,35
1516;146,33
1517;146,29
1518;146,28
1519;146,25
1520;146,21
1521;146,21
1522;146,16
1523;146,13
1524;146,12
1525;146,08
1526;146,05
1527;146,04
1528;146,03
1529;146,01
1530;146,01
1531;146,00
1532;145,97
1533;145,88
1534;145,86
1535;145,79
1536;145,73
1537;145,72
1538;145,70
1539;145,67
1540;145,66
1541;145,63
1542;145,63
1543;145,63
1544;145,62
1545;145,62
1546;145,59
1547;145,59
1548;145,58
1549;145,56
1550;145,55
1551;145,51
1552;145,50
1553;145,49
1554;145,44
1555;145,35
1556;145,35
1557;145,34
1558;145,33
1559;145,29
1560;145,28
1561;145,28
1562;145,23
1563;145,22
1564;145,17
1565;145,11
1566;145,10
1567;145,10
1568;145,07
1569;145,06
1570;145,00
1571;144,99
1572;144,99
1573;144,97
1574;144,95
1575;144,90
1576;144,90
1577;144,82
1578;144,78
1579;144,77
1580;144,76
1581;144,74
1582;144,73
1583;144,73
1584;144,68
1585;144,63
1586;144,62
1587;144,61
1588;144,61
1589;144,59
1590;144,58
1591;144,57
1592;144,56
1593;144,56
1594;144,55
1595;144,55
1596;144,55
1597;144,54
1598;144,52
1599;144,50
1600;144,48
1601;144,45
1602;144,43
1603;144,35
1604;144,31
1605;144,26
1606;144,25
1607;144,20
1608;144,17
1609;144,15
1610;144,09
1611;144,06
1612;144,03
1613;144,03
1614;144,03
1615;144,02
1616;144,00
1617;144,00
1618;143,98
1619;143,96
1620;143,94
1621;143,88
1622;143,88
1623;143,86
1624;143,86
1625;143,86
1626;143,86
1627;143,85
1628;143,84
1629;143,82
1630;143,80
1631;143,79
1632;143,78
1633;143,78
1634;143,74
1635;143,70
1636;143,70
1637;143,67
1638;143,65
1639;143,61
1640;143,60
1641;143,60
1642;143,58
1643;143,53
1644;143,53
1645;143,53
1646;143,51
1647;143,51
1648;143,47
1649;143,46
1650;143,43
1651;143,41
1652;143,40
1653;143,39
1654;143,37
1655;143,34
1656;143,32
1657;143,32
1658;143,30
1659;143,28
1660;143,28
1661;143,26
1662;143,24
1663;143,16
1664;143,14
1665;143,14
1666;143,13
1667;143,13
1668;143,12
1669;143,10
1670;143,05
1671;143,03
1672;143,03
1673;142,98
1674;142,98
1675;142,97
1676;142,96
1677;142,95
1678;142,93
1679;142,93
1680;142,88
1681;142,88
1682;142,87
1683;142,80
1684;142,75
1685;142,74
1686;142,72
1687;142,68
1688;142,63
1689;142,61
1690;142,60
1691;142,60
1692;142,59
1693;142,58
1694;142,58
1695;142,57
1696;142,56
1697;142,55
1698;142,55
1699;142,54
1700;142,53
1701;142,52
1702;142,51
1703;142,47
1704;142,46
1705;142,45
1706;142,43
1707;142,42
1708;142,41
1709;142,41
1710;142,40
1711;142,39
1712;142,36
1713;142,33
1714;142,32
1715;142,31
1716;142,29
1717;142,25
1718;142,24
1719;142,24
1720;142,23
1721;142,23
1722;142,21
1723;142,18
1724;142,13
1725;142,08
1726;142,08
1727;142,07
1728;142,07
1729;142,06
1730;142,06
1731;142,06
1732;142,03
1733;142,02
1734;142,01
1735;142,01
1736;141,97
1737;141,95
1738;141,94
1739;141,90
1740;141,89
1741;141,87
1742;141,85
1743;141,84
1744;141,79
1745;141,77
1746;141,76
1747;141,70
1748;141,69
1749;141,69
1750;141,68
1751;141,68
1752;141,67
1753;141,66
1754;141,65
1755;141,65
1756;141,64
1757;141,62
1758;141,61
1759;141,61
1760;141,61
1761;141,61
1762;141,61
1763;141,59
1764;141,58
1765;141,56
1766;141,55
1767;141,55
1768;141,54
1769;141,54
1770;141,51
1771;141,50
1772;141,48
1773;141,47
1774;141,42
1775;141,40
1776;141,39
1777;141,37
1778;141,36
1779;141,36
1780;141,35
1781;141,34
1782;141,20
1783;141,11
1784;141,08
1785;141,06
1786;141,06
1787;141,06
1788;141,06
1789;141,03
1790;141,03
1791;141,02
1792;140,99
1793;140,99
1794;140,98
1795;140,97
1796;140,92
1797;140,92
1798;140,91
1799;140,83
1800;140,81
1801;140,81
1802;140,77
1803;140,73
1804;140,73
1805;140,71
1806;140,69
1807;140,65
1808;140,64
1809;140,62
1810;140,60
1811;140,60
1812;140,58
1813;140,57
1814;140,56
1815;140,55
1816;140,54
1817;140,53
1818;140,53
1819;140,51
1820;140,48
1821;140,48
1822;140,45
1823;140,45
1824;140,43
1825;140,43
1826;140,42
1827;140,42
1828;140,41
1829;140,40
1830;140,40
1831;140,39
1832;140,39
1833;140,36
1834;140,35
1835;140,34
1836;140,34
1837;140,31
1838;140,30
1839;140,30
1840;140,29
1841;140,28
1842;140,26
1843;140,26
1844;140,23
1845;140,23
1846;140,21
1847;140,19
1848;140,16
1849;140,16
1850;140,13
1851;140,13
1852;140,10
1853;140,05
1854;140,04
1855;140,04
1856;140,03
1857;140,01
1858;140,01
1859;140,00
1860;139,99
1861;139,96
1862;139,95
1863;139,93
1864;139,90
1865;139,88
1866;139,87
1867;139,87
1868;139,87
1869;139,86
1870;139,86
1871;139,84
1872;139,81
1873;139,81
1874;139,76
1875;139,73
1876;139,73
1877;139,73
1878;139,72
1879;139,70
1880;139,69
1881;139,66
1882;139,63
1883;139,63
1884;139,62
1885;139,57
1886;139,57
1887;139,56
1888;139,54
1889;139,52
1890;139,46
1891;139,43
1892;139,42
1893;139,41
1894;139,39
1895;139,38
1896;139,36
1897;139,34
1898;139,33
1899;139,32
1900;139,31
1901;139,30
1902;139,27
1903;139,24
1904;139,23
1905;139,22
1906;139,20
1907;139,19
1908;139,18
1909;139,17
1910;139,16
1911;139,14
1912;139,12
1913;139,10
1914;139,08
1915;139,06
1916;139,04
1917;139,02
1918;138,99
1919;138,98
1920;138,98
1921;138,98
1922;138,96
1923;138,94
1924;138,94
1925;138,91
1926;138,91
1927;138,88
1928;138,87
1929;138,86
1930;138,85
1931;138,85
1932;138,84
1933;138,84
1934;138,83
1935;138,82
1936;138,82
1937;138,80
1938;138,79
1939;138,77
1940;138,76
1941;138,76
1942;138,76
1943;138,73
1944;138,73
1945;138,69
1946;138,67
1947;138,66
1948;138,66
1949;138,64
1950;138,63
1951;138,61
1952;138,61
1953;138,60
1954;138,60
1955;138,59
1956;138,59
1957;138,59
1958;138,57
1959;138,56
1960;138,55
1961;138,54
1962;138,53
1963;138,52
1964;138,51
1965;138,49
1966;138,49
1967;138,48
1968;138,48
1969;138,47
1970;138,46
1971;138,42
1972;138,42
1973;138,40
1974;138,39
1975;138,39
1976;138,35
1977;138,35
1978;138,34
1979;138,33
1980;138,33
1981;138,31
1982;138,31
1983;138,29
1984;138,28
1985;138,27
1986;138,26
1987;138,26
1988;138,25
1989;138,24
1990;138,17
1991;138,16
1992;138,14
1993;138,13
1994;138,13
1995;138,13
1996;138,12
1997;138,10
1998;138,08
1999;138,08
2000;138,08
2001;138,04
2002;138,04
2003;138,04
2004;137,99
2005;137,99
2006;137,99
2007;137,97
2008;137,97
2009;137,96
2010;137,96
2011;137,93
2012;137,91
2013;137,90
2014;137,90
2015;137,89
2016;137,87
2017;137,86
2018;137,81
2019;137,77
2020;137,76
2021;137,76
2022;137,75
2023;137,74
2024;137,71
2025;137,70
2026;137,70
2027;137,68
2028;137,68
2029;137,65
2030;137,65
2031;137,63
2032;137,62
2033;137,59
2034;137,57
2035;137,56
2036;137,55
2037;137,54
2038;137,51
2039;137,47
2040;137,46
2041;137,45
2042;137,42
2043;137,42
2044;137,41
2045;137,40
2046;137,39
2047;137,36
2048;137,30
2049;137,29
2050;137,28
2051;137,28
2052;137,27
2053;137,25
2054;137,25
2055;137,25
2056;137,25
2057;137,24
2058;137,22
2059;137,20
2060;137,20
2061;137,17
2062;137,16
2063;137,16
2064;137,16
2065;137,14
2066;137,14
2067;137,14
2068;137,09
2069;137,06
2070;137,05
2071;137,05
2072;137,04
2073;137,00
2074;137,00
2075;136,97
2076;136,92
2077;136,91
2078;136,89
2079;136,88
2080;136,85
2081;136,83
2082;136,82
2083;136,80
2084;136,78
2085;136,78
2086;136,77
2087;136,76
2088;136,75
2089;136,75
2090;136,70
2091;136,69
2092;136,67
2093;136,61
2094;136,58
2095;136,56
2096;136,56
2097;136,54
2098;136,53
2099;136,53
2100;136,48
2101;136,47
2102;136,46
2103;136,46
2104;136,43
2105;136,41
2106;136,41
2107;136,40
2108;136,39
2109;136,39
2110;136,35
2111;136,28
2112;136,28
2113;136,23
2114;136,21
2115;136,16
2116;136,16
2117;136,15
2118;136,13
2119;136,09
2120;136,07
2121;136,07
2122;136,04
2123;136,03
2124;136,03
2125;136,01
2126;135,98
2127;135,98
2128;135,94
2129;135,94
2130;135,91
2131;135,90
2132;135,84
2133;135,83
2134;135,83
2135;135,83
2136;135,81
2137;135,81
2138;135,78
