0	0	-0.26
0	0	-0.46
0	0	-0.26
0	0	-0.30
0	0	-0.38
0	0	-0.45
0	0	-0.40
0	0	0.72
0	0	0.94
22	21	1.37
79	73	2.74
147	105	4.01
152	117	4.94
178	105	5.67
117	89	5.89
107	29	5.90
0	0	5.52
0	0	5.20
0	0	5.56
0	0	5.17
0	0	4.98
0	0	5.50
0	0	4.96
0	0	4.85
0	0	4.69
0	0	4.56
0	0	4.29
0	0	4.14
0	0	3.97
0	0	3.41
0	0	3.37
0	0	3.56
0	0	3.94
28	26	4.43
57	53	5.49
98	90	5.01
89	83	4.76
87	81	5.12
57	54	5.18
51	47	5.11
0	0	5.07
0	0	4.03
0	0	4.37
0	0	4.58
0	0	4.10
0	0	3.55
0	0	3.61
0	0	4.03
0	0	3.23
0	0	2.90
0	0	2.77
0	0	3.19
0	0	3.40
0	0	3.00
0	0	2.88
0	0	2.72
0	0	2.87
34	31	3.11
76	70	3.82
70	66	3.29
160	119	3.56
180	108	4.09
108	90	4.61
4	4	4.12
0	0	3.02
0	0	2.45
0	0	2.73
0	0	2.53
0	0	2.36
0	0	1.42
0	0	0.70
0	0	1.11
0	0	0.53
0	0	0.91
0	0	0.82
0	0	0.16
0	0	-0.26
0	0	-0.02
0	0	0.00
0	0	0.08
0	0	0.78
14	14	1.26
89	77	2.39
166	103	3.19
166	119	3.61
127	112	3.90
50	48	4.02
21	21	3.57
6	5	2.92
0	0	2.94
0	0	2.55
0	0	1.86
0	0	1.48
0	0	1.29
0	0	1.20
0	0	0.75
0	0	0.50
0	0	0.11
0	0	-0.29
0	0	0.10
0	0	-0.32
0	0	-0.79
0	0	-1.07
0	0	-1.42
0	0	-0.99
6	5	-1.16
25	25	-1.42
49	48	-1.53
55	53	-1.39
49	47	-1.39
36	35	-1.70
10	10	-1.59
2	2	-2.64
0	0	-2.72
0	0	-3.06
0	0	-2.49
0	0	-2.63
0	0	-2.42
0	0	-2.60
0	0	-2.75
0	0	-2.91
0	0	-3.43
0	0	-3.78
0	0	-3.49
0	0	-3.70
0	0	-3.47
0	0	-3.43
0	0	-3.16
0	0	-2.30
42	35	-1.76
52	49	-1.23
99	92	-0.25
141	121	0.39
198	105	0.36
174	76	0.48
111	40	0.61
10	7	0.02
0	0	-0.40
0	0	-0.62
0	0	-1.11
0	0	-0.86
0	0	-0.78
0	0	-1.06
0	0	-1.17
0	0	-1.69
0	0	-2.33
0	0	-1.97
0	0	-1.95
0	0	-1.75
0	0	-1.71
0	0	-1.94
0	0	-1.76
0	0	-0.94
25	23	-0.34
149	64	0.52
168	106	0.94
195	116	1.07
137	117	1.68
127	95	1.81
52	48	1.53
4	4	0.76
0	0	0.21
0	0	-0.83
0	0	-0.77
0	0	-0.50
0	0	-1.18
0	0	-1.62
0	0	-1.30
0	0	-1.45
0	0	-0.84
0	0	-0.92
0	0	-0.84
0	0	-0.47
0	0	-0.13
0	0	0.38
0	0	0.28
0	0	0.34
14	14	1.26
18	18	1.22
30	29	1.73
40	39	1.31
37	36	1.49
28	27	1.23
20	20	1.27
3	3	0.58
0	0	0.83
0	0	0.85
0	0	1.01
0	0	0.72
0	0	1.33
0	0	1.86
0	0	2.42
0	0	3.14
0	0	2.85
0	0	2.65
0	0	2.40
0	0	2.69
0	0	2.29
0	0	2.50
0	0	2.56
0	0	3.36
6	6	3.39
21	20	2.93
41	40	2.71
52	50	3.61
14	14	3.59
34	33	4.31
23	23	4.49
2	2	5.03
0	0	5.22
0	0	5.29
0	0	5.37
0	0	5.17
0	0	4.82
0	0	5.42
0	0	5.31
0	0	5.37
0	0	5.70
0	0	5.61
0	0	5.56
0	0	5.30
0	0	5.50
0	0	5.32
0	0	4.93
0	0	5.26
30	28	5.40
11	11	5.74
80	76	5.17
149	125	5.19
92	86	5.60
55	52	5.32
15	14	5.25
5	5	5.48
0	0	4.98
0	0	4.24
0	0	4.36
0	0	4.17
0	0	3.56
0	0	3.74
0	0	3.33
0	0	3.31
0	0	2.34
0	0	2.71
0	0	2.98
0	0	3.98
0	0	3.74
0	0	3.38
0	0	3.55
0	0	2.88
34	32	2.92
126	81	3.51
87	81	5.01
85	80	5.56
178	121	5.92
141	100	5.80
80	63	5.80
8	8	6.69
0	0	6.55
0	0	6.95
0	0	7.61
0	0	6.98
0	0	6.81
0	0	7.24
0	0	7.39
0	0	7.24
0	0	7.44
0	0	7.50
0	0	7.62
0	0	7.66
0	0	7.60
0	0	7.61
0	0	8.18
0	0	8.41
14	13	9.17
11	11	9.66
140	115	10.56
142	126	11.06
163	124	11.21
92	86	11.77
61	56	10.72
11	10	10.31
0	0	10.28
0	0	10.30
0	0	10.21
0	0	9.84
0	0	9.90
0	0	10.13
0	0	10.22
0	0	10.21
0	0	9.95
0	0	9.36
0	0	9.18
0	0	8.61
0	0	8.50
0	0	8.27
0	0	7.57
0	0	7.70
26	25	7.98
55	52	7.43
97	91	7.06
54	52	7.05
70	67	7.29
71	67	7.33
19	18	7.37
4	4	6.58
0	0	6.29
0	0	5.77
0	0	5.81
0	0	5.98
0	0	6.21
0	0	6.79
0	0	6.82
0	0	6.62
0	0	6.28
0	0	6.32
0	0	6.80
0	0	6.64
0	0	6.89
0	0	7.34
0	0	7.88
0	0	7.75
21	20	8.12
84	77	7.52
35	34	7.59
135	124	7.97
97	91	8.14
48	47	8.00
46	43	8.62
9	8	8.83
0	0	8.04
0	0	8.11
0	0	8.04
0	0	8.31
0	0	8.81
0	0	8.34
0	0	9.54
0	0	9.62
0	0	9.13
0	0	7.98
0	0	8.36
0	0	7.77
0	0	7.27
0	0	6.39
0	0	5.36
0	0	4.66
37	35	5.35
64	60	4.68
26	26	4.75
135	124	4.05
77	73	4.42
66	63	3.60
42	40	2.87
8	8	2.00
0	0	1.23
0	0	1.22
0	0	0.72
0	0	0.13
0	0	-0.42
0	0	-0.86
0	0	-1.73
0	0	-2.27
0	0	-2.74
0	0	-3.20
0	0	-2.74
0	0	-2.75
0	0	-2.18
0	0	-2.29
0	0	-2.49
0	0	-1.93
57	44	-1.82
106	89	-1.65
122	112	-0.50
148	131	0.74
190	128	0.97
194	92	0.59
110	68	-0.01
38	17	-0.17
0	0	-0.66
0	0	-1.22
0	0	-1.25
0	0	-1.46
0	0	-1.29
0	0	-1.48
0	0	-1.94
0	0	-2.07
0	0	-1.75
0	0	-1.93
0	0	-2.50
0	0	-2.47
0	0	-2.98
0	0	-3.15
0	0	-3.21
0	0	-3.77
48	43	-2.97
92	84	-1.64
202	111	-0.72
161	135	0.25
175	132	-0.02
111	102	0.19
92	73	-0.28
14	13	-0.43
0	0	-0.48
0	0	-0.86
0	0	-0.47
0	0	-1.22
0	0	-1.01
0	0	-1.48
0	0	-2.35
0	0	-2.52
0	0	-2.83
0	0	-2.04
0	0	-1.20
0	0	-1.02
0	0	-1.92
0	0	-1.84
0	0	-1.25
0	0	-0.76
12	12	-0.62
37	36	-0.18
30	29	0.42
79	75	1.47
39	38	1.70
67	64	1.10
56	53	0.80
8	7	1.38
0	0	0.80
0	0	0.97
0	0	0.69
0	0	0.47
0	0	-0.30
0	0	-0.03
0	0	0.45
0	0	-0.06
0	0	-0.93
0	0	-1.18
0	0	-1.92
0	0	-2.74
0	0	-2.76
0	0	-2.75
0	0	-3.09
0	0	-4.36
23	22	-3.98
81	75	-4.16
157	124	-4.17
98	92	-4.13
64	62	-4.37
60	58	-4.22
63	59	-4.79
11	10	-5.00
0	0	-5.38
0	0	-6.10
0	0	-6.85
0	0	-7.41
0	0	-7.37
0	0	-7.98
0	0	-8.22
0	0	-8.63
0	0	-8.85
0	0	-8.58
0	0	-8.52
0	0	-9.15
0	0	-9.16
0	0	-9.05
0	0	-8.33
0	0	-7.65
56	48	-6.76
53	51	-5.91
45	44	-4.79
155	138	-4.27
189	136	-3.11
124	112	-2.48
128	72	-1.87
54	20	-1.81
0	0	-2.06
0	0	-2.18
0	0	-2.26
0	0	-2.29
0	0	-2.28
0	0	-1.62
0	0	-1.15
0	0	-1.74
0	0	-1.35
0	0	-1.94
0	0	-1.84
0	0	-1.62
0	0	-1.92
0	0	-1.80
0	0	-2.08
0	0	-1.56
57	49	-0.70
128	96	-0.27
177	127	0.62
215	138	1.21
231	127	1.88
143	117	1.28
55	52	0.67
37	29	-0.26
0	0	-1.03
0	0	-1.11
0	0	-1.08
0	0	-1.41
0	0	-2.45
0	0	-3.19
0	0	-3.53
0	0	-4.37
0	0	-5.00
0	0	-5.48
0	0	-5.22
0	0	-5.15
0	0	-4.92
0	0	-5.04
0	0	-4.99
0	0	-4.97
22	22	-5.29
78	73	-5.33
97	91	-5.11
113	106	-4.10
51	50	-4.38
51	49	-5.02
36	35	-5.39
14	14	-5.71
0	0	-5.78
0	0	-5.24
0	0	-5.33
0	0	-6.14
0	0	-6.33
0	0	-6.69
0	0	-6.91
0	0	-7.58
0	0	-6.82
0	0	-6.62
0	0	-5.87
0	0	-6.56
0	0	-6.09
0	0	-5.10
0	0	-4.89
0	0	-4.10
77	52	-3.32
153	95	-2.72
153	130	-1.73
65	63	-0.56
157	139	-0.02
155	121	0.47
53	51	0.86
35	32	0.73
0	0	0.52
0	0	1.12
0	0	1.77
0	0	2.16
0	0	2.29
0	0	2.63
0	0	2.02
0	0	2.23
0	0	2.00
0	0	1.44
0	0	1.63
0	0	1.97
0	0	1.70
0	0	1.75
0	0	1.15
0	0	1.42
28	27	1.34
72	68	1.95
22	21	3.08
156	143	3.36
207	142	3.43
82	78	4.15
38	37	4.15
28	26	3.34
0	0	2.48
0	0	2.21
0	0	2.71
0	0	2.36
0	0	1.64
0	0	1.30
0	0	0.96
0	0	1.12
0	0	0.48
0	0	-0.02
0	0	0.27
0	0	-0.33
0	0	0.02
0	0	0.36
0	0	0.31
0	0	0.78
41	39	1.14
7	7	1.50
66	64	1.96
128	119	2.46
246	132	2.81
143	124	2.52
86	79	2.76
52	36	2.05
0	0	1.71
0	0	1.61
0	0	1.09
0	0	0.99
0	0	0.40
0	0	-0.47
0	0	-0.63
0	0	0.20
0	0	0.16
0	0	0.09
0	0	-0.60
0	0	-0.72
0	0	-0.09
0	0	0.29
0	0	0.26
0	0	-0.21
29	27	0.13
92	86	0.18
116	108	0.34
111	105	0.28
37	36	0.37
130	119	0.38
71	66	0.98
14	14	1.18
0	0	1.10
0	0	0.30
0	0	-0.21
0	0	-0.06
0	0	-0.36
0	0	-0.37
0	0	-0.77
0	0	-1.26
0	0	-2.23
0	0	-2.58
0	0	-2.65
0	0	-2.83
0	0	-2.95
0	0	-2.99
0	0	-3.21
0	0	-2.23
57	53	-1.59
81	76	-1.20
136	125	-0.14
175	151	0.15
104	98	0.49
92	86	0.96
131	90	0.76
47	40	-0.30
0	0	-0.89
0	0	-0.53
0	0	-0.31
0	0	-0.22
0	0	0.21
0	0	-0.24
0	0	0.11
0	0	0.38
0	0	0.30
0	0	0.36
0	0	0.52
0	0	-0.13
0	0	0.24
0	0	0.18
0	0	0.21
4	4	0.44
57	53	0.51
76	71	0.72
113	106	1.24
114	107	1.97
97	92	2.27
134	122	2.40
98	89	2.23
43	40	1.86
0	0	1.66
0	0	1.15
0	0	1.19
0	0	0.87
0	0	0.55
0	0	0.45
0	0	0.44
0	0	0.51
0	0	0.55
0	0	-0.20
0	0	-0.76
0	0	-0.89
0	0	-0.45
0	0	-0.57
0	0	-1.15
3	3	-0.67
12	11	-0.85
35	34	-1.05
81	77	-1.28
56	54	-1.84
106	100	-1.78
90	85	-1.35
69	65	-1.37
33	31	-1.71
0	0	-1.85
0	0	-2.29
0	0	-2.48
0	0	-3.26
0	0	-3.31
0	0	-3.47
0	0	-3.99
0	0	-3.89
0	0	-4.20
0	0	-4.19
0	0	-4.27
0	0	-4.03
0	0	-4.46
0	0	-4.25
0	0	-4.68
5	5	-4.51
17	17	-4.01
76	71	-2.95
39	38	-2.09
53	52	-1.65
143	133	-0.66
170	135	-0.97
103	94	-0.54
23	22	-0.61
0	0	-0.70
0	0	-0.34
0	0	0.33
0	0	-0.18
0	0	-0.41
0	0	-1.08
0	0	-0.98
0	0	-0.52
0	0	0.05
0	0	0.46
0	0	1.30
0	0	1.52
0	0	1.72
0	0	2.33
0	0	2.71
6	6	3.59
114	58	4.34
161	112	4.28
78	75	6.02
129	121	7.04
177	156	7.78
155	135	8.41
71	67	8.73
73	47	9.56
0	0	9.81
