# Building;DEBE3D04YY500007M4;DEBE3DgZbme1ZMDW;DEBE3DMBulzfbjdu;DEBE3D04YY500005Q9;UUID_72b91406-0784-46b6-8563-0414a46e0fab;DEBE3D04YY50000I3M;DEBE3D04YY50000L9h;DEBE3DGyS6UnYPbk;DEBE3D04YY500001CZ;DEBE04YY50000RcL_01;DEBE3DMzKRHcP8Sc;DEBE3DPoHWOmvcnP
# Year of Construction;1900;1905;1905;1900;1905;1905;1905;1905;1900;1905;1905;1905
# Footprint;70,87;337,42;643,74;12,40;256,40;686,28;636,62;802,00;139,96;700,69;67,11;36,56
# Number of Households;1;19;36;1;42;41;35;22;1;42;6;2
# Number of Occupants;2;38;78;1;62;71;60;32;3;82;13;4
# Heated Area;58,91;1525,37;2895,07;10,30;2304,42;3294,09;2770,61;1376,18;218,83;3363,31;377,30;165,48
# Number of Occupants per Household;[2];[2, 1, 2, 1, 4, 2, 2, 2, 5, 1, 2, 1, 3, 1, 1, 1, 1, 2, 4];[1, 1, 5, 2, 3, 2, 4, 4, 1, 3, 5, 1, 1, 3, 1, 1, 4, 2, 3, 1, 4, 2, 3, 1, 1, 4, 3, 2, 1, 1, 1, 1, 2, 1, 1, 2];[1];[3, 2, 3, 5, 1, 1, 2, 2, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1];[2, 4, 2, 3, 2, 1, 3, 3, 1, 1, 1, 3, 3, 2, 2, 1, 3, 2, 1, 1, 4, 1, 1, 2, 1, 1, 2, 1, 1, 1, 2, 1, 3, 1, 1, 1, 1, 1, 2, 1, 1];[2, 1, 1, 2, 1, 4, 2, 2, 3, 2, 1, 2, 3, 2, 3, 1, 2, 1, 1, 2, 1, 4, 2, 1, 1, 2, 1, 1, 1, 1, 2, 1, 2, 1, 1];[1, 1, 1, 3, 1, 1, 2, 2, 4, 3, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[3];[3, 3, 2, 2, 1, 5, 1, 2, 3, 1, 2, 3, 1, 2, 1, 1, 2, 4, 1, 3, 2, 3, 1, 1, 1, 3, 2, 2, 2, 2, 2, 2, 1, 4, 3, 1, 1, 1, 1, 1, 2, 1];[2, 4, 1, 1, 2, 3];[2, 2]
# Heated Area per Household;[59];[91,115,67,34,84,198,57,210,69,72,67,70,140,42,45,28,37,26,73];[49,51,123,67,116,68,115,82,64,118,149,60,38,69,48,82,146,80,77,65,118,169,85,69,65,174,112,44,68,47,57,20,60,41,23,76];[10];[92,42,61,128,134,46,153,139,107,53,79,51,28,27,54,57,24,59,46,42,36,27,53,40,44,22,52,44,45,37,40,24,55,40,41,38,40,42,22,34,61,46];[52,127,22,195,163,50,90,170,92,69,73,158,149,75,46,126,84,108,104,58,127,130,50,113,81,82,84,22,31,56,80,57,42,22,61,20,54,41,42,36,48];[161,42,59,79,100,68,66,206,163,62,93,72,97,132,102,58,59,66,92,86,53,166,124,44,64,77,34,36,41,52,30,50,49,38,47];[83,20,50,128,69,58,100,72,102,80,103,86,47,47,45,26,32,38,52,52,30,55];[219];[79,104,71,126,44,151,51,113,65,77,91,101,46,72,70,57,142,82,26,68,64,137,45,102,68,103,144,67,65,36,146,219,22,120,95,49,28,21,57,21,68,51];[116,61,44,28,88,41];[60,105]

# Date Time;Energy / timestep
# [DD.MM.YYYY HH:MM];[kWh/h]
01.01.2020 00:00;0,188;3,146;7,031;0,094;7,921;7,202;4,936;3,563;0,127;7,916;0,772;0,443
01.01.2020 01:00;0,531;2,858;6,838;0,114;7,599;7,779;6,079;3,764;0,231;7,793;1,080;0,435
01.01.2020 02:00;0,327;2,573;5,393;0,059;5,828;6,517;5,073;3,009;0,226;7,038;1,039;0,432
01.01.2020 03:00;0,199;2,753;5,887;0,031;5,509;6,216;6,094;3,350;0,348;7,172;0,807;0,231
01.01.2020 04:00;0,080;2,932;5,877;0,056;5,493;6,113;6,004;3,148;0,328;6,877;1,037;0,172
01.01.2020 05:00;0,028;4,197;7,741;0,172;6,918;7,927;8,236;4,112;0,190;9,406;1,334;0,163
01.01.2020 06:00;0,044;6,260;12,460;0,131;11,326;15,018;12,467;5,484;0,363;17,025;2,438;0,450
01.01.2020 07:00;0,036;8,810;15,260;0,267;14,582;20,151;13,527;8,702;0,473;24,544;2,573;0,539
01.01.2020 08:00;0,269;10,509;23,973;0,262;18,248;20,655;18,722;9,687;0,838;23,952;2,844;0,394
01.01.2020 09:00;1,654;12,275;28,661;0,259;23,156;26,370;25,013;14,232;0,484;27,780;2,399;2,267
01.01.2020 10:00;1,165;10,813;24,823;0,476;23,611;28,878;24,098;9,389;1,280;33,178;4,075;0,936
01.01.2020 11:00;0,040;13,491;32,658;0,519;29,702;37,922;29,493;16,315;2,384;38,444;6,392;1,554
01.01.2020 12:00;0,143;16,228;31,731;0,351;27,824;27,683;25,931;15,990;1,577;35,427;4,709;0,712
01.01.2020 13:00;0,053;10,648;19,761;0,296;20,806;22,008;20,240;10,168;1,365;27,451;3,531;0,535
01.01.2020 14:00;0,051;11,257;18,700;0,265;21,695;27,827;23,267;10,698;1,575;27,291;3,566;0,565
01.01.2020 15:00;0,252;12,400;25,969;0,406;26,221;28,631;26,045;12,147;1,888;29,222;5,478;1,329
01.01.2020 16:00;0,410;13,519;30,361;0,252;30,204;27,316;26,191;12,299;1,795;31,139;6,976;2,308
01.01.2020 17:00;0,584;20,483;34,337;0,520;36,259;37,794;31,367;13,204;2,113;34,325;6,607;5,482
01.01.2020 18:00;0,720;19,822;33,784;0,711;35,332;36,408;34,083;16,582;0,145;36,367;7,114;0,997
01.01.2020 19:00;1,211;15,903;34,689;0,351;31,122;34,086;35,761;16,650;0,972;40,996;5,619;1,234
01.01.2020 20:00;0,598;11,455;21,874;0,415;24,835;26,041;26,368;12,680;1,367;27,258;3,354;1,873
01.01.2020 21:00;0,374;11,142;20,793;0,277;18,084;22,714;18,954;11,106;0,790;21,275;3,605;1,054
01.01.2020 22:00;0,135;8,182;13,862;0,281;12,962;14,911;11,908;7,245;0,564;16,072;3,224;0,652
01.01.2020 23:00;0,258;4,780;8,157;0,157;7,923;9,331;6,276;3,994;0,317;9,438;1,533;0,718
02.01.2020 00:00;0,071;4,135;7,346;0,117;6,955;7,383;6,409;3,508;0,233;7,346;1,179;0,245
02.01.2020 01:00;0,085;3,890;7,129;0,070;6,494;8,036;5,717;3,765;0,082;7,889;1,167;0,449
02.01.2020 02:00;0,094;3,185;6,298;0,061;4,991;7,228;5,898;3,709;0,378;7,206;1,480;0,760
02.01.2020 03:00;0,113;3,088;5,970;0,026;5,441;6,538;5,715;3,334;0,459;7,469;1,372;0,247
02.01.2020 04:00;0,091;3,290;5,639;0,030;5,060;6,275;5,423;3,222;0,470;6,853;1,299;0,337
02.01.2020 05:00;0,375;4,581;7,480;0,034;6,901;9,591;7,558;3,975;0,628;9,330;1,563;0,513
02.01.2020 06:00;0,371;6,939;13,935;0,136;11,318;15,411;12,507;6,689;0,706;14,032;2,174;0,462
02.01.2020 07:00;0,260;11,215;19,517;0,400;16,006;23,121;17,621;10,873;1,359;20,354;3,939;1,061
