Time;Hour of the year;Hour;Ambient temperature;Daily temperature;Hourly demand;Load Duration Curve
2005-01-03 04:30:00;52;4;0,8;3,3;4844,3;8412,0
2005-01-03 05:30:00;53;5;0,9;3,3;4812,9;8400,3
2005-01-03 06:30:00;54;6;1,0;3,3;4781,4;8400,3
2005-01-03 07:30:00;55;7;1,1;3,3;6008,7;8348,5
2005-01-03 08:30:00;56;8;1,3;3,3;5945,7;8348,5
2005-01-03 09:30:00;57;9;2,9;3,3;5442,2;8337,4
2005-01-03 10:30:00;58;10;4,3;3,3;5001,7;8337,4
2005-01-03 11:30:00;59;11;5,2;3,3;4718,4;8317,8
2005-01-03 12:30:00;60;12;5,9;3,3;4498,2;8316,7
2005-01-03 13:30:00;61;13;6,3;3,3;4372,3;8305,9
2005-01-03 14:30:00;62;14;6,3;3,3;4372,3;8305,9
2005-01-03 15:30:00;63;15;5,9;3,3;4498,2;8285,0
2005-01-03 16:30:00;64;16;5,1;3,3;4749,9;8285,0
2005-01-03 17:30:00;65;17;4,8;3,3;4844,3;8274,4
2005-01-03 18:30:00;66;18;4,6;3,3;4907,3;8274,4
2005-01-03 19:30:00;67;19;4,4;3,3;4970,2;8253,2
2005-01-03 20:30:00;68;20;4,2;3,3;5033,1;8253,2
2005-01-03 21:30:00;69;21;3,9;3,3;5127,5;8221,5
2005-01-03 22:30:00;70;22;3,7;3,3;5190,5;8211,5
2005-01-03 23:30:00;71;23;3,5;3,3;5253,4;8211,5
2005-01-04 00:30:00;72;0;3,1;1,4;4120,5;8211,5
2005-01-04 01:30:00;73;1;2,4;1,4;4340,8;8180,0
2005-01-04 02:30:00;74;2;2,0;1,4;4466,7;8170,8
2005-01-04 03:30:00;75;3;1,8;1,4;4529,6;8158,0
2005-01-04 04:30:00;76;4;1,5;1,4;4624,0;8158,0
2005-01-04 05:30:00;77;5;1,3;1,4;4687,0;8148,6
2005-01-04 06:30:00;78;6;1,1;1,4;4749,9;8126,2
2005-01-04 07:30:00;79;7;0,9;1,4;6071,6;8126,2
2005-01-04 08:30:00;80;8;0,9;1,4;6071,6;8117,1
2005-01-04 09:30:00;81;9;1,4;1,4;5914,3;8085,6
2005-01-04 10:30:00;82;10;1,8;1,4;5788,4;8062,7
2005-01-04 11:30:00;83;11;2,0;1,4;5725,5;8054,1
2005-01-04 12:30:00;84;12;2,1;1,4;5694,0;8054,1
2005-01-04 13:30:00;85;13;2,2;1,4;5662,5;8053,2
2005-01-04 14:30:00;86;14;2,1;1,4;5694,0;8031,0
2005-01-04 15:30:00;87;15;1,9;1,4;5756,9;7999,2
2005-01-04 16:30:00;88;16;1,6;1,4;5851,3;7999,2
2005-01-04 17:30:00;89;17;1,3;1,4;5945,7;7999,2
2005-01-04 18:30:00;90;18;1,1;1,4;6008,7;7994,4
2005-01-04 19:30:00;91;19;0,8;1,4;6103,1;7991,2
2005-01-04 20:30:00;92;20;0,6;1,4;6166,0;7991,2
2005-01-04 21:30:00;93;21;0,3;1,4;6260,4;7967,5
2005-01-04 22:30:00;94;22;0,0;1,4;6354,8;7959,7
2005-01-04 23:30:00;95;23;-0,6;1,4;6543,6;7935,7
2005-01-05 00:30:00;96;0;-0,3;0,8;5190,5;7928,3
2005-01-05 01:30:00;97;1;-0,3;0,8;5190,5;7928,3
2005-01-05 02:30:00;98;2;-0,3;0,8;5190,5;7928,3
2005-01-05 03:30:00;99;3;-0,4;0,8;5222,0;7896,8
2005-01-05 04:30:00;100;4;-0,3;0,8;5190,5;7896,8
2005-01-05 05:30:00;101;5;-0,3;0,8;5190,5;7896,8
2005-01-05 06:30:00;102;6;-0,3;0,8;5190,5;7896,8
2005-01-05 07:30:00;103;7;-0,3;0,8;6449,2;7872,2
2005-01-05 08:30:00;104;8;-0,2;0,8;6417,8;7872,2
2005-01-05 09:30:00;105;9;0,6;0,8;6166,0;7865,3
2005-01-05 10:30:00;106;10;1,4;0,8;5914,3;7865,3
2005-01-05 11:30:00;107;11;2,1;0,8;5694,0;7840,5
2005-01-05 12:30:00;108;12;2,5;0,8;5568,1;7840,5
2005-01-05 13:30:00;109;13;2,8;0,8;5473,7;7840,5
2005-01-05 14:30:00;110;14;2,9;0,8;5442,2;7840,5
2005-01-05 15:30:00;111;15;2,6;0,8;5536,6;7833,9
2005-01-05 16:30:00;112;16;2,1;0,8;5694,0;7818,0
2005-01-05 17:30:00;113;17;1,8;0,8;5788,4;7808,7
2005-01-05 18:30:00;114;18;1,5;0,8;5882,8;7808,7
2005-01-05 19:30:00;115;19;1,2;0,8;5977,2;7808,7
2005-01-05 20:30:00;116;20;0,9;0,8;6071,6;7808,7
2005-01-05 21:30:00;117;21;0,5;0,8;6197,5;7808,7
2005-01-05 22:30:00;118;22;0,3;0,8;6260,4;7808,7
2005-01-05 23:30:00;119;23;-0,3;0,8;6449,2;7802,4
2005-01-06 00:30:00;120;0;-0,4;-1,6;5222,0;7777,0
2005-01-06 01:30:00;121;1;-0,9;-1,6;5379,3;7777,0
2005-01-06 02:30:00;122;2;-1,4;-1,6;5536,6;7777,0
2005-01-06 03:30:00;123;3;-1,7;-1,6;5631,0;7770,9
2005-01-06 04:30:00;124;4;-1,9;-1,6;5694,0;7759,2
2005-01-06 05:30:00;125;5;-2,1;-1,6;5756,9;7745,2
2005-01-06 06:30:00;126;6;-2,3;-1,6;5819,9;7745,2
2005-01-06 07:30:00;127;7;-2,5;-1,6;7141,6;7739,5
2005-01-06 08:30:00;128;8;-2,5;-1,6;7141,6;7713,5
2005-01-06 09:30:00;129;9;-1,9;-1,6;6952,7;7713,5
2005-01-06 10:30:00;130;10;-1,3;-1,6;6763,9;7713,5
2005-01-06 11:30:00;131;11;-0,9;-1,6;6638,0;7708,0
2005-01-06 12:30:00;132;12;-0,6;-1,6;6543,6;7681,7
2005-01-06 13:30:00;133;13;-0,5;-1,6;6512,2;7681,7
2005-01-06 14:30:00;134;14;-0,5;-1,6;6512,2;7676,5
2005-01-06 15:30:00;135;15;-0,7;-1,6;6575,1;7676,5
2005-01-06 16:30:00;136;16;-1,2;-1,6;6732,5;7676,5
2005-01-06 17:30:00;137;17;-1,4;-1,6;6795,4;7645,1
2005-01-06 18:30:00;138;18;-1,7;-1,6;6889,8;7645,1
2005-01-06 19:30:00;139;19;-1,9;-1,6;6952,7;7645,1
2005-01-06 20:30:00;140;20;-2,2;-1,6;7047,1;7641,6
2005-01-06 21:30:00;141;21;-2,5;-1,6;7141,6;7618,2
2005-01-06 22:30:00;142;22;-2,7;-1,6;7204,5;7618,2
2005-01-06 23:30:00;143;23;-3,0;-1,6;7298,9;7618,2
2005-01-07 00:30:00;144;0;-3,0;-0,1;6040,1;7613,6
2005-01-07 01:30:00;145;1;-3,1;-0,1;6071,6;7613,6
2005-01-07 02:30:00;146;2;-3,1;-0,1;6071,6;7612,2
2005-01-07 03:30:00;147;3;-3,1;-0,1;6071,6;7586,5
2005-01-07 04:30:00;148;4;-3,1;-0,1;6071,6;7586,5
2005-01-07 05:30:00;149;5;-3,1;-0,1;6071,6;7586,5
2005-01-07 06:30:00;150;6;-3,1;-0,1;6071,6;7582,1
2005-01-07 07:30:00;151;7;-3,1;-0,1;7330,4;7582,1
2005-01-07 08:30:00;152;8;-2,8;-0,1;7236,0;7582,1
2005-01-07 09:30:00;153;9;-0,9;-0,1;6638,0;7554,7
2005-01-07 10:30:00;154;10;0,8;-0,1;6103,1;7554,7
2005-01-07 11:30:00;155;11;2,3;-0,1;5631,0;7553,4
2005-01-07 12:30:00;156;12;3,4;-0,1;5284,9;7550,6
2005-01-07 13:30:00;157;13;4,0;-0,1;5096,1;7550,6
2005-01-07 14:30:00;158;14;3,9;-0,1;5127,5;7550,6
2005-01-07 15:30:00;159;15;3,1;-0,1;5379,3;7550,6
2005-01-07 16:30:00;160;16;2,0;-0,1;5725,5;7550,6
2005-01-07 17:30:00;161;17;1,7;-0,1;5819,9;7550,6
2005-01-07 18:30:00;162;18;1,4;-0,1;5914,3;7550,6
2005-01-07 19:30:00;163;19;1,1;-0,1;6008,7;7550,6
2005-01-07 20:30:00;164;20;0,8;-0,1;6103,1;7550,6
2005-01-07 21:30:00;165;21;0,5;-0,1;6197,5;7550,6
2005-01-07 22:30:00;166;22;0,1;-0,1;6323,4;7523,0
2005-01-07 23:30:00;167;23;-0,2;-0,1;6417,8;7523,0
2005-01-08 00:30:00;168;0;-0,8;-2,1;5347,8;7523,0
2005-01-08 01:30:00;169;1;-1,2;-2,1;5473,7;7519,2
2005-01-08 02:30:00;170;2;-1,7;-2,1;5631,0;7519,2
2005-01-08 03:30:00;171;3;-2,0;-2,1;5725,5;7494,6
2005-01-08 04:30:00;172;4;-2,3;-2,1;5819,9;7494,6
2005-01-08 05:30:00;173;5;-2,6;-2,1;5914,3;7491,2
2005-01-08 06:30:00;174;6;-2,8;-2,1;5977,2;7491,2
2005-01-08 07:30:00;175;7;-3,0;-2,1;7298,9;7487,7
2005-01-08 08:30:00;176;8;-3,0;-2,1;7298,9;7487,7
2005-01-08 09:30:00;177;9;-2,3;-2,1;7078,6;7487,7
2005-01-08 10:30:00;178;10;-2,0;-2,1;6984,2;7465,2
2005-01-08 11:30:00;179;11;-2,1;-2,1;7015,7;7465,2
2005-01-08 12:30:00;180;12;-2,1;-2,1;7015,7;7465,2
2005-01-08 13:30:00;181;13;-1,2;-2,1;6732,5;7459,5
2005-01-08 14:30:00;182;14;-0,8;-2,1;6606,6;7459,5
2005-01-08 15:30:00;183;15;-0,7;-2,1;6575,1;7459,5
2005-01-08 16:30:00;184;16;-1,2;-2,1;6732,5;7459,5
2005-01-08 17:30:00;185;17;-1,6;-2,1;6858,3;7459,5
2005-01-08 18:30:00;186;18;-2,0;-2,1;6984,2;7456,2
2005-01-08 19:30:00;187;19;-2,3;-2,1;7078,6;7456,2
2005-01-08 20:30:00;188;20;-2,7;-2,1;7204,5;7456,2
2005-01-08 21:30:00;189;21;-3,0;-2,1;7298,9;7456,2
2005-01-08 22:30:00;190;22;-3,4;-2,1;7424,8;7456,2
2005-01-08 23:30:00;191;23;-3,8;-2,1;7550,6;7456,2
2005-01-09 00:30:00;192;0;-4,0;-3,6;6354,8;7435,8
2005-01-09 01:30:00;193;1;-4,2;-3,6;6417,8;7435,8
2005-01-09 02:30:00;194;2;-4,4;-3,6;6480,7;7427,7
2005-01-09 03:30:00;195;3;-4,5;-3,6;6512,2;7427,7
2005-01-09 04:30:00;196;4;-4,6;-3,6;6543,6;7427,7
2005-01-09 05:30:00;197;5;-4,8;-3,6;6606,6;7424,8
2005-01-09 06:30:00;198;6;-4,9;-3,6;6638,0;7424,8
2005-01-09 07:30:00;199;7;-4,9;-3,6;7896,8;7406,5
2005-01-09 08:30:00;200;8;-4,8;-3,6;7865,3;7406,5
2005-01-09 09:30:00;201;9;-4,0;-3,6;7613,6;7395,9
2005-01-09 10:30:00;202;10;-3,3;-3,6;7393,3;7395,9
2005-01-09 11:30:00;203;11;-2,7;-3,6;7204,5;7395,9
2005-01-09 12:30:00;204;12;-2,3;-3,6;7078,6;7395,9
2005-01-09 13:30:00;205;13;-2,2;-3,6;7047,1;7393,3
2005-01-09 14:30:00;206;14;-2,1;-3,6;7015,7;7393,3
2005-01-09 15:30:00;207;15;-2,4;-3,6;7110,1;7393,3
2005-01-09 16:30:00;208;16;-3,0;-3,6;7298,9;7393,3
2005-01-09 17:30:00;209;17;-3,1;-3,6;7330,4;7377,1
2005-01-09 18:30:00;210;18;-3,2;-3,6;7361,8;7377,1
2005-01-09 19:30:00;211;19;-3,5;-3,6;7456,2;7377,1
2005-01-09 20:30:00;212;20;-3,5;-3,6;7456,2;7364,2
2005-01-09 21:30:00;213;21;-3,5;-3,6;7456,2;7364,2
2005-01-09 22:30:00;214;22;-3,6;-3,6;7487,7;7364,2
2005-01-09 23:30:00;215;23;-3,8;-3,6;7550,6;7364,2
2005-01-10 00:30:00;216;0;-3,8;-2,7;6291,9;7361,8
2005-01-10 01:30:00;217;1;-3,8;-2,7;6291,9;7361,8
2005-01-10 02:30:00;218;2;-3,9;-2,7;6323,4;7361,8
2005-01-10 03:30:00;219;3;-3,9;-2,7;6323,4;7347,7
2005-01-10 04:30:00;220;4;-3,9;-2,7;6323,4;7347,7
2005-01-10 05:30:00;221;5;-3,9;-2,7;6323,4;7332,4
2005-01-10 06:30:00;222;6;-3,9;-2,7;6323,4;7332,4
2005-01-10 07:30:00;223;7;-3,9;-2,7;7582,1;7330,4
2005-01-10 08:30:00;224;8;-3,8;-2,7;7550,6;7330,4
2005-01-10 09:30:00;225;9;-3,0;-2,7;7298,9;7330,4
2005-01-10 10:30:00;226;10;-2,2;-2,7;7047,1;7330,4
2005-01-10 11:30:00;227;11;-1,6;-2,7;6858,3;7318,3
2005-01-10 12:30:00;228;12;-1,3;-2,7;6763,9;7318,3
2005-01-10 13:30:00;229;13;-1,0;-2,7;6669,5;7318,3
2005-01-10 14:30:00;230;14;-1,0;-2,7;6669,5;7300,7
2005-01-10 15:30:00;231;15;-1,2;-2,7;6732,5;7300,7
2005-01-10 16:30:00;232;16;-1,7;-2,7;6889,8;7298,9
2005-01-10 17:30:00;233;17;-1,9;-2,7;6952,7;7298,9
2005-01-10 18:30:00;234;18;-2,1;-2,7;7015,7;7298,9
2005-01-10 19:30:00;235;19;-2,5;-2,7;7141,6;7298,9
2005-01-10 20:30:00;236;20;-2,2;-2,7;7047,1;7298,9
2005-01-10 21:30:00;237;21;-2,4;-2,7;7110,1;7298,9
2005-01-10 22:30:00;238;22;-2,5;-2,7;7141,6;7298,9
2005-01-10 23:30:00;239;23;-2,6;-2,7;7173,0;7298,9
2005-01-11 00:30:00;240;0;-2,8;-1,2;5977,2;7298,9
2005-01-11 01:30:00;241;1;-2,9;-1,2;6008,7;7288,9
2005-01-11 02:30:00;242;2;-3,0;-1,2;6040,1;7268,9
2005-01-11 03:30:00;243;3;-3,1;-1,2;6071,6;7268,9
2005-01-11 04:30:00;244;4;-3,1;-1,2;6071,6;7268,9
2005-01-11 05:30:00;245;5;-3,1;-1,2;6071,6;7268,9
2005-01-11 06:30:00;246;6;-3,1;-1,2;6071,6;7267,4
2005-01-11 07:30:00;247;7;-3,2;-1,2;7361,8;7267,4
2005-01-11 08:30:00;248;8;-3,0;-1,2;7298,9;7267,4
2005-01-11 09:30:00;249;9;-1,6;-1,2;6858,3;7259,5
2005-01-11 10:30:00;250;10;-0,3;-1,2;6449,2;7259,5
2005-01-11 11:30:00;251;11;0,9;-1,2;6071,6;7237,2
2005-01-11 12:30:00;252;12;1,7;-1,2;5819,9;7237,2
2005-01-11 13:30:00;253;13;2,2;-1,2;5662,5;7236,0
2005-01-11 14:30:00;254;14;2,3;-1,2;5631,0;7236,0
2005-01-11 15:30:00;255;15;1,9;-1,2;5756,9;7205,4
2005-01-11 16:30:00;256;16;1,1;-1,2;6008,7;7205,4
2005-01-11 17:30:00;257;17;0,5;-1,2;6197,5;7204,5
2005-01-11 18:30:00;258;18;-0,1;-1,2;6386,3;7204,5
2005-01-11 19:30:00;259;19;-0,6;-1,2;6543,6;7204,5
2005-01-11 20:30:00;260;20;-1,2;-1,2;6732,5;7204,5
2005-01-11 21:30:00;261;21;-1,8;-1,2;6921,3;7204,5
2005-01-11 22:30:00;262;22;-2,4;-1,2;7110,1;7204,5
2005-01-11 23:30:00;263;23;-2,9;-1,2;7267,4;7204,5
2005-01-12 00:30:00;264;0;-4,0;-8,9;6354,8;7173,7
2005-01-12 01:30:00;265;1;-5,4;-8,9;6795,4;7173,7
2005-01-12 02:30:00;266;2;-6,7;-8,9;7204,5;7173,7
2005-01-12 03:30:00;267;3;-7,5;-8,9;7456,2;7173,7
2005-01-12 04:30:00;268;4;-8,2;-8,9;7676,5;7173,7
2005-01-12 05:30:00;269;5;-9,0;-8,9;7928,3;7173,0
2005-01-12 06:30:00;270;6;-9,6;-8,9;8117,1;7173,0
2005-01-12 07:30:00;271;7;-10,2;-8,9;9564,7;7173,0
2005-01-12 08:30:00;272;8;-10,1;-8,9;9533,2;7173,0
2005-01-12 09:30:00;273;9;-9,4;-8,9;9312,9;7141,9
2005-01-12 10:30:00;274;10;-8,7;-8,9;9092,6;7141,9
2005-01-12 11:30:00;275;11;-7,8;-8,9;8809,4;7141,9
2005-01-12 12:30:00;276;12;-7,5;-8,9;8715,0;7141,9
2005-01-12 13:30:00;277;13;-8,0;-8,9;8872,3;7141,9
2005-01-12 14:30:00;278;14;-8,3;-8,9;8966,7;7141,6
2005-01-12 15:30:00;279;15;-8,8;-8,9;9124,1;7141,6
2005-01-12 16:30:00;280;16;-9,7;-8,9;9407,3;7141,6
2005-01-12 17:30:00;281;17;-9,9;-8,9;9470,2;7141,6
2005-01-12 18:30:00;282;18;-10,2;-8,9;9564,7;7141,6
2005-01-12 19:30:00;283;19;-10,5;-8,9;9659,1;7141,6
2005-01-12 20:30:00;284;20;-10,7;-8,9;9722,0;7112,5
2005-01-12 21:30:00;285;21;-11,0;-8,9;9816,4;7112,5
2005-01-12 22:30:00;286;22;-11,3;-8,9;9910,8;7110,2
2005-01-12 23:30:00;287;23;-11,5;-8,9;9973,8;7110,2
2005-01-13 00:30:00;288;0;-11,1;-5,8;8589,1;7110,2
2005-01-13 01:30:00;289;1;-10,8;-5,8;8494,7;7110,2
2005-01-13 02:30:00;290;2;-9,7;-5,8;8148,6;7110,2
2005-01-13 03:30:00;291;3;-9,2;-5,8;7991,2;7110,2
2005-01-13 04:30:00;292;4;-8,8;-5,8;7865,3;7110,1
2005-01-13 05:30:00;293;5;-8,4;-5,8;7739,5;7110,1
2005-01-13 06:30:00;294;6;-8,1;-5,8;7645,1;7110,1
2005-01-13 07:30:00;295;7;-7,8;-5,8;8809,4;7110,1
2005-01-13 08:30:00;296;8;-7,5;-5,8;8715,0;7110,1
2005-01-13 09:30:00;297;9;-6,2;-5,8;8305,9;7078,6
2005-01-13 10:30:00;298;10;-5,0;-5,8;7928,3;7078,6
2005-01-13 11:30:00;299;11;-4,1;-5,8;7645,1;7078,6
2005-01-13 12:30:00;300;12;-3,4;-5,8;7424,8;7078,6
2005-01-13 13:30:00;301;13;-3,1;-5,8;7330,4;7078,4
2005-01-13 14:30:00;302;14;-3,0;-5,8;7298,9;7078,4
2005-01-13 15:30:00;303;15;-3,3;-5,8;7393,3;7078,4
2005-01-13 16:30:00;304;16;-3,9;-5,8;7582,1;7053,7
2005-01-13 17:30:00;305;17;-3,8;-5,8;7550,6;7053,7
2005-01-13 18:30:00;306;18;-3,8;-5,8;7550,6;7047,1
2005-01-13 19:30:00;307;19;-3,8;-5,8;7550,6;7047,1
2005-01-13 20:30:00;308;20;-3,8;-5,8;7550,6;7047,1
2005-01-13 21:30:00;309;21;-3,9;-5,8;7582,1;7047,1
2005-01-13 22:30:00;310;22;-3,7;-5,8;7519,2;7047,1
2005-01-13 23:30:00;311;23;-3,7;-5,8;7519,2;7046,7
2005-01-14 00:30:00;312;0;-4,1;-5,0;6386,3;7046,7
2005-01-14 01:30:00;313;1;-4,5;-5,0;6512,2;7046,7
2005-01-14 02:30:00;314;2;-4,9;-5,0;6638,0;7046,7
2005-01-14 03:30:00;315;3;-5,1;-5,0;6701,0;7046,7
2005-01-14 04:30:00;316;4;-5,4;-5,0;6795,4;7046,7
2005-01-14 05:30:00;317;5;-5,6;-5,0;6858,3;7046,7
2005-01-14 06:30:00;318;6;-5,8;-5,0;6921,3;7015,7
2005-01-14 07:30:00;319;7;-5,9;-5,0;8211,5;7015,7
2005-01-14 08:30:00;320;8;-5,9;-5,0;8211,5;7015,7
2005-01-14 09:30:00;321;9;-5,4;-5,0;8054,1;7015,7
2005-01-14 10:30:00;322;10;-4,6;-5,0;7802,4;7015,7
2005-01-14 11:30:00;323;11;-4,1;-5,0;7645,1;7015,7
2005-01-14 12:30:00;324;12;-3,8;-5,0;7550,6;7015,7
2005-01-14 13:30:00;325;13;-3,6;-5,0;7487,7;7014,9
2005-01-14 14:30:00;326;14;-3,6;-5,0;7487,7;7014,9
2005-01-14 15:30:00;327;15;-3,8;-5,0;7550,6;7014,9
2005-01-14 16:30:00;328;16;-4,2;-5,0;7676,5;6984,2
2005-01-14 17:30:00;329;17;-4,7;-5,0;7833,9;6984,2
2005-01-14 18:30:00;330;18;-5,0;-5,0;7928,3;6983,2
2005-01-14 19:30:00;331;19;-5,4;-5,0;8054,1;6983,2
2005-01-14 20:30:00;332;20;-5,8;-5,0;8180,0;6983,2
2005-01-14 21:30:00;333;21;-6,1;-5,0;8274,4;6983,2
2005-01-14 22:30:00;334;22;-6,5;-5,0;8400,3;6965,5
2005-01-14 23:30:00;335;23;-6,9;-5,0;8526,2;6952,7
2005-01-15 00:30:00;336;0;-7,5;-7,4;7456,2;6952,7
2005-01-15 01:30:00;337;1;-7,5;-7,4;7456,2;6952,7
2005-01-15 02:30:00;338;2;-7,8;-7,4;7550,6;6952,7
2005-01-15 03:30:00;339;3;-8,0;-7,4;7613,6;6952,7
2005-01-15 04:30:00;340;4;-8,2;-7,4;7676,5;6951,4
2005-01-15 05:30:00;341;5;-8,3;-7,4;7708,0;6951,4
2005-01-15 06:30:00;342;6;-8,5;-7,4;7770,9;6951,4
2005-01-15 07:30:00;343;7;-8,6;-7,4;9061,2;6951,4
2005-01-15 08:30:00;344;8;-8,5;-7,4;9029,7;6951,4
2005-01-15 09:30:00;345;9;-7,7;-7,4;8777,9;6936,1
2005-01-15 10:30:00;346;10;-7,1;-7,4;8589,1;6936,1
2005-01-15 11:30:00;347;11;-6,6;-7,4;8431,8;6927,5
2005-01-15 12:30:00;348;12;-6,2;-7,4;8305,9;6921,3
2005-01-15 13:30:00;349;13;-6,1;-7,4;8274,4;6921,3
2005-01-15 14:30:00;350;14;-6,3;-7,4;8337,4;6921,3
2005-01-15 15:30:00;351;15;-6,6;-7,4;8431,8;6919,7
2005-01-15 16:30:00;352;16;-7,0;-7,4;8557,7;6919,7
2005-01-15 17:30:00;353;17;-7,1;-7,4;8589,1;6919,7
2005-01-15 18:30:00;354;18;-7,1;-7,4;8589,1;6906,7
2005-01-15 19:30:00;355;19;-7,2;-7,4;8620,6;6906,7
2005-01-15 20:30:00;356;20;-7,3;-7,4;8652,1;6898,5
2005-01-15 21:30:00;357;21;-7,3;-7,4;8652,1;6889,8
2005-01-15 22:30:00;358;22;-7,3;-7,4;8652,1;6889,8
2005-01-15 23:30:00;359;23;-7,4;-7,4;8683,5;6887,9
2005-01-16 00:30:00;360;0;-7,3;-4,4;7393,3;6887,9
2005-01-16 01:30:00;361;1;-7,2;-4,4;7361,8;6887,9
2005-01-16 02:30:00;362;2;-7,1;-4,4;7330,4;6887,9
2005-01-16 03:30:00;363;3;-6,9;-4,4;7267,4;6887,9
2005-01-16 04:30:00;364;4;-6,8;-4,4;7236,0;6887,9
2005-01-16 05:30:00;365;5;-6,7;-4,4;7204,5;6877,3
2005-01-16 06:30:00;366;6;-6,6;-4,4;7173,0;6877,3
2005-01-16 07:30:00;367;7;-6,5;-4,4;8400,3;6858,3
2005-01-16 08:30:00;368;8;-6,3;-4,4;8337,4;6858,3
2005-01-16 09:30:00;369;9;-5,9;-4,4;8211,5;6858,3
2005-01-16 10:30:00;370;10;-5,5;-4,4;8085,6;6858,3
2005-01-16 11:30:00;371;11;-5,2;-4,4;7991,2;6858,3
2005-01-16 12:30:00;372;12;-4,9;-4,4;7896,8;6858,3
2005-01-16 13:30:00;373;13;-2,5;-4,4;7141,6;6858,3
2005-01-16 14:30:00;374;14;-1,2;-4,4;6732,5;6856,2
2005-01-16 15:30:00;375;15;-0,8;-4,4;6606,6;6856,2
2005-01-16 16:30:00;376;16;-1,6;-4,4;6858,3;6856,2
2005-01-16 17:30:00;377;17;-1,8;-4,4;6921,3;6856,2
2005-01-16 18:30:00;378;18;-1,9;-4,4;6952,7;6856,2
2005-01-16 19:30:00;379;19;-2,1;-4,4;7015,7;6847,9
2005-01-16 20:30:00;380;20;-2,3;-4,4;7078,6;6824,4
