# HOY	Heat Demand	Load duration curve
# [h]	[kWh / h]	[kWh / h]
1	2.9	13.7
2	3.1	13.6
3	3.4	13.5
4	3.4	13.4
5	3.5	13.3
6	3.6	13.2
7	3.7	13.2
8	5.4	13.1
9	5.4	13.0
10	4.7	12.9
11	4.2	12.8
12	3.7	12.6
13	3.4	12.5
14	3.2	12.5
15	3.2	12.5
16	3.4	12.4
17	3.7	12.3
18	4.1	12.3
19	4.3	12.2
20	4.6	12.2
21	4.8	12.2
22	5.1	12.2
23	5.4	12.1
24	5.7	12.1
25	4.4	12.1
26	5.1	12.0
27	5.6	12.0
28	6.0	12.0
29	6.3	12.0
30	6.6	11.9
31	6.8	11.9
32	8.8	11.9
33	8.8	11.9
34	8.1	11.9
35	7.4	11.9
36	6.8	11.8
37	6.4	11.8
38	6.3	11.8
39	6.3	11.8
40	6.6	11.8
41	7.2	11.8
42	7.4	11.7
43	7.6	11.7
44	7.8	11.7
45	8.0	11.7
46	8.2	11.7
47	8.5	11.7
48	8.7	11.6
49	6.9	11.6
50	6.8	11.6
51	6.7	11.6
52	6.7	11.5
53	6.6	11.5
54	6.6	11.5
55	6.5	11.5
56	8.2	11.5
57	8.1	11.5
58	7.5	11.5
59	6.8	11.5
60	6.4	11.5
61	6.1	11.5
62	6.0	11.5
63	6.0	11.4
64	6.1	11.4
65	6.5	11.4
66	6.6	11.4
67	6.7	11.4
68	6.8	11.4
69	6.9	11.4
70	7.0	11.3
71	7.1	11.3
72	7.2	11.3
73	5.6	11.3
74	5.9	11.3
75	6.1	11.2
76	6.2	11.2
77	6.3	11.2
78	6.4	11.2
79	6.5	11.2
80	8.3	11.2
81	8.3	11.1
82	8.1	11.1
83	7.9	11.1
84	7.8	11.1
85	7.8	11.1
86	7.8	11.1
87	7.8	11.1
88	7.9	11.1
89	8.0	11.0
90	8.1	11.0
91	8.2	11.0
92	8.4	11.0
93	8.5	11.0
94	8.6	10.9
95	8.7	10.9
96	9.0	10.9
97	7.1	10.9
98	7.1	10.9
99	7.1	10.9
100	7.1	10.9
101	7.1	10.8
102	7.1	10.8
103	7.1	10.8
104	8.8	10.8
105	8.8	10.8
106	8.5	10.8
107	8.1	10.8
108	7.8	10.8
109	7.6	10.8
110	7.5	10.8
111	7.5	10.8
112	7.6	10.8
113	7.8	10.8
114	7.9	10.8
115	8.1	10.8
116	8.2	10.8
117	8.3	10.8
118	8.5	10.8
119	8.6	10.8
120	8.8	10.8
121	7.1	10.8
122	7.4	10.7
123	7.6	10.7
124	7.7	10.7
125	7.8	10.7
126	7.9	10.7
127	8.0	10.7
128	9.8	10.7
129	9.8	10.6
130	9.5	10.6
131	9.3	10.6
132	9.1	10.6
133	9.0	10.5
134	8.9	10.5
135	8.9	10.5
136	9.0	10.5
137	9.2	10.5
138	9.3	10.5
139	9.5	10.5
140	9.5	10.5
141	9.7	10.5
142	9.8	10.5
143	9.9	10.5
144	10.0	10.5
145	8.3	10.5
146	8.3	10.5
147	8.3	10.5
148	8.3	10.5
149	8.3	10.4
150	8.3	10.4
151	8.3	10.4
152	10.1	10.4
153	9.9	10.4
154	9.1	10.4
155	8.4	10.4
156	7.7	10.4
157	7.2	10.4
158	7.0	10.4
159	7.0	10.4
160	7.4	10.4
161	7.8	10.4
162	8.0	10.4
163	8.1	10.4
164	8.2	10.4
165	8.4	10.4
166	8.5	10.4
167	8.7	10.4
168	8.8	10.4
169	7.3	10.3
170	7.5	10.3
171	7.7	10.3
172	7.8	10.3
173	8.0	10.3
174	8.1	10.3
175	8.2	10.3
176	10.0	10.3
177	10.0	10.3
178	9.7	10.3
179	9.6	10.3
180	9.6	10.3
181	9.6	10.3
182	9.2	10.3
183	9.1	10.3
184	9.0	10.2
185	9.2	10.2
186	9.4	10.2
187	9.6	10.2
188	9.7	10.2
189	9.9	10.2
190	10.0	10.2
191	10.2	10.2
192	10.4	10.2
193	8.7	10.2
194	8.8	10.2
195	8.9	10.2
196	8.9	10.2
