Index;Consumption [kWh/h]
584;3341,95
585;3341,60
586;3341,13
587;3340,23
588;3338,52
589;3337,86
590;3337,50
591;3336,91
592;3336,42
593;3336,18
594;3336,05
595;3335,58
596;3334,59
597;3333,18
598;3333,15
599;3333,03
600;3332,79
601;3332,09
602;3330,30
603;3329,01
604;3328,71
605;3328,21
606;3327,52
607;3327,48
608;3326,70
609;3325,04
610;3323,74
611;3322,75
612;3322,32
613;3321,65
614;3320,61
615;3320,06
616;3319,43
617;3315,93
618;3315,90
619;3315,83
620;3315,80
621;3315,76
622;3313,71
623;3312,49
624;3311,68
625;3310,94
626;3310,51
627;3310,40
628;3307,66
629;3307,29
630;3305,00
631;3304,84
632;3300,69
633;3299,81
634;3292,36
635;3290,78
636;3284,53
637;3283,05
638;3282,42
639;3280,12
640;3279,20
641;3276,50
642;3273,63
643;3271,97
644;3271,34
645;3269,24
646;3268,59
647;3267,73
648;3267,34
649;3254,32
650;3251,08
651;3246,96
652;3243,95
653;3238,96
654;3236,95
655;3236,68
656;3234,73
657;3232,20
658;3232,06
659;3230,86
660;3230,67
661;3229,93
662;3229,79
663;3229,11
664;3227,90
665;3227,55
666;3226,99
667;3224,92
668;3222,63
669;3222,60
670;3220,54
671;3217,80
672;3216,46
673;3216,33
674;3215,57
675;3214,23
676;3213,61
677;3208,71
678;3208,26
679;3208,20
680;3204,60
681;3202,68
682;3202,11
683;3201,10
684;3200,40
685;3198,37
686;3197,50
687;3196,01
688;3194,09
689;3193,42
690;3193,21
691;3192,57
692;3192,50
693;3187,92
694;3186,31
695;3183,18
696;3181,95
697;3181,73
698;3180,42
699;3177,87
700;3177,65
701;3177,11
702;3176,89
703;3174,82
704;3174,37
705;3171,21
706;3169,08
707;3168,87
708;3167,85
709;3166,28
710;3164,69
711;3164,42
712;3161,93
713;3159,45
714;3158,31
715;3157,64
716;3156,42
717;3155,21
718;3155,14
719;3153,89
720;3153,63
721;3152,66
722;3152,28
723;3150,31
724;3150,25
725;3149,44
726;3148,18
727;3147,82
728;3147,26
729;3146,46
730;3146,33
731;3146,13
732;3145,98
733;3145,45
734;3145,35
735;3144,37
736;3143,33
737;3143,02
738;3143,01
739;3142,74
740;3142,44
741;3141,95
742;3141,77
743;3141,14
744;3140,20
745;3140,03
746;3138,92
747;3138,82
748;3138,16
749;3137,71
750;3137,27
751;3136,78
752;3136,59
753;3136,53
754;3136,17
755;3136,01
756;3135,88
757;3135,67
758;3135,64
759;3135,32
760;3135,16
761;3135,15
762;3134,34
763;3134,00
764;3133,59
765;3133,24
766;3132,32
767;3131,64
768;3131,32
769;3131,30
770;3131,03
771;3130,98
772;3130,76
773;3130,23
774;3130,01
775;3129,58
776;3129,58
777;3129,37
778;3128,72
779;3127,83
780;3127,26
781;3126,97
782;3126,46
783;3125,58
784;3124,81
785;3124,80
786;3124,61
787;3124,45
788;3124,22
789;3123,70
790;3122,95
791;3122,49
792;3122,38
793;3122,01
794;3121,87
795;3121,55
796;3121,39
797;3121,26
798;3121,22
799;3120,82
800;3120,75
801;3120,46
802;3120,30
803;3120,23
804;3120,04
805;3119,68
806;3119,62
807;3119,41
808;3119,38
809;3118,87
810;3118,87
811;3118,46
812;3118,09
813;3118,09
814;3117,93
815;3117,47
816;3116,72
817;3116,43
818;3115,89
819;3115,43
820;3115,07
821;3114,60
822;3114,60
823;3114,55
824;3114,22
825;3113,93
826;3113,88
827;3112,59
828;3112,58
829;3112,49
830;3112,37
831;3112,09
832;3111,39
833;3111,38
834;3111,21
835;3110,88
836;3110,30
837;3110,00
838;3109,75
839;3108,41
840;3107,90
841;3107,81
842;3107,71
843;3107,58
844;3107,52
845;3107,50
846;3107,37
847;3107,36
848;3107,03
849;3106,91
850;3106,76
851;3106,69
852;3106,28
853;3106,21
854;3105,99
855;3105,77
856;3105,63
857;3105,12
858;3104,94
859;3104,69
860;3104,55
861;3104,39
862;3104,38
863;3103,84
864;3103,80
865;3103,67
866;3103,61
867;3103,35
868;3103,26
869;3102,75
870;3102,61
871;3102,58
872;3102,41
873;3102,36
874;3102,10
875;3102,09
876;3101,38
877;3101,29
878;3101,13
879;3100,72
880;3100,50
881;3100,09
882;3099,88
883;3099,82
884;3099,73
885;3099,64
886;3099,46
887;3098,86
888;3098,48
889;3097,97
890;3097,80
891;3097,46
892;3097,11
893;3095,94
894;3095,85
895;3095,76
896;3094,91
897;3094,02
898;3093,98
899;3093,83
900;3093,71
901;3093,68
902;3093,64
903;3093,59
904;3093,55
905;3093,41
906;3093,36
907;3093,08
908;3093,08
909;3093,00
910;3092,97
911;3092,90
912;3092,80
913;3092,74
914;3092,52
915;3092,33
916;3091,92
917;3091,80
918;3091,47
919;3091,04
920;3090,95
921;3090,68
922;3090,29
923;3089,85
924;3089,65
925;3089,52
926;3089,51
927;3089,16
928;3088,57
929;3088,46
930;3088,30
931;3088,28
932;3088,02
933;3087,70
934;3087,61
935;3087,46
936;3087,43
937;3086,38
938;3085,99
939;3085,77
940;3085,11
941;3084,98
942;3084,87
943;3084,87
944;3084,58
945;3084,27
946;3083,28
947;3082,46
948;3081,98
949;3081,92
950;3081,87
951;3081,73
952;3081,59
953;3081,08
954;3080,69
955;3080,34
956;3079,57
957;3079,46
958;3079,44
959;3079,24
960;3079,08
961;3079,04
962;3078,79
963;3078,61
964;3078,30
965;3078,14
966;3077,91
967;3077,54
968;3077,43
969;3076,91
970;3076,89
971;3076,32
972;3075,73
973;3075,63
974;3075,29
975;3075,05
976;3075,04
977;3074,88
978;3074,80
979;3074,34
980;3074,24
981;3073,59
982;3073,30
983;3072,77
984;3072,73
985;3072,51
986;3072,37
987;3072,33
988;3072,20
989;3072,05
990;3071,06
991;3071,03
992;3070,86
993;3070,08
994;3069,98
995;3069,95
996;3069,38
997;3068,99
998;3068,35
999;3067,66
1000;3067,34
1001;3067,08
1002;3066,81
1003;3066,46
1004;3065,81
1005;3065,58
1006;3065,28
1007;3065,21
1008;3064,95
1009;3064,40
1010;3064,02
1011;3063,90
1012;3063,85
1013;3063,82
1014;3063,76
1015;3063,26
1016;3063,19
1017;3062,94
1018;3062,93
1019;3062,44
1020;3062,16
1021;3061,73
1022;3061,50
1023;3061,34
1024;3061,01
1025;3060,45
1026;3059,63
1027;3059,60
1028;3059,20
1029;3059,06
1030;3058,35
1031;3058,27
1032;3058,09
1033;3057,86
1034;3057,69
1035;3057,44
1036;3057,36
1037;3056,68
1038;3056,53
1039;3056,41
1040;3055,91
1041;3055,81
1042;3055,55
1043;3055,43
1044;3054,37
1045;3054,34
1046;3054,25
1047;3053,83
1048;3053,48
1049;3053,06
1050;3052,49
1051;3052,33
1052;3052,19
1053;3052,06
1054;3051,86
1055;3051,65
1056;3051,50
1057;3051,42
1058;3051,04
1059;3050,70
1060;3050,69
1061;3050,67
1062;3050,28
1063;3049,78
1064;3049,47
1065;3049,38
1066;3049,29
1067;3049,19
1068;3049,10
1069;3048,77
1070;3048,72
1071;3048,69
1072;3047,37
1073;3047,06
1074;3046,91
1075;3046,53
1076;3046,35
1077;3045,93
1078;3045,93
1079;3045,68
1080;3045,56
1081;3045,39
1082;3044,72
1083;3044,61
1084;3044,55
1085;3044,46
1086;3044,27
1087;3044,27
1088;3043,88
1089;3043,55
1090;3043,49
1091;3043,14
1092;3043,03
1093;3042,96
1094;3041,64
1095;3040,85
1096;3040,51
1097;3040,35
1098;3039,70
1099;3039,15
1100;3038,58
1101;3038,53
1102;3038,45
1103;3037,79
1104;3036,60
1105;3036,18
1106;3036,12
1107;3036,04
1108;3035,09
1109;3034,33
1110;3034,21
1111;3033,95
1112;3033,78
1113;3033,43
1114;3033,30
1115;3033,11
1116;3032,38
1117;3032,22
1118;3032,12
1119;3031,58
1120;3031,29
1121;3029,91
1122;3029,23
1123;3029,07
1124;3028,99
1125;3027,93
1126;3027,81
1127;3027,25
1128;3026,73
1129;3026,45
1130;3026,23
1131;3025,72
1132;3025,72
1133;3025,67
1134;3023,18
1135;3022,67
1136;3021,34
1137;3020,45
1138;3020,26
1139;3018,81
1140;3018,79
1141;3018,63
1142;3017,92
1143;3016,74
1144;3015,82
1145;3015,73
1146;3015,47
1147;3015,47
1148;3015,38
1149;3015,01
1150;3013,14
1151;3011,73
1152;3011,47
1153;3009,87
1154;3009,70
1155;3009,04
1156;3007,44
1157;3003,47
1158;3002,50
1159;2999,88
1160;2982,29
1161;2972,19
1162;2936,68
1163;2934,23
1164;2932,31
1165;2931,96
1166;2927,67
1167;2926,34
1168;2925,88
1169;2921,98
1170;2920,16
1171;2919,69
1172;2917,29
1173;2915,75
1174;2915,70
1175;2915,01
1176;2914,63
1177;2914,23
1178;2914,00
1179;2913,62
1180;2912,85
1181;2912,30
1182;2912,18
1183;2911,55
1184;2910,39
1185;2909,42
1186;2908,95
1187;2908,84
1188;2908,67
1189;2908,61
1190;2907,59
1191;2905,44
1192;2905,00
1193;2903,78
1194;2899,68
1195;2898,93
1196;2897,74
1197;2895,85
1198;2891,19
1199;2889,65
1200;2888,99
1201;2888,18
1202;2886,75
1203;2886,51
1204;2884,23
1205;2883,99
1206;2882,33
1207;2879,91
1208;2879,61
1209;2877,46
1210;2876,67
1211;2876,47
1212;2872,76
1213;2867,62
1214;2867,26
1215;2865,49
1216;2865,49
1217;2863,97
1218;2860,42
1219;2852,56
1220;2848,48
1221;2847,33
1222;2845,14
1223;2842,92
1224;2830,41
1225;2829,30
1226;2827,27
1227;2825,23
1228;2822,10
1229;2822,07
1230;2818,25
1231;2818,23
1232;2815,23
1233;2815,22
1234;2812,09
1235;2808,71
1236;2808,48
1237;2807,36
1238;2807,02
1239;2806,70
1240;2806,14
1241;2803,38
1242;2803,03
1243;2802,97
1244;2802,90
1245;2802,40
1246;2802,17
1247;2800,84
1248;2800,08
1249;2799,09
1250;2797,33
1251;2797,04
1252;2796,81
1253;2796,69
1254;2796,49
1255;2796,40
1256;2796,38
1257;2795,35
1258;2795,23
1259;2794,90
1260;2794,26
1261;2793,71
1262;2793,20
1263;2792,63
1264;2792,60
1265;2792,19
1266;2791,54
1267;2791,08
1268;2790,90
1269;2790,80
1270;2789,60
1271;2789,48
1272;2788,71
1273;2788,26
1274;2788,16
1275;2787,99
1276;2787,61
1277;2786,96
1278;2786,57
1279;2786,30
1280;2785,61
1281;2785,53
1282;2785,27
1283;2782,83
1284;2782,37
1285;2781,23
1286;2781,00
1287;2779,89
1288;2779,71
1289;2779,63
1290;2779,62
1291;2778,32
1292;2777,37
1293;2776,86
1294;2776,43
1295;2774,70
1296;2773,38
1297;2772,97
1298;2772,97
1299;2771,76
1300;2770,80
1301;2770,64
1302;2770,53
1303;2769,51
1304;2769,07
1305;2768,74
1306;2768,15
1307;2768,12
1308;2767,70
1309;2766,72
1310;2766,59
1311;2765,77
1312;2764,31
1313;2763,92
1314;2762,80
1315;2762,32
1316;2761,96
1317;2761,42
1318;2761,35
1319;2760,79
1320;2756,51
1321;2754,79
1322;2754,74
1323;2754,11
1324;2753,80
1325;2751,11
1326;2750,49
1327;2749,90
1328;2749,75
1329;2748,47
1330;2746,91
1331;2745,38
1332;2744,34
1333;2743,76
1334;2743,55
1335;2743,51
1336;2742,86
1337;2740,40
1338;2740,21
1339;2737,32
1340;2736,94
1341;2736,51
1342;2736,43
1343;2735,18
1344;2731,52
1345;2730,82
1346;2729,25
1347;2728,20
1348;2727,70
1349;2713,92
1350;2712,41
1351;2711,07
1352;2709,08
1353;2709,02
1354;2707,67
1355;2707,33
1356;2705,80
1357;2701,71
1358;2699,58
1359;2694,82
1360;2692,51
1361;2692,28
1362;2690,69
1363;2690,43
1364;2686,98
1365;2684,55
1366;2681,17
1367;2680,38
1368;2680,34
1369;2680,03
1370;2679,85
1371;2678,15
1372;2677,98
1373;2677,85
1374;2677,62
1375;2676,43
1376;2675,75
1377;2675,71
1378;2675,21
1379;2674,49
1380;2673,25
1381;2673,10
1382;2672,59
1383;2672,31
1384;2671,49
1385;2671,44
1386;2671,11
1387;2670,93
1388;2670,70
1389;2670,68
1390;2670,46
1391;2668,96
1392;2668,59
1393;2668,41
1394;2668,05
1395;2667,53
1396;2667,49
1397;2667,44
1398;2667,29
1399;2667,24
1400;2666,74
1401;2666,61
1402;2666,55
1403;2665,59
1404;2665,48
1405;2665,23
1406;2664,94
1407;2664,91
1408;2664,84
1409;2664,23
1410;2663,71
1411;2663,12
1412;2662,53
1413;2662,10
1414;2661,47
1415;2660,73
1416;2660,47
1417;2660,07
1418;2658,65
1419;2658,27
1420;2658,13
1421;2657,78
1422;2657,38
1423;2656,62
1424;2656,36
1425;2656,14
1426;2656,11
1427;2656,04
1428;2655,96
1429;2655,38
1430;2655,23
1431;2655,17
1432;2654,96
1433;2654,80
1434;2654,61
1435;2654,57
1436;2654,53
1437;2654,11
1438;2653,20
1439;2652,56
1440;2652,31
1441;2652,27
1442;2652,13
1443;2651,88
1444;2651,62
1445;2651,49
1446;2651,39
1447;2650,66
1448;2650,59
1449;2650,55
1450;2650,11
1451;2650,06
1452;2649,87
1453;2649,77
1454;2649,76
1455;2649,71
1456;2649,64
1457;2649,33
1458;2647,57
1459;2647,05
1460;2646,69
1461;2646,49
1462;2646,34
1463;2645,68
1464;2644,56
1465;2644,43
1466;2644,36
1467;2643,85
1468;2643,67
1469;2643,37
1470;2643,00
1471;2642,74
1472;2642,42
1473;2641,71
1474;2641,63
1475;2641,56
1476;2641,54
1477;2641,47
1478;2640,64
1479;2639,90
1480;2638,84
1481;2637,69
1482;2636,93
1483;2636,28
1484;2635,80
1485;2634,90
1486;2634,68
1487;2633,75
1488;2632,55
1489;2632,51
1490;2631,45
1491;2631,11
1492;2630,51
1493;2629,74
1494;2629,01
1495;2628,51
1496;2628,50
1497;2628,46
1498;2628,11
1499;2628,00
1500;2627,64
1501;2627,62
1502;2627,55
1503;2627,15
1504;2626,90
1505;2626,53
1506;2626,40
1507;2626,03
1508;2625,28
1509;2625,07
1510;2624,91
1511;2623,34
1512;2623,08
1513;2621,84
1514;2621,67
1515;2621,34
1516;2621,32
1517;2621,09
1518;2620,96
1519;2620,78
1520;2620,68
1521;2620,43
1522;2618,98
1523;2618,57
1524;2617,63
1525;2616,91
1526;2615,76
1527;2615,25
1528;2615,21
1529;2615,09
1530;2615,06
1531;2614,35
1532;2612,88
1533;2612,21
1534;2611,55
1535;2608,58
1536;2608,10
1537;2607,77
1538;2607,11
1539;2606,29
1540;2606,28
1541;2606,11
1542;2606,00
1543;2605,10
1544;2605,08
1545;2604,15
1546;2602,35
1547;2601,32
1548;2600,98
1549;2600,39
1550;2599,74
1551;2599,32
1552;2598,46
1553;2597,89
1554;2597,34
1555;2596,57
1556;2596,00
1557;2595,48
1558;2595,31
1559;2595,04
1560;2594,75
1561;2594,33
1562;2594,14
1563;2593,89
1564;2593,72
1565;2593,16
1566;2592,51
1567;2591,50
1568;2591,31
1569;2591,24
1570;2590,40
1571;2590,03
1572;2590,02
1573;2589,37
1574;2589,01
1575;2589,01
1576;2588,89
1577;2588,61
1578;2588,26
1579;2588,00
1580;2587,63
1581;2587,30
1582;2587,00
1583;2586,88
1584;2586,71
1585;2586,60
1586;2586,47
1587;2586,37
1588;2585,93
1589;2585,89
1590;2585,67
1591;2585,57
1592;2585,37
1593;2585,10
1594;2584,12
1595;2583,98
1596;2583,19
1597;2583,18
1598;2582,76
1599;2582,08
1600;2581,96
1601;2581,77
1602;2581,69
1603;2581,57
1604;2581,35
1605;2581,04
1606;2580,48
1607;2580,22
1608;2579,90
1609;2579,33
1610;2579,13
1611;2578,97
1612;2578,96
1613;2578,72
1614;2578,56
1615;2577,86
1616;2577,50
1617;2577,40
1618;2577,19
1619;2577,13
1620;2576,96
1621;2576,94
1622;2576,86
1623;2576,64
1624;2576,53
1625;2576,49
1626;2576,46
1627;2576,33
1628;2576,23
1629;2575,82
1630;2575,59
1631;2575,50
1632;2575,05
1633;2575,02
1634;2574,74
1635;2573,72
1636;2573,57
1637;2573,30
1638;2573,24
1639;2573,19
1640;2573,05
1641;2572,95
1642;2572,90
1643;2572,70
1644;2572,33
1645;2572,20
1646;2572,13
1647;2572,04
1648;2571,98
1649;2571,77
1650;2571,60
1651;2571,48
1652;2571,29
1653;2570,86
1654;2570,37
1655;2570,01
1656;2570,00
1657;2569,99
1658;2569,88
1659;2569,64
1660;2569,50
1661;2569,26
1662;2569,21
1663;2568,86
1664;2568,72
1665;2568,71
1666;2568,66
1667;2568,66
1668;2568,65
1669;2568,65
1670;2568,41
1671;2568,26
1672;2568,04
1673;2567,97
1674;2567,81
1675;2567,75
1676;2567,74
1677;2567,49
1678;2567,48
1679;2567,33
1680;2567,32
1681;2567,11
1682;2566,96
1683;2566,88
1684;2566,74
1685;2566,58
1686;2566,25
1687;2566,17
1688;2566,03
1689;2566,02
1690;2565,75
1691;2565,54
1692;2565,34
1693;2565,31
1694;2565,19
1695;2564,89
1696;2564,80
1697;2564,61
1698;2564,35
1699;2564,03
1700;2563,90
1701;2563,84
1702;2563,72
1703;2563,52
1704;2563,12
1705;2563,08
1706;2562,90
1707;2562,89
1708;2562,80
1709;2562,78
1710;2562,74
1711;2562,71
1712;2562,55
1713;2562,53
1714;2561,99
1715;2561,98
1716;2561,82
1717;2561,66
1718;2561,55
1719;2561,33
1720;2561,15
1721;2560,96
1722;2560,93
1723;2560,83
1724;2560,73
1725;2560,67
1726;2560,44
1727;2560,10
1728;2560,00
1729;2559,99
1730;2559,92
1731;2559,70
1732;2559,63
1733;2559,51
1734;2559,49
1735;2559,29
1736;2559,11
1737;2559,07
1738;2559,01
1739;2558,97
1740;2558,88
1741;2558,88
1742;2558,42
1743;2558,25
1744;2558,20
1745;2558,17
1746;2557,97
1747;2557,94
1748;2557,78
1749;2557,68
1750;2556,87
1751;2556,73
1752;2556,72
1753;2556,67
1754;2556,57
1755;2556,42
1756;2556,41
1757;2556,39
1758;2556,34
1759;2555,98
1760;2555,88
1761;2555,80
1762;2555,57
1763;2555,54
1764;2555,35
1765;2555,27
1766;2555,13
1767;2555,09
1768;2554,51
1769;2554,22
1770;2554,19
1771;2554,17
1772;2554,15
1773;2554,11
1774;2554,10
1775;2554,06
1776;2553,94
1777;2553,91
1778;2553,54
1779;2553,40
1780;2553,04
1781;2552,99
1782;2552,82
1783;2552,74
1784;2552,69
1785;2552,67
1786;2552,65
1787;2552,44
1788;2552,34
1789;2552,28
1790;2552,22
1791;2552,12
1792;2551,89
1793;2551,61
1794;2551,49
1795;2551,41
1796;2551,37
1797;2551,32
1798;2551,31
1799;2551,28
1800;2551,03
1801;2551,01
1802;2550,78
1803;2550,77
1804;2550,60
1805;2550,38
1806;2550,36
1807;2550,16
1808;2550,05
1809;2550,01
1810;2549,99
1811;2549,98
1812;2549,74
1813;2549,70
1814;2549,51
1815;2549,40
1816;2549,37
1817;2549,20
1818;2549,11
1819;2549,09
1820;2548,78
1821;2548,56
1822;2548,24
1823;2548,14
1824;2548,01
1825;2548,00
1826;2547,79
1827;2547,64
1828;2547,54
1829;2547,47
1830;2547,27
1831;2547,19
1832;2547,04
1833;2546,89
1834;2546,72
1835;2546,68
1836;2546,66
1837;2546,65
1838;2546,45
1839;2546,25
1840;2546,24
1841;2546,15
1842;2546,00
1843;2545,97
1844;2545,96
1845;2545,95
1846;2545,76
1847;2545,73
1848;2545,67
1849;2545,57
1850;2545,51
1851;2545,35
1852;2545,25
1853;2545,21
1854;2545,20
1855;2545,08
1856;2545,00
1857;2544,95
1858;2544,93
1859;2544,90
1860;2544,57
1861;2544,34
1862;2544,32
1863;2544,20
1864;2544,20
1865;2544,13
1866;2543,95
1867;2543,95
1868;2543,79
1869;2543,72
1870;2543,69
1871;2543,68
