Time;Hour of the year;Hour;Ambient temperature;Daily temperature;Hourly demand;Load Duration Curve
2005-01-09 07:00:00;199;7;7,0;6,0;214,8;405,4
2005-01-09 08:00:00;200;8;7,1;6,0;213,5;405,3
2005-01-09 09:00:00;201;9;7,4;6,0;208,7;404,9
2005-01-09 10:00:00;202;10;7,6;6,0;205,3;404,7
2005-01-09 11:00:00;203;11;7,2;6,0;211,6;404,3
2005-01-09 12:00:00;204;12;7,0;6,0;216,0;404,2
2005-01-09 13:00:00;205;13;6,6;6,0;221,6;404,2
2005-01-09 14:00:00;206;14;6,0;6,0;232,1;403,7
2005-01-09 15:00:00;207;15;5,1;6,0;247,7;403,3
2005-01-09 16:00:00;208;16;4,6;6,0;257,9;403,2
2005-01-09 17:00:00;209;17;3,9;6,0;268,5;402,9
2005-01-09 18:00:00;210;18;3,6;6,0;275,2;402,8
2005-01-09 19:00:00;211;19;3,5;6,0;275,6;402,6
2005-01-09 20:00:00;212;20;2,7;6,0;289,3;402,4
2005-01-09 21:00:00;213;21;1,8;6,0;305,2;402,0
2005-01-09 22:00:00;214;22;1,6;6,0;309,3;401,1
2005-01-09 23:00:00;215;23;1,3;6,0;313,7;400,7
2005-01-10 00:00:00;216;0;1,3;0,6;245,7;400,4
2005-01-10 01:00:00;217;1;1,0;0,6;250,3;400,2
2005-01-10 02:00:00;218;2;0,7;0,6;256,1;400,1
2005-01-10 03:00:00;219;3;1,0;0,6;251,0;400,0
2005-01-10 04:00:00;220;4;1,5;0,6;241,2;399,8
2005-01-10 05:00:00;221;5;1,6;0,6;239,4;399,3
2005-01-10 06:00:00;222;6;1,3;0,6;245,1;399,3
2005-01-10 07:00:00;223;7;1,3;0,6;314,9;399,1
2005-01-10 08:00:00;224;8;0,4;0,6;329,3;398,9
2005-01-10 09:00:00;225;9;1,1;0,6;317,6;398,4
2005-01-10 10:00:00;226;10;0,6;0,6;326,1;398,1
2005-01-10 11:00:00;227;11;0,4;0,6;330,0;397,9
2005-01-10 12:00:00;228;12;0,9;0,6;320,9;397,5
2005-01-10 13:00:00;229;13;1,2;0,6;315,8;396,9
2005-01-10 14:00:00;230;14;0,8;0,6;322,4;396,4
2005-01-10 15:00:00;231;15;0,6;0,6;326,9;396,1
2005-01-10 16:00:00;232;16;0,3;0,6;332,0;395,9
2005-01-10 17:00:00;233;17;0,2;0,6;333,6;395,8
2005-01-10 18:00:00;234;18;-0,0;0,6;337,5;395,2
2005-01-10 19:00:00;235;19;-0,2;0,6;340,1;394,2
2005-01-10 20:00:00;236;20;-0,2;0,6;341,0;394,1
2005-01-10 21:00:00;237;21;-0,3;0,6;341,4;393,9
2005-01-10 22:00:00;238;22;-0,2;0,6;340,8;392,7
2005-01-10 23:00:00;239;23;-0,7;0,6;349,3;392,4
2005-01-11 00:00:00;240;0;-1,2;3,5;288,8;392,3
2005-01-11 01:00:00;241;1;-1,3;3,5;290,9;392,0
2005-01-11 02:00:00;242;2;-0,9;3,5;283,6;391,9
2005-01-11 03:00:00;243;3;-0,6;3,5;277,1;391,9
2005-01-11 04:00:00;244;4;-0,6;3,5;278,1;390,9
2005-01-11 05:00:00;245;5;-0,5;3,5;275,9;390,9
2005-01-11 06:00:00;246;6;0,4;3,5;260,8;390,7
2005-01-11 07:00:00;247;7;0,8;3,5;323,4;390,3
2005-01-11 08:00:00;248;8;1,6;3,5;308,7;389,8
2005-01-11 09:00:00;249;9;3,2;3,5;281,7;389,5
2005-01-11 10:00:00;250;10;3,7;3,5;272,6;388,8
2005-01-11 11:00:00;251;11;4,7;3,5;255,3;388,5
2005-01-11 12:00:00;252;12;5,1;3,5;248,2;388,2
2005-01-11 13:00:00;253;13;5,9;3,5;234,3;387,4
2005-01-11 14:00:00;254;14;6,0;3,5;232,8;386,6
2005-01-11 15:00:00;255;15;6,0;3,5;233,3;386,5
2005-01-11 16:00:00;256;16;6,2;3,5;230,2;386,4
2005-01-11 17:00:00;257;17;6,2;3,5;229,6;386,4
2005-01-11 18:00:00;258;18;6,8;3,5;219,5;386,2
2005-01-11 19:00:00;259;19;6,7;3,5;220,1;385,9
2005-01-11 20:00:00;260;20;6,5;3,5;224,0;385,4
2005-01-11 21:00:00;261;21;6,2;3,5;229,5;385,2
2005-01-11 22:00:00;262;22;6,5;3,5;224,6;385,2
2005-01-11 23:00:00;263;23;6,8;3,5;219,4;385,1
2005-01-12 00:00:00;264;0;7,0;6,9;146,3;385,0
2005-01-12 01:00:00;265;1;6,7;6,9;151,2;384,9
2005-01-12 02:00:00;266;2;5,9;6,9;165,9;384,8
2005-01-12 03:00:00;267;3;6,0;6,9;164,1;384,5
2005-01-12 04:00:00;268;4;6,2;6,9;159,7;384,5
2005-01-12 05:00:00;269;5;6,3;6,9;159,1;384,4
2005-01-12 06:00:00;270;6;6,7;6,9;151,3;384,4
2005-01-12 07:00:00;271;7;6,5;6,9;223,4;384,4
2005-01-12 08:00:00;272;8;6,7;6,9;220,0;384,2
2005-01-12 09:00:00;273;9;6,9;6,9;217,1;384,0
2005-01-12 10:00:00;274;10;7,3;6,9;211,0;383,7
2005-01-12 11:00:00;275;11;7,4;6,9;208,4;383,7
2005-01-12 12:00:00;276;12;7,6;6,9;204,4;383,4
2005-01-12 13:00:00;277;13;8,3;6,9;193,6;382,3
2005-01-12 14:00:00;278;14;8,5;6,9;189,1;382,3
2005-01-12 15:00:00;279;15;8,9;6,9;183,0;382,0
2005-01-12 16:00:00;280;16;7,7;6,9;203,2;381,8
2005-01-12 17:00:00;281;17;6,8;6,9;218,8;381,8
2005-01-12 18:00:00;282;18;6,7;6,9;221,5;381,6
2005-01-12 19:00:00;283;19;6,9;6,9;216,7;381,5
2005-01-12 20:00:00;284;20;6,8;6,9;218,9;381,4
2005-01-12 21:00:00;285;21;6,3;6,9;227,9;381,3
2005-01-12 22:00:00;286;22;5,8;6,9;236,8;380,7
2005-01-12 23:00:00;287;23;5,7;6,9;238,4;380,6
2005-01-13 00:00:00;288;0;5,3;2,0;175,8;380,5
2005-01-13 01:00:00;289;1;4,7;2,0;185,3;380,2
2005-01-13 02:00:00;290;2;4,8;2,0;185,0;380,1
2005-01-13 03:00:00;291;3;4,9;2,0;182,1;380,0
2005-01-13 04:00:00;292;4;4,4;2,0;190,8;380,0
2005-01-13 05:00:00;293;5;4,3;2,0;192,8;379,8
2005-01-13 06:00:00;294;6;3,7;2,0;203,0;379,7
2005-01-13 07:00:00;295;7;3,7;2,0;273,6;379,7
2005-01-13 08:00:00;296;8;3,6;2,0;274,8;379,6
2005-01-13 09:00:00;297;9;2,7;2,0;290,6;379,4
2005-01-13 10:00:00;298;10;2,6;2,0;292,7;379,3
2005-01-13 11:00:00;299;11;2,1;2,0;300,5;379,2
2005-01-13 12:00:00;300;12;2,7;2,0;290,5;378,8
2005-01-13 13:00:00;301;13;2,0;2,0;302,2;378,7
2005-01-13 14:00:00;302;14;1,8;2,0;305,5;378,5
2005-01-13 15:00:00;303;15;1,5;2,0;311,3;378,4
2005-01-13 16:00:00;304;16;0,8;2,0;322,6;378,1
2005-01-13 17:00:00;305;17;1,1;2,0;318,6;378,1
2005-01-13 18:00:00;306;18;0,6;2,0;327,4;378,0
2005-01-13 19:00:00;307;19;-0,4;2,0;344,7;377,9
2005-01-13 20:00:00;308;20;-1,5;2,0;363,3;377,9
2005-01-13 21:00:00;309;21;-1,2;2,0;357,8;377,9
2005-01-13 22:00:00;310;22;-2,1;2,0;373,7;377,9
2005-01-13 23:00:00;311;23;-2,7;2,0;384,0;377,6
2005-01-14 00:00:00;312;0;-3,1;-4,1;321,2;377,5
2005-01-14 01:00:00;313;1;-2,8;-4,1;316,4;377,4
2005-01-14 02:00:00;314;2;-2,5;-4,1;310,9;377,3
2005-01-14 03:00:00;315;3;-2,6;-4,1;313,2;377,0
2005-01-14 04:00:00;316;4;-2,9;-4,1;317,6;376,9
2005-01-14 05:00:00;317;5;-3,0;-4,1;319,0;376,8
2005-01-14 06:00:00;318;6;-3,7;-4,1;331,6;376,0
2005-01-14 07:00:00;319;7;-4,2;-4,1;410,6;375,8
2005-01-14 08:00:00;320;8;-4,4;-4,1;413,8;375,7
2005-01-14 09:00:00;321;9;-4,1;-4,1;408,4;375,4
2005-01-14 10:00:00;322;10;-4,1;-4,1;408,5;375,2
2005-01-14 11:00:00;323;11;-4,0;-4,1;406,3;375,1
2005-01-14 12:00:00;324;12;-3,5;-4,1;398,1;375,1
2005-01-14 13:00:00;325;13;-3,1;-4,1;390,9;374,9
2005-01-14 14:00:00;326;14;-3,5;-4,1;397,9;374,8
2005-01-14 15:00:00;327;15;-4,3;-4,1;410,8;374,7
2005-01-14 16:00:00;328;16;-3,8;-4,1;403,7;374,7
2005-01-14 17:00:00;329;17;-4,8;-4,1;420,7;374,7
2005-01-14 18:00:00;330;18;-4,4;-4,1;413,7;374,3
2005-01-14 19:00:00;331;19;-4,8;-4,1;420,3;374,3
2005-01-14 20:00:00;332;20;-5,4;-4,1;430,1;374,2
2005-01-14 21:00:00;333;21;-5,8;-4,1;437,9;374,0
2005-01-14 22:00:00;334;22;-6,3;-4,1;445,4;374,0
2005-01-14 23:00:00;335;23;-6,8;-4,1;455,3;373,9
2005-01-15 00:00:00;336;0;-6,7;-3,5;384,2;373,9
2005-01-15 01:00:00;337;1;-6,4;-3,5;379,2;373,9
2005-01-15 02:00:00;338;2;-6,9;-3,5;386,4;373,8
2005-01-15 03:00:00;339;3;-6,3;-3,5;376,8;373,8
2005-01-15 04:00:00;340;4;-5,6;-3,5;365,5;373,7
2005-01-15 05:00:00;341;5;-4,9;-3,5;352,8;373,7
2005-01-15 06:00:00;342;6;-4,9;-3,5;353,3;373,4
2005-01-15 07:00:00;343;7;-4,8;-3,5;419,8;373,3
2005-01-15 08:00:00;344;8;-4,9;-3,5;422,1;373,3
2005-01-15 09:00:00;345;9;-4,4;-3,5;413,4;373,0
2005-01-15 10:00:00;346;10;-3,8;-3,5;402,8;372,8
2005-01-15 11:00:00;347;11;-2,9;-3,5;386,5;372,5
2005-01-15 12:00:00;348;12;-2,4;-3,5;377,9;372,3
2005-01-15 13:00:00;349;13;-2,2;-3,5;375,8;372,2
2005-01-15 14:00:00;350;14;-1,8;-3,5;368,1;372,2
2005-01-15 15:00:00;351;15;-1,8;-3,5;367,9;371,4
2005-01-15 16:00:00;352;16;-1,7;-3,5;366,8;371,4
2005-01-15 17:00:00;353;17;-1,5;-3,5;362,7;371,3
2005-01-15 18:00:00;354;18;-1,8;-3,5;367,7;371,2
2005-01-15 19:00:00;355;19;-1,7;-3,5;366,8;371,2
2005-01-15 20:00:00;356;20;-1,8;-3,5;368,2;370,9
2005-01-15 21:00:00;357;21;-1,7;-3,5;365,7;370,8
2005-01-15 22:00:00;358;22;-1,2;-3,5;358,4;370,6
2005-01-15 23:00:00;359;23;-0,7;-3,5;348,3;370,6
2005-01-16 00:00:00;360;0;-0,3;3,2;273,0;370,6
2005-01-16 01:00:00;361;1;-0,8;3,2;282,1;370,5
2005-01-16 02:00:00;362;2;-0,8;3,2;281,2;370,4
2005-01-16 03:00:00;363;3;0,0;3,2;266,9;369,9
2005-01-16 04:00:00;364;4;0,2;3,2;264,7;369,8
2005-01-16 05:00:00;365;5;0,6;3,2;256,8;369,7
2005-01-16 06:00:00;366;6;1,1;3,2;248,5;369,4
2005-01-16 07:00:00;367;7;1,0;3,2;319,0;369,4
2005-01-16 08:00:00;368;8;1,5;3,2;311,7;369,0
2005-01-16 09:00:00;369;9;2,0;3,2;302,8;368,3
2005-01-16 10:00:00;370;10;3,3;3,2;279,3;368,2
2005-01-16 11:00:00;371;11;4,2;3,2;263,8;368,2
2005-01-16 12:00:00;372;12;5,0;3,2;249,7;368,1
2005-01-16 13:00:00;373;13;5,4;3,2;242,5;368,0
2005-01-16 14:00:00;374;14;5,9;3,2;234,9;368,0
2005-01-16 15:00:00;375;15;6,3;3,2;227,4;367,9
2005-01-16 16:00:00;376;16;6,0;3,2;232,1;367,9
2005-01-16 17:00:00;377;17;5,6;3,2;240,5;367,8
2005-01-16 18:00:00;378;18;5,5;3,2;240,9;367,7
2005-01-16 19:00:00;379;19;5,4;3,2;242,8;367,7
2005-01-16 20:00:00;380;20;5,2;3,2;247,0;367,6
2005-01-16 21:00:00;381;21;5,4;3,2;243,6;367,2
2005-01-16 22:00:00;382;22;4,5;3,2;259,2;366,8
2005-01-16 23:00:00;383;23;5,1;3,2;248,4;366,8
2005-01-17 00:00:00;384;0;4,3;3,4;192,2;366,7
2005-01-17 01:00:00;385;1;4,7;3,4;186,4;366,6
2005-01-17 02:00:00;386;2;4,6;3,4;187,9;366,5
2005-01-17 03:00:00;387;3;4,1;3,4;196,6;366,5
2005-01-17 04:00:00;388;4;3,5;3,4;206,8;366,3
2005-01-17 05:00:00;389;5;3,1;3,4;214,2;366,1
2005-01-17 06:00:00;390;6;2,6;3,4;222,2;366,0
2005-01-17 07:00:00;391;7;2,3;3,4;296,7;365,9
2005-01-17 08:00:00;392;8;2,2;3,4;298,8;365,9
2005-01-17 09:00:00;393;9;2,4;3,4;294,7;365,9
2005-01-17 10:00:00;394;10;2,8;3,4;287,9;365,8
2005-01-17 11:00:00;395;11;3,7;3,4;272,2;365,7
2005-01-17 12:00:00;396;12;4,0;3,4;268,3;365,6
2005-01-17 13:00:00;397;13;4,2;3,4;264,6;365,5
2005-01-17 14:00:00;398;14;4,3;3,4;262,6;365,5
2005-01-17 15:00:00;399;15;4,7;3,4;256,2;365,5
2005-01-17 16:00:00;400;16;3,8;3,4;270,3;365,3
2005-01-17 17:00:00;401;17;3,0;3,4;284,1;365,0
2005-01-17 18:00:00;402;18;2,8;3,4;289,0;364,9
2005-01-17 19:00:00;403;19;2,7;3,4;289,6;364,9
2005-01-17 20:00:00;404;20;2,8;3,4;288,4;364,8
2005-01-17 21:00:00;405;21;3,1;3,4;283,6;364,4
2005-01-17 22:00:00;406;22;3,0;3,4;284,1;364,3
2005-01-17 23:00:00;407;23;2,9;3,4;286,3;364,1
2005-01-18 00:00:00;408;0;2,7;4,3;220,6;364,1
2005-01-18 01:00:00;409;1;3,1;4,3;214,1;363,9
2005-01-18 02:00:00;410;2;3,2;4,3;212,8;363,9
2005-01-18 03:00:00;411;3;2,6;4,3;222,6;363,8
2005-01-18 04:00:00;412;4;2,7;4,3;220,2;363,3
2005-01-18 05:00:00;413;5;2,2;4,3;229,3;363,2
2005-01-18 06:00:00;414;6;2,2;4,3;229,6;363,1
2005-01-18 07:00:00;415;7;2,4;4,3;295,0;363,1
