Time;Hour of the year;Hour;Ambient temperature;Daily temperature;Hourly demand;Load Duration Curve
2005-01-05 03:00:00;99;3;0,1;-1,5;3298,8;5151,9
2005-01-05 04:00:00;100;4;-0,3;-1,5;3384,2;5151,7
2005-01-05 05:00:00;101;5;-0,8;-1,5;3480,3;5150,7
2005-01-05 06:00:00;102;6;-1,1;-1,5;3537,1;5149,9
2005-01-05 07:00:00;103;7;-1,4;-1,5;4425,4;5145,3
2005-01-05 08:00:00;104;8;-1,0;-1,5;4336,3;5144,6
2005-01-05 09:00:00;105;9;-1,2;-1,5;4370,5;5141,0
2005-01-05 10:00:00;106;10;-1,4;-1,5;4425,2;5139,5
2005-01-05 11:00:00;107;11;-1,5;-1,5;4448,0;5139,1
2005-01-05 12:00:00;108;12;-1,4;-1,5;4418,1;5138,6
2005-01-05 13:00:00;109;13;-1,4;-1,5;4419,3;5133,0
2005-01-05 14:00:00;110;14;-1,7;-1,5;4482,3;5129,9
2005-01-05 15:00:00;111;15;-1,6;-1,5;4458,9;5129,5
2005-01-05 16:00:00;112;16;-2,6;-1,5;4674,4;5126,3
2005-01-05 17:00:00;113;17;-2,7;-1,5;4689,0;5125,5
2005-01-05 18:00:00;114;18;-3,1;-1,5;4759,6;5125,3
2005-01-05 19:00:00;115;19;-2,5;-1,5;4642,7;5123,2
2005-01-05 20:00:00;116;20;-2,6;-1,5;4671,6;5121,6
2005-01-05 21:00:00;117;21;-2,4;-1,5;4628,8;5120,5
2005-01-05 22:00:00;118;22;-2,6;-1,5;4664,6;5117,0
2005-01-05 23:00:00;119;23;-2,7;-1,5;4695,3;5112,0
2005-01-06 00:00:00;120;0;-2,9;-1,5;3913,2;5111,5
2005-01-06 01:00:00;121;1;-3,4;-1,5;4019,0;5111,2
2005-01-06 02:00:00;122;2;-3,8;-1,5;4088,9;5108,6
2005-01-06 03:00:00;123;3;-3,5;-1,5;4029,8;5108,1
2005-01-06 04:00:00;124;4;-3,7;-1,5;4074,6;5107,7
2005-01-06 05:00:00;125;5;-3,5;-1,5;4026,8;5106,4
2005-01-06 06:00:00;126;6;-3,4;-1,5;4019,1;5105,8
2005-01-06 07:00:00;127;7;-3,2;-1,5;4779,9;5105,7
2005-01-06 08:00:00;128;8;-2,3;-1,5;4603,9;5103,4
2005-01-06 09:00:00;129;9;-1,8;-1,5;4493,5;5101,2
2005-01-06 10:00:00;130;10;-1,2;-1,5;4385,4;5101,0
2005-01-06 11:00:00;131;11;-0,2;-1,5;4185,4;5099,9
2005-01-06 12:00:00;132;12;0,4;-1,5;4055,6;5099,5
2005-01-06 13:00:00;133;13;0,4;-1,5;4061,0;5096,8
2005-01-06 14:00:00;134;14;0,5;-1,5;4036,4;5090,0
2005-01-06 15:00:00;135;15;0,6;-1,5;4010,4;5087,9
2005-01-06 16:00:00;136;16;0,0;-1,5;4131,3;5079,2
2005-01-06 17:00:00;137;17;-0,4;-1,5;4216,6;5074,2
2005-01-06 18:00:00;138;18;-0,6;-1,5;4260,7;5072,9
2005-01-06 19:00:00;139;19;-1,1;-1,5;4361,1;5070,3
2005-01-06 20:00:00;140;20;-0,9;-1,5;4309,9;5064,4
2005-01-06 21:00:00;141;21;-0,8;-1,5;4294,9;5059,1
2005-01-06 22:00:00;142;22;-1,1;-1,5;4351,8;5058,5
2005-01-06 23:00:00;143;23;-1,2;-1,5;4373,5;5056,7
2005-01-07 00:00:00;144;0;-1,7;-0,6;3663,5;5056,6
2005-01-07 01:00:00;145;1;-2,3;-0,6;3794,0;5055,3
2005-01-07 02:00:00;146;2;-2,0;-0,6;3721,3;5054,7
2005-01-07 03:00:00;147;3;-1,9;-0,6;3715,8;5048,3
2005-01-07 04:00:00;148;4;-1,8;-0,6;3675,9;5047,0
2005-01-07 05:00:00;149;5;-1,7;-0,6;3667,7;5045,6
2005-01-07 06:00:00;150;6;-1,9;-0,6;3713,7;5042,7
2005-01-07 07:00:00;151;7;-1,8;-0,6;4493,2;5037,5
2005-01-07 08:00:00;152;8;-0,9;-0,6;4326,6;5036,2
2005-01-07 09:00:00;153;9;-0,3;-0,6;4205,2;5033,2
2005-01-07 10:00:00;154;10;0,5;-0,6;4028,7;5032,4
2005-01-07 11:00:00;155;11;0,9;-0,6;3943,1;5031,4
2005-01-07 12:00:00;156;12;1,1;-0,6;3917,0;5029,6
2005-01-07 13:00:00;157;13;1,7;-0,6;3791,5;5027,7
2005-01-07 14:00:00;158;14;1,8;-0,6;3764,5;5026,7
2005-01-07 15:00:00;159;15;1,5;-0,6;3821,6;5023,9
2005-01-07 16:00:00;160;16;0,8;-0,6;3979,9;5022,4
2005-01-07 17:00:00;161;17;0,2;-0,6;4091,4;5012,8
2005-01-07 18:00:00;162;18;-0,8;-0,6;4305,0;5005,2
2005-01-07 19:00:00;163;19;-0,8;-0,6;4292,8;4998,9
2005-01-07 20:00:00;164;20;-0,5;-0,6;4236,6;4996,8
2005-01-07 21:00:00;165;21;-1,2;-0,6;4376,3;4995,4
2005-01-07 22:00:00;166;22;-1,6;-0,6;4465,3;4991,2
2005-01-07 23:00:00;167;23;-1,3;-0,6;4399,9;4986,4
2005-01-08 00:00:00;168;0;-1,4;0,6;3613,8;4984,7
2005-01-08 01:00:00;169;1;-0,8;0,6;3490,0;4983,5
2005-01-08 02:00:00;170;2;-0,9;0,6;3505,7;4982,0
2005-01-08 03:00:00;171;3;-0,8;0,6;3490,4;4981,3
2005-01-08 04:00:00;172;4;-0,5;0,6;3414,4;4978,5
2005-01-08 05:00:00;173;5;-0,1;0,6;3346,0;4978,1
2005-01-08 06:00:00;174;6;0,4;0,6;3241,1;4977,2
2005-01-08 07:00:00;175;7;0,3;0,6;4077,7;4972,0
2005-01-08 08:00:00;176;8;0,3;0,6;4066,3;4971,5
2005-01-08 09:00:00;177;9;1,3;0,6;3877,1;4966,0
2005-01-08 10:00:00;178;10;1,2;0,6;3886,1;4954,8
2005-01-08 11:00:00;179;11;1,7;0,6;3781,5;4954,5
2005-01-08 12:00:00;180;12;1,3;0,6;3868,3;4952,4
2005-01-08 13:00:00;181;13;1,5;0,6;3831,2;4948,7
2005-01-08 14:00:00;182;14;1,2;0,6;3883,7;4946,4
2005-01-08 15:00:00;183;15;1,3;0,6;3874,9;4944,0
2005-01-08 16:00:00;184;16;0,6;0,6;4016,9;4942,1
2005-01-08 17:00:00;185;17;0,8;0,6;3966,4;4940,1
2005-01-08 18:00:00;186;18;0,9;0,6;3961,2;4939,4
2005-01-08 19:00:00;187;19;1,0;0,6;3929,2;4935,8
2005-01-08 20:00:00;188;20;0,7;0,6;3987,0;4933,2
2005-01-08 21:00:00;189;21;1,3;0,6;3864,3;4930,6
2005-01-08 22:00:00;190;22;1,9;0,6;3754,7;4927,0
2005-01-08 23:00:00;191;23;2,4;0,6;3641,2;4922,2
2005-01-09 00:00:00;192;0;3,1;3,8;2677,8;4918,5
2005-01-09 01:00:00;193;1;2,8;3,8;2737,7;4915,9
2005-01-09 02:00:00;194;2;2,7;3,8;2777,5;4911,6
2005-01-09 03:00:00;195;3;2,4;3,8;2829,2;4911,5
2005-01-09 04:00:00;196;4;2,7;3,8;2769,8;4903,1
2005-01-09 05:00:00;197;5;2,3;3,8;2852,2;4895,0
2005-01-09 06:00:00;198;6;2,5;3,8;2808,7;4889,6
2005-01-09 07:00:00;199;7;2,6;3,8;3613,1;4869,8
2005-01-09 08:00:00;200;8;3,4;3,8;3449,1;4865,4
2005-01-09 09:00:00;201;9;3,4;3,8;3442,4;4862,9
2005-01-09 10:00:00;202;10;2,9;3,8;3536,6;4862,7
2005-01-09 11:00:00;203;11;2,7;3,8;3581,6;4862,5
2005-01-09 12:00:00;204;12;3,6;3,8;3398,6;4856,2
2005-01-09 13:00:00;205;13;3,6;3,8;3402,3;4856,0
2005-01-09 14:00:00;206;14;4,3;3,8;3256,1;4851,4
2005-01-09 15:00:00;207;15;4,5;3,8;3217,7;4848,8
2005-01-09 16:00:00;208;16;5,0;3,8;3107,7;4845,1
2005-01-09 17:00:00;209;17;5,2;3,8;3069,6;4842,1
2005-01-09 18:00:00;210;18;5,3;3,8;3055,1;4839,4
2005-01-09 19:00:00;211;19;5,4;3,8;3039,7;4837,8
2005-01-09 20:00:00;212;20;5,2;3,8;3079,8;4834,6
2005-01-09 21:00:00;213;21;4,8;3,8;3151,3;4831,4
2005-01-09 22:00:00;214;22;5,4;3,8;3028,0;4829,8
2005-01-09 23:00:00;215;23;5,3;3,8;3051,5;4827,3
2005-01-10 00:00:00;216;0;5,4;5,0;2223,8;4822,0
2005-01-10 01:00:00;217;1;5,7;5,0;2155,4;4819,6
2005-01-10 02:00:00;218;2;5,6;5,0;2172,9;4818,8
2005-01-10 03:00:00;219;3;5,6;5,0;2185,0;4818,4
2005-01-10 04:00:00;220;4;5,3;5,0;2237,2;4817,7
2005-01-10 05:00:00;221;5;5,5;5,0;2196,5;4812,2
2005-01-10 06:00:00;222;6;5,3;5,0;2233,5;4811,0
2005-01-10 07:00:00;223;7;4,9;5,0;3129,1;4805,0
2005-01-10 08:00:00;224;8;5,3;5,0;3061,9;4804,9
2005-01-10 09:00:00;225;9;5,4;5,0;3032,8;4800,9
2005-01-10 10:00:00;226;10;5,7;5,0;2963,5;4791,3
2005-01-10 11:00:00;227;11;5,2;5,0;3079,7;4790,9
2005-01-10 12:00:00;228;12;5,2;5,0;3076,1;4790,7
2005-01-10 13:00:00;229;13;5,6;5,0;2992,7;4790,4
2005-01-10 14:00:00;230;14;5,3;5,0;3048,6;4788,7
2005-01-10 15:00:00;231;15;5,2;5,0;3064,5;4785,0
2005-01-10 16:00:00;232;16;5,5;5,0;3015,6;4783,1
2005-01-10 17:00:00;233;17;5,0;5,0;3118,2;4779,9
2005-01-10 18:00:00;234;18;4,2;5,0;3269,6;4777,0
2005-01-10 19:00:00;235;19;4,4;5,0;3244,3;4774,5
2005-01-10 20:00:00;236;20;4,2;5,0;3283,7;4773,0
2005-01-10 21:00:00;237;21;3,6;5,0;3408,4;4772,8
2005-01-10 22:00:00;238;22;3,7;5,0;3370,7;4768,5
2005-01-10 23:00:00;239;23;3,3;5,0;3454,8;4768,4
2005-01-11 00:00:00;240;0;3,3;5,0;2642,8;4766,2
2005-01-11 01:00:00;241;1;2,3;5,0;2841,4;4764,5
2005-01-11 02:00:00;242;2;2,7;5,0;2766,0;4761,7
2005-01-11 03:00:00;243;3;3,0;5,0;2710,6;4759,9
2005-01-11 04:00:00;244;4;4,0;5,0;2507,3;4759,6
2005-01-11 05:00:00;245;5;3,7;5,0;2556,4;4759,2
2005-01-11 06:00:00;246;6;3,4;5,0;2629,8;4754,8
2005-01-11 07:00:00;247;7;3,6;5,0;3410,1;4750,4
2005-01-11 08:00:00;248;8;2,9;5,0;3547,3;4748,1
2005-01-11 09:00:00;249;9;2,9;5,0;3539,9;4747,4
2005-01-11 10:00:00;250;10;3,5;5,0;3419,5;4745,5
2005-01-11 11:00:00;251;11;5,0;5,0;3112,9;4743,9
2005-01-11 12:00:00;252;12;5,6;5,0;3000,9;4740,2
2005-01-11 13:00:00;253;13;5,9;5,0;2927,6;4738,9
2005-01-11 14:00:00;254;14;5,8;5,0;2950,3;4736,4
2005-01-11 15:00:00;255;15;5,8;5,0;2952,1;4734,0
2005-01-11 16:00:00;256;16;6,7;5,0;2768,7;4733,8
2005-01-11 17:00:00;257;17;6,6;5,0;2797,7;4731,6
2005-01-11 18:00:00;258;18;6,9;5,0;2716,8;4722,8
2005-01-11 19:00:00;259;19;7,6;5,0;2581,1;4718,7
2005-01-11 20:00:00;260;20;7,0;5,0;2710,2;4714,8
2005-01-11 21:00:00;261;21;6,8;5,0;2746,1;4714,6
2005-01-11 22:00:00;262;22;7,2;5,0;2658,1;4712,7
2005-01-11 23:00:00;263;23;7,4;5,0;2627,5;4711,7
2005-01-12 00:00:00;264;0;7,2;9,4;1840,6;4709,7
2005-01-12 01:00:00;265;1;7,4;9,4;1800,7;4698,8
2005-01-12 02:00:00;266;2;7,5;9,4;1787,3;4698,8
2005-01-12 03:00:00;267;3;7,6;9,4;1762,8;4695,4
2005-01-12 04:00:00;268;4;7,7;9,4;1754,9;4695,3
2005-01-12 05:00:00;269;5;7,6;9,4;1767,6;4695,1
2005-01-12 06:00:00;270;6;7,6;9,4;1765,8;4695,1
2005-01-12 07:00:00;271;7;8,2;9,4;2464,8;4693,5
2005-01-12 08:00:00;272;8;8,4;9,4;2418,3;4689,1
2005-01-12 09:00:00;273;9;9,2;9,4;2262,9;4689,0
2005-01-12 10:00:00;274;10;9,7;9,4;2164,4;4689,0
2005-01-12 11:00:00;275;11;10,6;9,4;1980,8;4685,2
2005-01-12 12:00:00;276;12;11,1;9,4;1878,5;4684,2
2005-01-12 13:00:00;277;13;11,2;9,4;1846,6;4681,9
2005-01-12 14:00:00;278;14;11,8;9,4;1733,6;4674,5
2005-01-12 15:00:00;279;15;10,7;9,4;1947,9;4674,4
2005-01-12 16:00:00;280;16;10,3;9,4;2030,0;4671,9
2005-01-12 17:00:00;281;17;10,3;9,4;2036,3;4671,6
2005-01-12 18:00:00;282;18;10,3;9,4;2032,2;4668,9
2005-01-12 19:00:00;283;19;10,2;9,4;2051,4;4665,7
2005-01-12 20:00:00;284;20;9,8;9,4;2127,2;4664,8
2005-01-12 21:00:00;285;21;9,9;9,4;2113,9;4664,6
2005-01-12 22:00:00;286;22;10,1;9,4;2067,2;4657,7
2005-01-12 23:00:00;287;23;10,2;9,4;2048,5;4655,8
2005-01-13 00:00:00;288;0;10,2;7,5;1234,9;4649,4
2005-01-13 01:00:00;289;1;9,9;7,5;1289,2;4646,1
2005-01-13 02:00:00;290;2;9,4;7,5;1409,3;4645,7
2005-01-13 03:00:00;291;3;9,2;7,5;1446,1;4643,0
2005-01-13 04:00:00;292;4;8,6;7,5;1562,6;4643,0
2005-01-13 05:00:00;293;5;8,5;7,5;1583,3;4642,7
2005-01-13 06:00:00;294;6;8,3;7,5;1630,9;4641,2
2005-01-13 07:00:00;295;7;7,6;7,5;2589,1;4640,4
2005-01-13 08:00:00;296;8;7,7;7,5;2564,1;4640,0
2005-01-13 09:00:00;297;9;8,0;7,5;2506,9;4639,3
2005-01-13 10:00:00;298;10;7,4;7,5;2618,6;4635,1
2005-01-13 11:00:00;299;11;7,1;7,5;2693,9;4630,8
2005-01-13 12:00:00;300;12;7,0;7,5;2697,2;4628,8
2005-01-13 13:00:00;301;13;7,3;7,5;2646,6;4627,1
2005-01-13 14:00:00;302;14;7,3;7,5;2639,8;4626,5
2005-01-13 15:00:00;303;15;7,4;7,5;2630,6;4626,3
2005-01-13 16:00:00;304;16;6,6;7,5;2791,3;4625,8
2005-01-13 17:00:00;305;17;6,3;7,5;2850,6;4624,0
2005-01-13 18:00:00;306;18;5,8;7,5;2956,5;4618,6
2005-01-13 19:00:00;307;19;5,8;7,5;2949,3;4615,6
2005-01-13 20:00:00;308;20;6,0;7,5;2914,5;4614,4
2005-01-13 21:00:00;309;21;6,2;7,5;2866,9;4607,5
2005-01-13 22:00:00;310;22;6,8;7,5;2750,2;4603,9
2005-01-13 23:00:00;311;23;6,8;7,5;2743,2;4602,8
2005-01-14 00:00:00;312;0;6,6;7,8;1968,2;4602,6
2005-01-14 01:00:00;313;1;6,3;7,8;2036,8;4601,0
2005-01-14 02:00:00;314;2;6,3;7,8;2029,9;4595,7
2005-01-14 03:00:00;315;3;6,8;7,8;1932,0;4595,7
2005-01-14 04:00:00;316;4;6,6;7,8;1962,7;4594,3
2005-01-14 05:00:00;317;5;6,9;7,8;1913,1;4590,2
2005-01-14 06:00:00;318;6;7,3;7,8;1820,4;4589,7
2005-01-14 07:00:00;319;7;7,9;7,8;2527,0;4587,1
2005-01-14 08:00:00;320;8;7,8;7,8;2552,7;4586,2
2005-01-14 09:00:00;321;9;8,1;7,8;2478,1;4582,4
2005-01-14 10:00:00;322;10;7,5;7,8;2600,1;4579,4
2005-01-14 11:00:00;323;11;7,6;7,8;2585,5;4578,2
2005-01-14 12:00:00;324;12;8,0;7,8;2507,7;4578,2
2005-01-14 13:00:00;325;13;8,1;7,8;2473,0;4574,2
2005-01-14 14:00:00;326;14;8,0;7,8;2503,1;4572,0
2005-01-14 15:00:00;327;15;8,6;7,8;2376,7;4570,6
2005-01-14 16:00:00;328;16;8,8;7,8;2333,1;4570,1
2005-01-14 17:00:00;329;17;8,0;7,8;2494,1;4569,9
2005-01-14 18:00:00;330;18;8,1;7,8;2479,7;4561,6
2005-01-14 19:00:00;331;19;8,0;7,8;2494,4;4560,5
2005-01-14 20:00:00;332;20;8,3;7,8;2438,7;4559,2
2005-01-14 21:00:00;333;21;8,8;7,8;2337,2;4556,7
2005-01-14 22:00:00;334;22;8,3;7,8;2433,0;4555,8
2005-01-14 23:00:00;335;23;9,5;7,8;2188,1;4555,4
2005-01-15 00:00:00;336;0;9,6;4,1;1355,8;4555,0
2005-01-15 01:00:00;337;1;9,1;4,1;1456,1;4552,0
2005-01-15 02:00:00;338;2;8,0;4,1;1689,8;4550,1
2005-01-15 03:00:00;339;3;8,4;4,1;1613,1;4548,2
2005-01-15 04:00:00;340;4;7,8;4,1;1733,1;4545,8
2005-01-15 05:00:00;341;5;7,3;4,1;1835,0;4544,9
2005-01-15 06:00:00;342;6;6,4;4,1;2015,7;4539,1
2005-01-15 07:00:00;343;7;5,4;4,1;3040,7;4537,4
2005-01-15 08:00:00;344;8;4,7;4,1;3183,7;4534,9
2005-01-15 09:00:00;345;9;5,4;4,1;3042,7;4531,6
2005-01-15 10:00:00;346;10;4,7;4,1;3179,4;4530,1
2005-01-15 11:00:00;347;11;4,8;4,1;3164,5;4528,0
2005-01-15 12:00:00;348;12;4,1;4,1;3307,8;4521,9
2005-01-15 13:00:00;349;13;4,4;4,1;3232,2;4517,3
2005-01-15 14:00:00;350;14;3,6;4,1;3401,1;4517,0
2005-01-15 15:00:00;351;15;2,9;4,1;3548,8;4515,8
2005-01-15 16:00:00;352;16;2,0;4,1;3726,8;4515,4
2005-01-15 17:00:00;353;17;1,2;4,1;3884,5;4515,2
2005-01-15 18:00:00;354;18;1,2;4,1;3885,5;4512,9
2005-01-15 19:00:00;355;19;0,7;4,1;3987,8;4510,9
2005-01-15 20:00:00;356;20;0,1;4,1;4108,9;4510,6
2005-01-15 21:00:00;357;21;-0,4;4,1;4220,5;4510,6
2005-01-15 22:00:00;358;22;-0,9;4,1;4311,1;4506,3
2005-01-15 23:00:00;359;23;-1,7;4,1;4487,5;4504,5
2005-01-16 00:00:00;360;0;-2,3;-1,4;3782,4;4500,7
2005-01-16 01:00:00;361;1;-2,7;-1,4;3877,5;4499,6
2005-01-16 02:00:00;362;2;-3,2;-1,4;3970,7;4499,4
2005-01-16 03:00:00;363;3;-2,7;-1,4;3878,5;4497,4
2005-01-16 04:00:00;364;4;-2,8;-1,4;3880,2;4495,9
2005-01-16 05:00:00;365;5;-2,2;-1,4;3764,4;4493,5
2005-01-16 06:00:00;366;6;-2,3;-1,4;3785,2;4493,2
2005-01-16 07:00:00;367;7;-2,5;-1,4;4643,0;4492,2
2005-01-16 08:00:00;368;8;-1,9;-1,4;4528,0;4492,2
2005-01-16 09:00:00;369;9;-1,8;-1,4;4506,3;4490,0
2005-01-16 10:00:00;370;10;-1,6;-1,4;4470,7;4487,8
2005-01-16 11:00:00;371;11;-0,5;-1,4;4237,0;4487,5
2005-01-16 12:00:00;372;12;0,7;-1,4;3983,1;4487,5
2005-01-16 13:00:00;373;13;1,0;-1,4;3937,0;4486,0
2005-01-16 14:00:00;374;14;0,6;-1,4;4015,2;4484,0
2005-01-16 15:00:00;375;15;-0,0;-1,4;4136,4;4482,3
2005-01-16 16:00:00;376;16;-0,2;-1,4;4169,8;4481,6
2005-01-16 17:00:00;377;17;-0,7;-1,4;4269,3;4480,5
2005-01-16 18:00:00;378;18;-1,2;-1,4;4383,8;4478,0
2005-01-16 19:00:00;379;19;-1,2;-1,4;4388,9;4477,4
2005-01-16 20:00:00;380;20;-1,5;-1,4;4432,9;4476,6
2005-01-16 21:00:00;381;21;-1,3;-1,4;4398,3;4474,2
2005-01-16 22:00:00;382;22;-1,5;-1,4;4437,4;4473,5
2005-01-16 23:00:00;383;23;-1,9;-1,4;4531,6;4472,0
2005-01-17 00:00:00;384;0;-2,1;-1,6;3741,9;4471,3
2005-01-17 01:00:00;385;1;-1,7;-1,6;3675,1;4470,7
2005-01-17 02:00:00;386;2;-1,9;-1,6;3712,7;4470,2
2005-01-17 03:00:00;387;3;-2,5;-1,6;3829,3;4468,0
2005-01-17 04:00:00;388;4;-2,5;-1,6;3822,6;4466,4
2005-01-17 05:00:00;389;5;-3,0;-1,6;3927,4;4465,3
