Index;Consumption [kWh/h]
262;5014,92
263;5014,34
264;5011,09
265;5003,94
266;5002,52
267;5000,55
268;4997,59
269;4996,74
270;4994,31
271;4991,98
272;4991,75
273;4990,98
274;4990,88
275;4985,66
276;4982,06
277;4980,13
278;4979,59
279;4978,34
280;4977,13
281;4976,34
282;4976,23
283;4973,90
284;4973,62
285;4973,16
286;4967,83
287;4965,52
288;4965,45
289;4964,88
290;4960,06
291;4958,40
292;4956,84
293;4956,53
294;4954,81
295;4952,31
296;4951,94
297;4950,10
298;4949,90
299;4949,83
300;4949,68
301;4949,13
302;4948,53
303;4947,94
304;4946,77
305;4945,65
306;4943,55
307;4943,00
308;4942,79
309;4942,76
310;4941,61
311;4939,73
312;4939,40
313;4939,27
314;4938,73
315;4938,70
316;4938,34
317;4937,83
318;4936,94
319;4936,85
320;4936,77
321;4933,66
322;4932,64
323;4932,46
324;4931,83
325;4931,22
326;4929,89
327;4929,46
328;4928,35
329;4928,23
330;4927,49
331;4926,16
332;4925,50
333;4924,47
334;4924,13
335;4923,40
336;4922,96
337;4922,26
338;4922,05
339;4921,84
340;4919,80
341;4919,75
342;4919,09
343;4917,55
344;4917,31
345;4917,25
346;4917,12
347;4913,92
348;4913,37
349;4912,71
350;4911,49
351;4910,92
352;4910,91
353;4910,45
354;4910,23
355;4909,27
356;4909,09
357;4908,91
358;4908,87
359;4908,86
360;4908,65
361;4908,64
362;4908,24
363;4907,05
364;4907,00
365;4906,61
366;4906,60
367;4906,36
368;4906,17
369;4905,45
370;4904,85
371;4903,29
372;4902,94
373;4902,26
374;4901,82
375;4901,62
376;4900,83
377;4900,53
378;4899,39
379;4899,10
380;4898,89
381;4898,55
382;4898,21
383;4898,12
384;4897,48
385;4896,62
386;4895,97
387;4895,77
388;4895,46
389;4895,07
390;4895,07
391;4894,87
392;4894,26
393;4894,06
394;4893,57
395;4893,56
396;4892,95
397;4891,89
398;4891,60
399;4891,49
400;4891,34
401;4891,12
402;4891,07
403;4890,62
404;4890,36
405;4890,30
406;4889,91
407;4888,11
408;4887,00
409;4886,92
410;4886,79
411;4886,75
412;4886,55
413;4885,98
414;4884,82
415;4884,67
416;4884,67
417;4884,62
418;4884,37
419;4884,25
420;4883,91
421;4883,37
422;4882,29
423;4881,80
424;4881,60
425;4881,41
426;4881,25
427;4880,20
428;4879,93
429;4879,60
430;4879,48
431;4879,39
432;4879,36
433;4879,15
434;4878,22
435;4876,98
436;4876,71
437;4876,58
438;4874,70
439;4874,67
440;4874,46
441;4873,60
442;4872,66
443;4872,30
444;4872,24
445;4871,88
446;4871,43
447;4871,37
448;4871,07
449;4870,79
450;4870,78
451;4870,03
452;4867,84
453;4867,81
454;4867,01
455;4866,97
456;4866,20
457;4865,99
458;4865,53
459;4865,33
460;4864,34
461;4864,34
462;4863,78
463;4862,87
464;4862,12
465;4860,86
466;4860,62
467;4860,36
468;4860,14
469;4860,08
470;4858,32
471;4858,13
472;4857,73
473;4856,99
474;4855,89
475;4855,88
476;4855,61
477;4854,70
478;4853,73
479;4853,72
480;4850,72
481;4850,32
482;4849,95
483;4849,78
484;4849,32
485;4848,82
486;4848,69
487;4848,47
488;4847,32
489;4846,24
490;4845,57
491;4845,04
492;4843,68
493;4842,09
494;4840,87
495;4840,60
496;4839,46
497;4838,03
498;4835,76
499;4835,21
500;4834,83
501;4834,06
502;4833,31
503;4833,17
504;4832,93
505;4828,89
506;4826,53
507;4821,82
508;4821,52
509;4821,43
510;4818,68
511;4807,69
512;4805,14
513;4802,63
514;4798,71
515;4769,16
516;4745,71
517;4740,35
518;4739,38
519;4733,39
520;4731,43
521;4721,06
522;4720,05
523;4717,99
524;4717,15
525;4713,54
526;4709,34
527;4709,30
528;4708,37
529;4705,29
530;4704,27
531;4702,55
532;4702,21
533;4700,99
534;4699,99
535;4698,86
536;4698,69
537;4698,58
538;4697,16
539;4695,41
540;4694,45
541;4694,27
542;4693,72
543;4693,32
544;4692,62
545;4692,21
546;4691,03
547;4690,53
548;4688,45
549;4687,94
550;4687,89
551;4686,90
552;4684,30
553;4684,24
554;4683,87
555;4683,66
556;4683,25
557;4682,58
558;4682,57
559;4681,71
560;4680,27
561;4680,24
562;4679,28
563;4679,03
564;4678,76
565;4677,78
566;4676,82
567;4675,94
568;4673,67
569;4673,33
570;4672,87
571;4671,67
572;4671,54
573;4669,87
574;4669,48
575;4668,67
576;4668,01
577;4667,20
578;4666,95
579;4666,69
580;4665,65
581;4665,29
582;4665,28
583;4664,01
584;4662,90
585;4662,59
586;4662,51
587;4661,63
588;4661,55
589;4660,17
590;4658,89
591;4658,29
592;4658,13
593;4657,97
594;4657,63
595;4657,39
596;4656,21
597;4655,79
598;4655,72
599;4654,32
600;4653,82
601;4652,98
602;4652,97
603;4652,02
604;4651,52
605;4651,49
606;4651,23
607;4650,15
608;4649,17
609;4648,83
610;4648,71
611;4648,50
612;4648,01
613;4646,52
614;4646,33
615;4644,49
616;4643,15
617;4642,33
618;4640,62
619;4640,22
620;4640,07
621;4639,59
622;4637,80
623;4636,79
624;4634,33
625;4634,30
626;4633,91
627;4623,52
628;4622,74
629;4620,69
630;4616,92
631;4616,19
632;4614,40
633;4613,18
634;4613,04
635;4606,38
636;4605,37
637;4601,04
638;4600,28
639;4599,70
640;4599,01
641;4593,64
642;4591,20
643;4591,17
644;4583,10
645;4582,45
646;4560,03
647;4544,22
648;4534,71
649;4532,86
650;4532,51
651;4530,37
652;4521,01
653;4519,78
654;4515,02
655;4514,39
656;4514,35
657;4508,61
658;4507,13
659;4506,26
660;4505,98
661;4505,10
662;4497,27
663;4496,54
664;4494,53
665;4492,78
666;4492,03
667;4490,08
668;4487,30
669;4487,01
670;4486,67
671;4484,35
672;4483,89
673;4482,56
674;4481,43
675;4480,91
676;4476,02
677;4475,69
678;4468,49
679;4467,73
680;4466,59
681;4466,53
682;4466,33
683;4463,33
684;4461,61
685;4460,89
686;4460,32
687;4455,19
688;4448,78
689;4444,67
690;4443,73
691;4442,31
692;4439,89
693;4437,94
694;4436,74
695;4435,82
696;4435,36
697;4433,83
698;4431,46
699;4429,70
700;4426,22
701;4423,72
702;4423,28
703;4422,64
704;4420,81
705;4420,40
706;4419,48
707;4419,15
708;4418,86
709;4416,96
710;4412,64
711;4410,98
712;4410,59
713;4410,17
714;4408,29
715;4408,22
716;4406,23
717;4404,94
718;4402,52
719;4401,80
720;4401,61
721;4401,20
722;4400,93
723;4397,88
724;4397,85
725;4397,20
726;4397,00
727;4396,24
728;4394,04
729;4390,83
730;4390,17
731;4388,70
732;4387,82
733;4387,28
734;4386,64
735;4385,02
736;4385,00
737;4383,48
738;4383,44
739;4382,52
740;4380,66
741;4380,61
742;4379,78
743;4378,94
744;4378,36
745;4377,87
746;4374,25
747;4374,00
748;4373,24
749;4372,75
750;4371,66
751;4369,67
752;4369,24
753;4368,68
754;4368,61
755;4367,35
756;4366,57
757;4366,04
758;4365,20
759;4364,19
760;4363,72
761;4362,78
762;4362,76
763;4362,74
764;4362,50
765;4362,37
766;4361,91
767;4361,68
768;4361,40
769;4360,80
770;4359,34
771;4358,63
772;4357,72
773;4357,62
774;4357,24
775;4357,17
776;4355,78
777;4355,16
778;4355,11
779;4354,17
780;4354,02
781;4354,00
782;4353,82
783;4352,28
784;4351,97
785;4351,92
786;4351,16
787;4351,09
788;4350,97
789;4350,76
790;4350,56
791;4350,53
792;4350,39
793;4350,24
794;4349,34
795;4348,57
796;4348,33
797;4348,20
798;4348,03
799;4347,94
800;4347,49
801;4347,17
802;4346,70
803;4346,09
804;4345,92
805;4345,51
806;4345,33
807;4344,99
808;4344,98
809;4344,54
810;4343,72
811;4343,40
812;4342,33
813;4342,07
814;4341,25
815;4341,01
816;4340,73
817;4340,56
818;4339,91
819;4339,82
820;4339,78
821;4339,66
822;4339,39
823;4339,31
824;4338,99
825;4338,27
826;4337,97
827;4337,01
828;4336,46
829;4336,12
830;4336,07
831;4335,99
832;4335,94
833;4334,65
834;4334,23
835;4334,19
836;4333,78
837;4333,13
838;4333,10
839;4333,04
840;4332,36
841;4331,20
842;4331,08
843;4331,02
844;4330,99
845;4330,47
846;4330,05
847;4329,90
848;4329,75
849;4329,14
850;4329,05
851;4328,78
852;4328,71
853;4328,56
854;4328,23
855;4327,76
856;4327,01
857;4326,70
858;4326,41
859;4326,07
860;4325,38
861;4324,87
862;4324,84
863;4324,66
864;4323,78
865;4323,57
866;4323,41
867;4322,83
868;4322,64
869;4322,03
870;4321,86
871;4321,37
872;4321,15
873;4321,12
874;4320,70
875;4320,51
876;4320,45
877;4320,38
878;4320,35
879;4320,21
880;4320,06
881;4319,76
882;4319,27
883;4319,08
884;4319,06
885;4318,48
886;4318,10
887;4318,04
888;4317,84
889;4317,55
890;4317,49
891;4317,14
892;4316,46
893;4316,10
894;4315,40
895;4315,34
896;4315,06
897;4314,03
898;4312,76
899;4311,91
900;4311,68
901;4311,32
902;4311,04
903;4310,58
904;4310,34
905;4310,18
906;4310,02
907;4309,35
908;4308,94
909;4308,94
910;4308,86
911;4307,58
912;4307,51
913;4307,07
914;4307,03
915;4306,96
916;4306,89
917;4306,79
918;4306,52
919;4306,00
920;4305,94
921;4305,92
922;4305,72
923;4305,58
924;4305,51
925;4305,36
926;4304,39
927;4304,10
928;4303,61
929;4303,33
930;4303,25
931;4303,12
932;4302,99
933;4302,80
934;4302,71
935;4302,57
936;4302,33
937;4301,83
938;4301,75
939;4301,51
940;4301,48
941;4301,23
942;4301,19
943;4300,80
944;4300,44
945;4300,28
946;4300,22
947;4299,76
948;4298,85
949;4298,83
950;4298,38
951;4297,88
952;4297,10
953;4296,69
954;4296,30
955;4295,66
956;4295,57
957;4295,15
958;4294,74
959;4294,08
960;4294,04
961;4293,83
962;4293,69
963;4293,02
964;4293,01
965;4292,73
966;4292,60
967;4292,47
968;4292,30
969;4292,23
970;4292,01
971;4291,92
972;4291,54
973;4291,41
974;4291,21
975;4290,79
976;4290,69
977;4290,10
978;4290,10
979;4290,03
980;4290,01
981;4289,57
982;4288,49
983;4288,47
984;4288,25
985;4287,55
986;4287,53
987;4286,78
988;4285,98
989;4285,84
990;4285,60
991;4284,84
992;4284,49
993;4284,03
994;4283,73
995;4283,15
996;4283,10
997;4282,97
998;4282,85
999;4282,76
1000;4282,66
1001;4282,56
1002;4282,46
1003;4282,22
1004;4281,44
1005;4280,83
1006;4280,70
1007;4280,45
1008;4279,16
1009;4279,01
1010;4278,77
1011;4278,59
1012;4278,34
1013;4278,01
1014;4277,72
1015;4277,54
1016;4277,15
1017;4276,68
1018;4275,78
1019;4275,58
1020;4275,36
1021;4275,14
1022;4274,73
1023;4274,58
1024;4274,50
1025;4273,21
1026;4272,58
1027;4272,56
1028;4271,25
1029;4271,21
1030;4270,82
1031;4270,48
1032;4270,16
1033;4267,93
1034;4267,58
1035;4266,74
1036;4266,40
1037;4266,06
1038;4265,73
1039;4265,04
1040;4264,57
1041;4264,39
1042;4264,07
1043;4263,98
1044;4263,91
1045;4263,87
1046;4263,73
1047;4263,54
1048;4263,51
1049;4263,23
1050;4262,06
1051;4261,67
1052;4261,66
1053;4261,29
1054;4261,25
1055;4260,42
1056;4260,12
1057;4258,07
1058;4257,99
1059;4257,93
1060;4257,21
1061;4257,17
1062;4255,33
1063;4255,08
1064;4254,91
1065;4254,86
1066;4254,85
1067;4254,38
1068;4252,27
1069;4251,99
1070;4251,74
1071;4251,71
1072;4251,43
1073;4251,07
1074;4250,97
1075;4250,69
1076;4250,52
1077;4250,49
1078;4250,23
1079;4249,35
1080;4249,27
1081;4249,19
1082;4249,14
1083;4248,78
1084;4248,67
1085;4247,30
1086;4247,29
1087;4246,98
1088;4245,90
1089;4243,08
1090;4243,08
1091;4242,06
1092;4241,92
1093;4241,72
1094;4241,33
1095;4240,65
1096;4240,10
1097;4238,94
1098;4238,16
1099;4238,00
1100;4236,85
1101;4235,37
1102;4235,13
1103;4234,60
1104;4234,58
1105;4234,36
1106;4234,35
1107;4234,32
1108;4234,29
1109;4234,26
1110;4234,12
1111;4233,82
1112;4233,58
1113;4233,55
1114;4233,02
1115;4231,89
1116;4231,40
1117;4231,23
1118;4230,01
1119;4229,96
1120;4229,73
1121;4229,49
1122;4229,42
1123;4229,27
1124;4229,00
1125;4228,84
1126;4228,73
1127;4227,97
1128;4227,90
1129;4225,90
1130;4225,69
1131;4225,27
1132;4222,86
1133;4222,45
1134;4221,94
1135;4221,79
1136;4221,57
1137;4221,35
1138;4221,27
1139;4221,06
1140;4220,92
1141;4220,52
1142;4220,28
1143;4220,23
1144;4218,40
1145;4216,91
1146;4215,68
1147;4212,63
1148;4211,76
1149;4210,39
1150;4207,99
1151;4206,41
1152;4203,82
1153;4203,59
1154;4203,56
1155;4203,23
1156;4202,73
1157;4202,00
1158;4201,66
1159;4201,21
1160;4200,32
1161;4198,54
1162;4196,15
1163;4194,84
1164;4193,99
1165;4193,04
1166;4189,42
1167;4184,87
1168;4184,58
1169;4102,01
1170;4085,78
1171;4083,88
1172;4077,15
1173;4074,71
1174;4071,16
1175;4067,70
1176;4065,41
1177;4064,59
1178;4064,56
1179;4061,53
1180;4061,39
1181;4061,22
1182;4060,84
1183;4057,49
1184;4056,93
1185;4055,07
1186;4054,75
1187;4052,93
1188;4051,36
1189;4050,22
1190;4049,74
1191;4048,99
1192;4044,02
1193;4042,81
1194;4041,18
1195;4038,09
1196;4034,65
1197;4034,47
1198;4034,33
1199;4030,77
1200;4030,10
1201;4029,87
1202;4027,79
1203;4026,04
1204;4024,03
1205;4022,50
1206;4022,44
1207;4022,16
1208;4021,05
1209;4020,31
1210;4019,29
1211;4019,26
1212;4017,61
1213;4016,49
1214;4015,50
1215;4014,82
1216;4014,46
1217;4013,23
1218;4013,00
1219;4012,63
1220;4012,18
1221;4012,07
1222;4009,65
1223;4009,06
1224;4006,91
1225;4006,47
1226;4001,41
1227;3998,13
1228;3997,08
1229;3994,24
1230;3992,92
1231;3992,64
1232;3969,84
1233;3940,39
1234;3920,95
1235;3915,16
1236;3910,27
1237;3908,45
1238;3907,97
1239;3907,95
1240;3907,58
1241;3906,71
1242;3906,43
1243;3905,77
1244;3905,64
1245;3904,53
1246;3904,39
1247;3903,53
1248;3903,02
1249;3902,90
1250;3902,05
1251;3900,88
1252;3900,35
1253;3900,11
1254;3898,84
1255;3898,84
1256;3898,62
1257;3898,53
1258;3898,51
1259;3898,33
1260;3897,97
1261;3897,83
1262;3897,48
1263;3897,33
1264;3895,82
1265;3895,52
1266;3894,64
1267;3894,46
1268;3894,11
1269;3892,77
1270;3892,73
1271;3892,23
1272;3890,94
1273;3888,90
1274;3886,99
1275;3886,74
1276;3886,20
1277;3886,07
1278;3885,79
1279;3885,62
1280;3884,02
1281;3883,89
1282;3883,63
1283;3883,63
1284;3880,72
1285;3880,20
1286;3879,83
1287;3879,55
1288;3879,27
1289;3878,73
1290;3876,22
1291;3876,02
1292;3875,94
1293;3874,66
1294;3873,50
1295;3872,97
1296;3872,62
1297;3870,85
1298;3870,59
1299;3868,58
1300;3868,12
1301;3867,89
1302;3866,53
1303;3865,36
1304;3864,86
1305;3864,76
1306;3862,72
1307;3861,57
1308;3861,07
1309;3861,05
1310;3860,12
1311;3859,17
1312;3857,53
1313;3855,95
1314;3855,53
1315;3855,20
1316;3853,51
1317;3853,04
1318;3853,04
1319;3852,36
1320;3851,98
1321;3850,21
1322;3849,29
1323;3847,75
1324;3846,84
1325;3845,51
1326;3845,17
1327;3843,91
1328;3842,65
1329;3840,30
1330;3839,66
1331;3839,39
1332;3838,95
1333;3838,71
1334;3838,65
1335;3834,73
1336;3829,92
1337;3829,31
1338;3828,89
1339;3828,02
1340;3827,39
1341;3826,59
1342;3826,15
1343;3824,31
1344;3823,99
1345;3822,59
1346;3822,43
1347;3821,37
1348;3820,65
1349;3820,56
1350;3819,39
1351;3814,27
1352;3813,13
1353;3812,56
1354;3812,29
1355;3810,23
1356;3807,91
1357;3807,65
1358;3805,77
1359;3803,64
1360;3796,52
1361;3795,87
1362;3794,04
1363;3774,96
1364;3769,11
1365;3765,51
1366;3755,80
1367;3753,11
1368;3750,81
1369;3743,52
1370;3743,17
1371;3742,64
1372;3740,64
1373;3740,57
1374;3739,58
1375;3735,55
1376;3735,09
1377;3733,83
1378;3733,34
1379;3732,09
1380;3731,13
1381;3730,79
1382;3730,30
1383;3728,40
1384;3727,37
1385;3726,57
1386;3726,54
1387;3725,97
1388;3725,79
1389;3724,66
1390;3723,98
1391;3723,53
1392;3723,13
1393;3722,12
1394;3721,84
1395;3721,81
1396;3721,07
1397;3721,06
1398;3720,67
1399;3720,24
1400;3716,43
1401;3715,39
1402;3714,18
1403;3713,27
1404;3711,79
1405;3711,13
1406;3711,06
1407;3710,62
1408;3710,45
1409;3710,13
1410;3709,43
1411;3708,37
1412;3707,64
1413;3707,48
1414;3706,55
1415;3705,93
1416;3705,93
1417;3705,44
1418;3704,72
1419;3704,42
1420;3704,35
1421;3704,34
1422;3704,33
1423;3702,93
1424;3702,66
1425;3702,60
1426;3701,72
1427;3701,58
1428;3701,24
1429;3701,19
1430;3700,57
1431;3700,33
1432;3700,17
1433;3699,29
1434;3698,96
1435;3698,16
1436;3696,91
1437;3696,37
1438;3695,87
1439;3695,75
1440;3695,53
1441;3695,13
1442;3694,27
1443;3693,75
1444;3692,96
1445;3692,78
1446;3691,84
1447;3691,07
1448;3690,83
1449;3690,73
1450;3690,65
1451;3689,92
1452;3689,91
1453;3688,94
1454;3688,65
1455;3687,94
1456;3687,91
1457;3687,70
1458;3687,67
1459;3687,24
1460;3687,22
1461;3687,07
1462;3686,75
1463;3686,53
1464;3686,40
1465;3685,50
1466;3685,35
1467;3684,60
1468;3684,39
1469;3684,36
1470;3684,17
1471;3682,99
1472;3682,87
1473;3682,81
1474;3682,69
1475;3682,61
1476;3682,18
1477;3682,12
1478;3681,80
1479;3681,58
1480;3680,37
1481;3679,57
1482;3679,53
1483;3678,72
1484;3677,73
1485;3677,05
1486;3675,53
1487;3675,26
1488;3674,90
1489;3672,29
1490;3672,16
1491;3672,02
1492;3671,95
1493;3671,64
1494;3669,14
1495;3668,09
1496;3667,26
1497;3667,23
1498;3667,16
1499;3667,09
1500;3666,47
1501;3666,14
1502;3666,00
1503;3664,39
1504;3663,88
1505;3662,86
1506;3662,75
1507;3661,31
1508;3660,80
1509;3660,65
1510;3660,24
1511;3660,01
1512;3659,68
1513;3659,63
1514;3659,20
1515;3658,54
1516;3657,95
1517;3657,65
1518;3657,33
1519;3657,30
1520;3655,01
1521;3654,13
1522;3653,85
1523;3652,70
1524;3652,13
1525;3651,99
1526;3650,85
1527;3650,73
1528;3650,50
1529;3650,19
1530;3649,82
1531;3648,89
1532;3647,20
1533;3644,65
1534;3644,25
1535;3644,17
1536;3644,01
1537;3643,83
1538;3643,61
1539;3643,47
1540;3642,23
1541;3640,53
1542;3639,09
1543;3638,95
1544;3638,10
1545;3636,81
1546;3635,07
1547;3634,74
1548;3632,26
1549;3627,12
1550;3625,64
1551;3624,96
1552;3622,56
1553;3622,09
1554;3620,47
1555;3620,10
1556;3619,97
1557;3618,72
1558;3618,50
1559;3618,00
1560;3617,37
1561;3616,10
1562;3614,89
1563;3613,18
1564;3612,78
1565;3612,16
1566;3611,91
1567;3611,10
1568;3609,83
1569;3609,51
1570;3608,58
1571;3608,39
1572;3608,14
1573;3607,09
1574;3606,97
1575;3606,38
1576;3605,36
1577;3605,07
1578;3604,57
1579;3604,33
1580;3603,68
1581;3603,55
1582;3601,89
1583;3601,56
1584;3601,37
1585;3601,21
1586;3598,66
1587;3598,30
1588;3598,09
1589;3597,95
1590;3597,67
1591;3597,28
1592;3597,15
1593;3596,93
1594;3596,01
1595;3595,22
1596;3595,12
1597;3594,95
1598;3594,87
1599;3594,71
1600;3594,55
1601;3594,45
1602;3594,13
1603;3593,62
1604;3593,37
1605;3593,00
1606;3592,59
1607;3592,46
1608;3592,07
1609;3591,67
1610;3590,40
1611;3590,28
1612;3589,28
1613;3588,46
1614;3587,14
1615;3586,99
1616;3586,82
1617;3586,40
1618;3585,90
1619;3585,60
1620;3585,34
1621;3585,20
1622;3584,97
1623;3584,95
1624;3584,00
1625;3583,67
1626;3583,62
1627;3583,54
1628;3582,83
1629;3582,59
1630;3582,58
1631;3581,70
1632;3581,28
1633;3580,78
1634;3580,61
1635;3580,45
1636;3580,13
1637;3580,03
1638;3580,02
1639;3579,87
1640;3579,07
1641;3579,02
1642;3578,70
1643;3578,59
1644;3578,45
1645;3578,44
1646;3578,15
1647;3578,09
1648;3578,08
1649;3577,79
1650;3577,67
1651;3577,66
1652;3576,88
1653;3576,82
1654;3576,47
1655;3576,42
1656;3576,27
1657;3576,03
1658;3575,91
1659;3575,85
1660;3575,26
1661;3574,79
1662;3574,25
1663;3574,06
1664;3574,04
1665;3573,99
1666;3573,59
1667;3572,54
1668;3572,44
1669;3572,31
1670;3572,28
1671;3572,26
1672;3572,05
1673;3571,91
1674;3571,76
1675;3571,64
1676;3571,46
1677;3571,33
1678;3570,86
1679;3570,80
1680;3570,49
1681;3570,20
1682;3570,10
1683;3570,05
1684;3569,93
1685;3569,53
1686;3569,36
1687;3569,00
1688;3568,90
1689;3568,87
1690;3568,48
1691;3568,48
1692;3568,42
1693;3568,34
1694;3568,13
1695;3568,10
1696;3568,06
1697;3567,83
1698;3567,56
1699;3567,19
1700;3567,16
1701;3567,07
1702;3566,76
1703;3566,64
1704;3566,52
1705;3566,30
1706;3566,26
1707;3566,12
1708;3565,66
1709;3565,62
1710;3565,53
1711;3565,29
1712;3564,81
1713;3564,75
1714;3564,63
1715;3564,50
1716;3564,37
1717;3564,21
1718;3564,02
1719;3563,81
1720;3563,76
1721;3563,56
1722;3563,42
1723;3563,38
1724;3563,37
1725;3563,24
1726;3562,77
1727;3562,75
1728;3562,74
1729;3562,55
1730;3562,42
1731;3562,30
1732;3562,25
1733;3562,22
1734;3562,11
1735;3561,88
1736;3561,48
1737;3561,14
1738;3561,13
1739;3561,11
1740;3560,96
1741;3560,48
1742;3560,37
1743;3560,07
1744;3560,00
1745;3559,93
1746;3559,91
1747;3559,86
1748;3559,84
1749;3559,47
1750;3559,36
1751;3559,22
1752;3559,08
1753;3559,02
1754;3558,69
1755;3558,65
1756;3558,43
1757;3558,34
1758;3558,33
1759;3558,30
1760;3558,06
1761;3558,01
1762;3557,96
1763;3557,86
1764;3557,61
1765;3557,22
1766;3557,20
1767;3557,14
1768;3557,13
1769;3557,11
1770;3557,00
1771;3556,95
1772;3556,83
1773;3556,59
1774;3556,47
1775;3556,44
1776;3556,41
1777;3556,39
1778;3556,37
1779;3556,22
1780;3556,18
1781;3556,01
1782;3555,77
1783;3555,74
1784;3555,66
1785;3555,56
1786;3555,33
1787;3554,78
1788;3554,39
1789;3554,14
1790;3553,90
1791;3553,78
1792;3553,57
1793;3553,46
1794;3553,35
1795;3553,22
1796;3553,16
1797;3553,11
1798;3553,04
1799;3552,93
1800;3552,83
1801;3552,04
1802;3551,52
1803;3551,45
1804;3551,42
1805;3551,31
1806;3551,25
1807;3551,19
1808;3551,17
1809;3551,05
1810;3550,98
1811;3550,94
1812;3550,70
1813;3550,58
1814;3550,45
1815;3550,26
1816;3550,24
1817;3550,08
1818;3549,86
1819;3549,84
1820;3549,72
1821;3549,63
1822;3549,60
1823;3549,47
1824;3549,37
1825;3549,33
1826;3549,31
1827;3549,22
1828;3549,19
1829;3549,02
1830;3548,86
1831;3548,81
1832;3548,32
1833;3548,23
1834;3548,05
1835;3547,98
1836;3547,90
1837;3547,71
1838;3547,53
1839;3547,28
1840;3547,13
1841;3547,07
1842;3547,00
1843;3546,94
1844;3546,89
1845;3546,77
1846;3546,70
1847;3546,37
1848;3546,30
1849;3546,13
1850;3546,10
1851;3545,97
1852;3545,70
1853;3545,41
1854;3545,30
1855;3545,24
1856;3545,22
1857;3545,01
1858;3544,96
1859;3544,88
1860;3544,86
1861;3544,66
1862;3544,65
1863;3544,57
1864;3544,53
1865;3544,50
1866;3544,40
1867;3544,34
1868;3544,28
1869;3544,19
1870;3544,07
1871;3543,95
