Time;Hour of the year;Hour;Ambient temperature;Daily temperature;Hourly demand;Load Duration Curve
2005-01-06 17:30:00;137;17;-1,4;-1,6;13410,0;15153,0
2005-01-06 18:30:00;138;18;-1,7;-1,6;13597,5;15097,8
2005-01-06 19:30:00;139;19;-1,9;-1,6;13722,5;15097,8
2005-01-06 20:30:00;140;20;-2,2;-1,6;13910,1;15091,0
2005-01-06 21:30:00;141;21;-2,5;-1,6;14097,6;15090,5
2005-01-06 22:30:00;142;22;-2,7;-1,6;14222,6;15035,8
2005-01-06 23:30:00;143;23;-3,0;-1,6;14410,2;15035,8
2005-01-07 00:30:00;144;0;-3,0;-0,1;11964,9;15035,3
2005-01-07 01:30:00;145;1;-3,1;-0,1;12027,4;14972,8
2005-01-07 02:30:00;146;2;-3,1;-0,1;12027,4;14972,8
2005-01-07 03:30:00;147;3;-3,1;-0,1;12027,4;14972,8
2005-01-07 04:30:00;148;4;-3,1;-0,1;12027,4;14972,8
2005-01-07 05:30:00;149;5;-3,1;-0,1;12027,4;14972,8
2005-01-07 06:30:00;150;6;-3,1;-0,1;12027,4;14972,8
2005-01-07 07:30:00;151;7;-3,1;-0,1;14472,7;14965,5
2005-01-07 08:30:00;152;8;-2,8;-0,1;14285,1;14965,0
2005-01-07 09:30:00;153;9;-0,9;-0,1;13097,4;14952,5
2005-01-07 10:30:00;154;10;0,8;-0,1;12034,7;14910,3
2005-01-07 11:30:00;155;11;2,3;-0,1;11097,1;14910,3
2005-01-07 12:30:00;156;12;3,4;-0,1;10409,4;14910,3
2005-01-07 13:30:00;157;13;4,0;-0,1;10034,4;14910,3
2005-01-07 14:30:00;158;14;3,9;-0,1;10096,9;14910,3
2005-01-07 15:30:00;159;15;3,1;-0,1;10597,0;14910,3
2005-01-07 16:30:00;160;16;2,0;-0,1;11284,6;14910,3
2005-01-07 17:30:00;161;17;1,7;-0,1;11472,1;14910,3
2005-01-07 18:30:00;162;18;1,4;-0,1;11659,7;14910,3
2005-01-07 19:30:00;163;19;1,1;-0,1;11847,2;14909,8
2005-01-07 20:30:00;164;20;0,8;-0,1;12034,7;14894,7
2005-01-07 21:30:00;165;21;0,5;-0,1;12222,3;14847,7
2005-01-07 22:30:00;166;22;0,1;-0,1;12472,3;14847,7
2005-01-07 23:30:00;167;23;-0,2;-0,1;12659,8;14846,7
2005-01-08 00:30:00;168;0;-0,8;-2,1;10589,7;14846,7
2005-01-08 01:30:00;169;1;-1,2;-2,1;10839,7;14846,7
2005-01-08 02:30:00;170;2;-1,7;-2,1;11152,3;14785,2
2005-01-08 03:30:00;171;3;-2,0;-2,1;11339,8;14785,2
2005-01-08 04:30:00;172;4;-2,3;-2,1;11527,4;14785,2
2005-01-08 05:30:00;173;5;-2,6;-2,1;11714,9;14783,7
2005-01-08 06:30:00;174;6;-2,8;-2,1;11839,9;14783,7
2005-01-08 07:30:00;175;7;-3,0;-2,1;14410,2;14779,1
2005-01-08 08:30:00;176;8;-3,0;-2,1;14410,2;14777,9
2005-01-08 09:30:00;177;9;-2,3;-2,1;13972,6;14777,9
2005-01-08 10:30:00;178;10;-2,0;-2,1;13785,1;14777,9
2005-01-08 11:30:00;179;11;-2,1;-2,1;13847,6;14775,9
2005-01-08 12:30:00;180;12;-2,1;-2,1;13847,6;14722,7
2005-01-08 13:30:00;181;13;-1,2;-2,1;13285,0;14722,7
2005-01-08 14:30:00;182;14;-0,8;-2,1;13034,9;14722,7
2005-01-08 15:30:00;183;15;-0,7;-2,1;12972,4;14720,6
2005-01-08 16:30:00;184;16;-1,2;-2,1;13285,0;14720,6
2005-01-08 17:30:00;185;17;-1,6;-2,1;13535,0;14720,6
2005-01-08 18:30:00;186;18;-2,0;-2,1;13785,1;14720,6
2005-01-08 19:30:00;187;19;-2,3;-2,1;13972,6;14712,8
2005-01-08 20:30:00;188;20;-2,7;-2,1;14222,6;14712,8
2005-01-08 21:30:00;189;21;-3,0;-2,1;14410,2;14663,5
2005-01-08 22:30:00;190;22;-3,4;-2,1;14660,2;14663,5
2005-01-08 23:30:00;191;23;-3,8;-2,1;14910,3;14660,2
2005-01-09 00:30:00;192;0;-4,0;-3,6;12590,0;14660,2
2005-01-09 01:30:00;193;1;-4,2;-3,6;12715,1;14658,0
2005-01-09 02:30:00;194;2;-4,4;-3,6;12840,1;14657,6
2005-01-09 03:30:00;195;3;-4,5;-3,6;12902,6;14652,9
2005-01-09 04:30:00;196;4;-4,6;-3,6;12965,1;14605,7
2005-01-09 05:30:00;197;5;-4,8;-3,6;13090,1;14605,7
2005-01-09 06:30:00;198;6;-4,9;-3,6;13152,7;14600,1
2005-01-09 07:30:00;199;7;-4,9;-3,6;15597,9;14597,7
2005-01-09 08:30:00;200;8;-4,8;-3,6;15535,4;14597,7
2005-01-09 09:30:00;201;9;-4,0;-3,6;15035,3;14597,7
2005-01-09 10:30:00;202;10;-3,3;-3,6;14597,7;14594,6
2005-01-09 11:30:00;203;11;-2,7;-3,6;14222,6;14594,6
2005-01-09 12:30:00;204;12;-2,3;-3,6;13972,6;14594,6
2005-01-09 13:30:00;205;13;-2,2;-3,6;13910,1;14594,6
2005-01-09 14:30:00;206;14;-2,1;-3,6;13847,6;14590,4
2005-01-09 15:30:00;207;15;-2,4;-3,6;14035,1;14547,9
2005-01-09 16:30:00;208;16;-3,0;-3,6;14410,2;14542,3
2005-01-09 17:30:00;209;17;-3,1;-3,6;14472,7;14535,2
2005-01-09 18:30:00;210;18;-3,2;-3,6;14535,2;14535,2
2005-01-09 19:30:00;211;19;-3,5;-3,6;14722,7;14531,5
2005-01-09 20:30:00;212;20;-3,5;-3,6;14722,7;14531,5
2005-01-09 21:30:00;213;21;-3,5;-3,6;14722,7;14531,5
2005-01-09 22:30:00;214;22;-3,6;-3,6;14785,2;14531,5
2005-01-09 23:30:00;215;23;-3,8;-3,6;14910,3;14527,9
2005-01-10 00:30:00;216;0;-3,8;-2,7;12465,0;14523,7
2005-01-10 01:30:00;217;1;-3,8;-2,7;12465,0;14490,1
2005-01-10 02:30:00;218;2;-3,9;-2,7;12527,5;14484,5
2005-01-10 03:30:00;219;3;-3,9;-2,7;12527,5;14484,5
2005-01-10 04:30:00;220;4;-3,9;-2,7;12527,5;14472,7
2005-01-10 05:30:00;221;5;-3,9;-2,7;12527,5;14472,7
2005-01-10 06:30:00;222;6;-3,9;-2,7;12527,5;14472,7
2005-01-10 07:30:00;223;7;-3,9;-2,7;14972,8;14468,5
2005-01-10 08:30:00;224;8;-3,8;-2,7;14910,3;14460,7
2005-01-10 09:30:00;225;9;-3,0;-2,7;14410,2;14432,3
2005-01-10 10:30:00;226;10;-2,2;-2,7;13910,1;14426,7
2005-01-10 11:30:00;227;11;-1,6;-2,7;13535,0;14426,7
2005-01-10 12:30:00;228;12;-1,3;-2,7;13347,5;14410,2
2005-01-10 13:30:00;229;13;-1,0;-2,7;13159,9;14410,2
2005-01-10 14:30:00;230;14;-1,0;-2,7;13159,9;14410,2
2005-01-10 15:30:00;231;15;-1,2;-2,7;13285,0;14410,2
2005-01-10 16:30:00;232;16;-1,7;-2,7;13597,5;14410,2
2005-01-10 17:30:00;233;17;-1,9;-2,7;13722,5;14410,2
2005-01-10 18:30:00;234;18;-2,1;-2,7;13847,6;14410,2
2005-01-10 19:30:00;235;19;-2,5;-2,7;14097,6;14410,2
2005-01-10 20:30:00;236;20;-2,2;-2,7;13910,1;14410,2
2005-01-10 21:30:00;237;21;-2,4;-2,7;14035,1;14405,5
2005-01-10 22:30:00;238;22;-2,5;-2,7;14097,6;14402,9
2005-01-10 23:30:00;239;23;-2,6;-2,7;14160,1;14397,6
2005-01-11 00:30:00;240;0;-2,8;-1,2;11839,9;14347,7
2005-01-11 01:30:00;241;1;-2,9;-1,2;11902,4;14347,7
2005-01-11 02:30:00;242;2;-3,0;-1,2;11964,9;14342,4
2005-01-11 03:30:00;243;3;-3,1;-1,2;12027,4;14342,4
2005-01-11 04:30:00;244;4;-3,1;-1,2;12027,4;14342,4
2005-01-11 05:30:00;245;5;-3,1;-1,2;12027,4;14340,4
2005-01-11 06:30:00;246;6;-3,1;-1,2;12027,4;14316,6
2005-01-11 07:30:00;247;7;-3,2;-1,2;14535,2;14316,6
2005-01-11 08:30:00;248;8;-3,0;-1,2;14410,2;14316,6
2005-01-11 09:30:00;249;9;-1,6;-1,2;13535,0;14285,1
2005-01-11 10:30:00;250;10;-0,3;-1,2;12722,4;14279,4
2005-01-11 11:30:00;251;11;0,9;-1,2;11972,2;14279,4
2005-01-11 12:30:00;252;12;1,7;-1,2;11472,1;14277,9
2005-01-11 13:30:00;253;13;2,2;-1,2;11159,6;14277,9
2005-01-11 14:30:00;254;14;2,3;-1,2;11097,1;14271,6
2005-01-11 15:30:00;255;15;1,9;-1,2;11347,1;14258,8
2005-01-11 16:30:00;256;16;1,1;-1,2;11847,2;14222,6
2005-01-11 17:30:00;257;17;0,5;-1,2;12222,3;14222,6
2005-01-11 18:30:00;258;18;-0,1;-1,2;12597,3;14222,6
2005-01-11 19:30:00;259;19;-0,6;-1,2;12909,9;14222,6
2005-01-11 20:30:00;260;20;-1,2;-1,2;13285,0;14222,6
2005-01-11 21:30:00;261;21;-1,8;-1,2;13660,0;14216,4
2005-01-11 22:30:00;262;22;-2,4;-1,2;14035,1;14215,3
2005-01-11 23:30:00;263;23;-2,9;-1,2;14347,7;14215,3
2005-01-12 00:30:00;264;0;-4,0;-8,9;12590,0;14201,0
2005-01-12 01:30:00;265;1;-5,4;-8,9;13465,2;14201,0
2005-01-12 02:30:00;266;2;-6,7;-8,9;14277,9;14160,1
2005-01-12 03:30:00;267;3;-7,5;-8,9;14777,9;14160,1
2005-01-12 04:30:00;268;4;-8,2;-8,9;15215,5;14153,3
2005-01-12 05:30:00;269;5;-9,0;-8,9;15715,6;14153,3
2005-01-12 06:30:00;270;6;-9,6;-8,9;16090,7;14153,3
2005-01-12 07:30:00;271;7;-10,2;-8,9;18911,0;14153,3
2005-01-12 08:30:00;272;8;-10,1;-8,9;18848,5;14153,3
2005-01-12 09:30:00;273;9;-9,4;-8,9;18410,9;14145,5
2005-01-12 10:30:00;274;10;-8,7;-8,9;17973,3;14145,5
2005-01-12 11:30:00;275;11;-7,8;-8,9;17410,7;14097,6
2005-01-12 12:30:00;276;12;-7,5;-8,9;17223,2;14097,6
2005-01-12 13:30:00;277;13;-8,0;-8,9;17535,7;14097,6
2005-01-12 14:30:00;278;14;-8,3;-8,9;17723,3;14097,6
2005-01-12 15:30:00;279;15;-8,8;-8,9;18035,8;14097,6
2005-01-12 16:30:00;280;16;-9,7;-8,9;18598,4;14097,6
2005-01-12 17:30:00;281;17;-9,9;-8,9;18723,5;14090,3
2005-01-12 18:30:00;282;18;-10,2;-8,9;18911,0;14090,3
2005-01-12 19:30:00;283;19;-10,5;-8,9;19098,5;14090,3
2005-01-12 20:30:00;284;20;-10,7;-8,9;19223,5;14082,5
2005-01-12 21:30:00;285;21;-11,0;-8,9;19411,1;14082,5
2005-01-12 22:30:00;286;22;-11,3;-8,9;19598,6;14035,1
2005-01-12 23:30:00;287;23;-11,5;-8,9;19723,6;14035,1
2005-01-13 00:30:00;288;0;-11,1;-5,8;17028,4;14035,1
2005-01-13 01:30:00;289;1;-10,8;-5,8;16840,8;14035,1
2005-01-13 02:30:00;290;2;-9,7;-5,8;16153,2;14035,1
2005-01-13 03:30:00;291;3;-9,2;-5,8;15840,6;14027,3
2005-01-13 04:30:00;292;4;-8,8;-5,8;15590,6;14027,3
2005-01-13 05:30:00;293;5;-8,4;-5,8;15340,6;14027,3
2005-01-13 06:30:00;294;6;-8,1;-5,8;15153,0;14027,3
2005-01-13 07:30:00;295;7;-7,8;-5,8;17410,7;14019,4
2005-01-13 08:30:00;296;8;-7,5;-5,8;17223,2;14019,4
2005-01-13 09:30:00;297;9;-6,2;-5,8;16410,5;13972,6
2005-01-13 10:30:00;298;10;-5,0;-5,8;15660,4;13972,6
2005-01-13 11:30:00;299;11;-4,1;-5,8;15097,8;13972,6
2005-01-13 12:30:00;300;12;-3,4;-5,8;14660,2;13972,6
2005-01-13 13:30:00;301;13;-3,1;-5,8;14472,7;13964,2
2005-01-13 14:30:00;302;14;-3,0;-5,8;14410,2;13956,4
2005-01-13 15:30:00;303;15;-3,3;-5,8;14597,7;13956,4
2005-01-13 16:30:00;304;16;-3,9;-5,8;14972,8;13956,4
2005-01-13 17:30:00;305;17;-3,8;-5,8;14910,3;13956,4
2005-01-13 18:30:00;306;18;-3,8;-5,8;14910,3;13912,0
2005-01-13 19:30:00;307;19;-3,8;-5,8;14910,3;13912,0
2005-01-13 20:30:00;308;20;-3,8;-5,8;14910,3;13910,1
2005-01-13 21:30:00;309;21;-3,9;-5,8;14972,8;13910,1
2005-01-13 22:30:00;310;22;-3,7;-5,8;14847,7;13910,1
2005-01-13 23:30:00;311;23;-3,7;-5,8;14847,7;13910,1
2005-01-14 00:30:00;312;0;-4,1;-5,0;12652,6;13910,1
2005-01-14 01:30:00;313;1;-4,5;-5,0;12902,6;13902,8
2005-01-14 02:30:00;314;2;-4,9;-5,0;13152,7;13901,2
2005-01-14 03:30:00;315;3;-5,1;-5,0;13277,7;13901,2
2005-01-14 04:30:00;316;4;-5,4;-5,0;13465,2;13901,2
2005-01-14 05:30:00;317;5;-5,6;-5,0;13590,2;13847,6
2005-01-14 06:30:00;318;6;-5,8;-5,0;13715,3;13847,6
2005-01-14 07:30:00;319;7;-5,9;-5,0;16223,0;13847,6
2005-01-14 08:30:00;320;8;-5,9;-5,0;16223,0;13847,6
2005-01-14 09:30:00;321;9;-5,4;-5,0;15910,4;13847,6
2005-01-14 10:30:00;322;10;-4,6;-5,0;15410,4;13847,6
2005-01-14 11:30:00;323;11;-4,1;-5,0;15097,8;13838,2
2005-01-14 12:30:00;324;12;-3,8;-5,0;14910,3;13838,2
2005-01-14 13:30:00;325;13;-3,6;-5,0;14785,2;13838,2
2005-01-14 14:30:00;326;14;-3,6;-5,0;14785,2;13830,3
2005-01-14 15:30:00;327;15;-3,8;-5,0;14910,3;13796,4
2005-01-14 16:30:00;328;16;-4,2;-5,0;15160,3;13796,4
2005-01-14 17:30:00;329;17;-4,7;-5,0;15472,9;13785,1
2005-01-14 18:30:00;330;18;-5,0;-5,0;15660,4;13785,1
2005-01-14 19:30:00;331;19;-5,4;-5,0;15910,4;13775,1
2005-01-14 20:30:00;332;20;-5,8;-5,0;16160,5;13775,1
2005-01-14 21:30:00;333;21;-6,1;-5,0;16348,0;13775,1
2005-01-14 22:30:00;334;22;-6,5;-5,0;16598,1;13722,5
2005-01-14 23:30:00;335;23;-6,9;-5,0;16848,1;13722,5
2005-01-15 00:30:00;336;0;-7,5;-7,4;14777,9;13722,5
2005-01-15 01:30:00;337;1;-7,5;-7,4;14777,9;13722,5
2005-01-15 02:30:00;338;2;-7,8;-7,4;14965,5;13722,5
2005-01-15 03:30:00;339;3;-8,0;-7,4;15090,5;13715,3
2005-01-15 04:30:00;340;4;-8,2;-7,4;15215,5;13712,1
2005-01-15 05:30:00;341;5;-8,3;-7,4;15278,0;13712,1
2005-01-15 06:30:00;342;6;-8,5;-7,4;15403,1;13712,1
2005-01-15 07:30:00;343;7;-8,6;-7,4;17910,8;13712,1
2005-01-15 08:30:00;344;8;-8,5;-7,4;17848,3;13712,1
2005-01-15 09:30:00;345;9;-7,7;-7,4;17348,2;13704,3
2005-01-15 10:30:00;346;10;-7,1;-7,4;16973,1;13704,3
2005-01-15 11:30:00;347;11;-6,6;-7,4;16660,6;13660,0
2005-01-15 12:30:00;348;12;-6,2;-7,4;16410,5;13660,0
2005-01-15 13:30:00;349;13;-6,1;-7,4;16348,0;13649,1
2005-01-15 14:30:00;350;14;-6,3;-7,4;16473,0;13641,2
2005-01-15 15:30:00;351;15;-6,6;-7,4;16660,6;13623,0
2005-01-15 16:30:00;352;16;-7,0;-7,4;16910,6;13597,5
2005-01-15 17:30:00;353;17;-7,1;-7,4;16973,1;13597,5
2005-01-15 18:30:00;354;18;-7,1;-7,4;16973,1;13590,2
2005-01-15 19:30:00;355;19;-7,2;-7,4;17035,6;13586,0
2005-01-15 20:30:00;356;20;-7,3;-7,4;17098,2;13586,0
2005-01-15 21:30:00;357;21;-7,3;-7,4;17098,2;13586,0
2005-01-15 22:30:00;358;22;-7,3;-7,4;17098,2;13586,0
2005-01-15 23:30:00;359;23;-7,4;-7,4;17160,7;13586,0
2005-01-16 00:30:00;360;0;-7,3;-4,4;14652,9;13565,1
2005-01-16 01:30:00;361;1;-7,2;-4,4;14590,4;13565,1
2005-01-16 02:30:00;362;2;-7,1;-4,4;14527,9;13535,0
2005-01-16 03:30:00;363;3;-6,9;-4,4;14402,9;13535,0
2005-01-16 04:30:00;364;4;-6,8;-4,4;14340,4;13535,0
2005-01-16 05:30:00;365;5;-6,7;-4,4;14277,9;13535,0
2005-01-16 06:30:00;366;6;-6,6;-4,4;14215,3;13535,0
2005-01-16 07:30:00;367;7;-6,5;-4,4;16598,1;13535,0
2005-01-16 08:30:00;368;8;-6,3;-4,4;16473,0;13523,0
2005-01-16 09:30:00;369;9;-5,9;-4,4;16223,0;13523,0
2005-01-16 10:30:00;370;10;-5,5;-4,4;15973,0;13523,0
2005-01-16 11:30:00;371;11;-5,2;-4,4;15785,4;13523,0
2005-01-16 12:30:00;372;12;-4,9;-4,4;15597,9;13523,0
2005-01-16 13:30:00;373;13;-2,5;-4,4;14097,6;13507,3
2005-01-16 14:30:00;374;14;-1,2;-4,4;13285,0;13507,3
2005-01-16 15:30:00;375;15;-0,8;-4,4;13034,9;13465,2
2005-01-16 16:30:00;376;16;-1,6;-4,4;13535,0;13465,2
2005-01-16 17:30:00;377;17;-1,8;-4,4;13660,0;13465,2
2005-01-16 18:30:00;378;18;-1,9;-4,4;13722,5;13459,9
2005-01-16 19:30:00;379;19;-2,1;-4,4;13847,6;13459,9
2005-01-16 20:30:00;380;20;-2,3;-4,4;13972,6;13459,9
