Time;Hour of the year;Hour;Ambient temperature;Daily temperature;Hourly demand;Load Duration Curve
2005-01-02 21:30:00;45;21;1,1;2,6;990,7;1389,7
2005-01-02 22:30:00;46;22;0,6;2,6;1016,6;1389,7
2005-01-02 23:30:00;47;23;0,1;2,6;1042,5;1388,5
2005-01-03 00:30:00;48;0;0,2;3,3;870,9;1388,5
2005-01-03 01:30:00;49;1;0,4;3,3;860,6;1387,7
2005-01-03 02:30:00;50;2;0,6;3,3;850,2;1387,7
2005-01-03 03:30:00;51;3;0,7;3,3;845,0;1384,5
2005-01-03 04:30:00;52;4;0,8;3,3;839,9;1384,5
2005-01-03 05:30:00;53;5;0,9;3,3;834,7;1383,9
2005-01-03 06:30:00;54;6;1,0;3,3;829,5;1382,5
2005-01-03 07:30:00;55;7;1,1;3,3;990,7;1382,5
2005-01-03 08:30:00;56;8;1,3;3,3;980,3;1378,7
2005-01-03 09:30:00;57;9;2,9;3,3;897,4;1374,1
2005-01-03 10:30:00;58;10;4,3;3,3;824,9;1374,1
2005-01-03 11:30:00;59;11;5,2;3,3;778,3;1372,1
2005-01-03 12:30:00;60;12;5,9;3,3;742,0;1372,1
2005-01-03 13:30:00;61;13;6,3;3,3;721,3;1368,9
2005-01-03 14:30:00;62;14;6,3;3,3;721,3;1368,9
2005-01-03 15:30:00;63;15;5,9;3,3;742,0;1366,9
2005-01-03 16:30:00;64;16;5,1;3,3;783,5;1363,8
2005-01-03 17:30:00;65;17;4,8;3,3;799,0;1363,8
2005-01-03 18:30:00;66;18;4,6;3,3;809,4;1361,7
2005-01-03 19:30:00;67;19;4,4;3,3;819,7;1361,7
2005-01-03 20:30:00;68;20;4,2;3,3;830,1;1359,7
2005-01-03 21:30:00;69;21;3,9;3,3;845,6;1358,0
2005-01-03 22:30:00;70;22;3,7;3,3;856,0;1356,4
2005-01-03 23:30:00;71;23;3,5;3,3;866,4;1356,4
2005-01-04 00:30:00;72;0;3,1;1,4;720,7;1353,4
2005-01-04 01:30:00;73;1;2,4;1,4;757,0;1353,4
2005-01-04 02:30:00;74;2;2,0;1,4;777,7;1353,4
2005-01-04 03:30:00;75;3;1,8;1,4;788,0;1351,2
2005-01-04 04:30:00;76;4;1,5;1,4;803,6;1348,2
2005-01-04 05:30:00;77;5;1,3;1,4;814,0;1347,6
2005-01-04 06:30:00;78;6;1,1;1,4;824,3;1340,8
2005-01-04 07:30:00;79;7;0,9;1,4;1001,1;1340,8
2005-01-04 08:30:00;80;8;0,9;1,4;1001,1;1337,3
2005-01-04 09:30:00;81;9;1,4;1,4;975,2;1335,7
2005-01-04 10:30:00;82;10;1,8;1,4;954,4;1335,6
2005-01-04 11:30:00;83;11;2,0;1,4;944,1;1335,6
2005-01-04 12:30:00;84;12;2,1;1,4;938,9;1332,7
2005-01-04 13:30:00;85;13;2,2;1,4;933,7;1327,5
2005-01-04 14:30:00;86;14;2,1;1,4;938,9;1327,5
2005-01-04 15:30:00;87;15;1,9;1,4;949,3;1325,2
2005-01-04 16:30:00;88;16;1,6;1,4;964,8;1321,7
2005-01-04 17:30:00;89;17;1,3;1,4;980,3;1320,0
2005-01-04 18:30:00;90;18;1,1;1,4;990,7;1319,0
2005-01-04 19:30:00;91;19;0,8;1,4;1006,3;1317,1
2005-01-04 20:30:00;92;20;0,6;1,4;1016,6;1316,5
2005-01-04 21:30:00;93;21;0,3;1,4;1032,2;1316,5
2005-01-04 22:30:00;94;22;0,0;1,4;1047,7;1314,7
2005-01-04 23:30:00;95;23;-0,6;1,4;1078,8;1314,7
2005-01-05 00:30:00;96;0;-0,3;0,8;896,9;1314,7
2005-01-05 01:30:00;97;1;-0,3;0,8;896,9;1313,8
2005-01-05 02:30:00;98;2;-0,3;0,8;896,9;1311,9
2005-01-05 03:30:00;99;3;-0,4;0,8;902,0;1311,4
2005-01-05 04:30:00;100;4;-0,3;0,8;896,9;1309,5
2005-01-05 05:30:00;101;5;-0,3;0,8;896,9;1306,9
2005-01-05 06:30:00;102;6;-0,3;0,8;896,9;1306,8
2005-01-05 07:30:00;103;7;-0,3;0,8;1063,2;1306,8
2005-01-05 08:30:00;104;8;-0,2;0,8;1058,1;1306,2
2005-01-05 09:30:00;105;9;0,6;0,8;1016,6;1306,2
2005-01-05 10:30:00;106;10;1,4;0,8;975,2;1304,3
2005-01-05 11:30:00;107;11;2,1;0,8;938,9;1303,4
2005-01-05 12:30:00;108;12;2,5;0,8;918,2;1301,6
2005-01-05 13:30:00;109;13;2,8;0,8;902,6;1301,6
2005-01-05 14:30:00;110;14;2,9;0,8;897,4;1301,6
2005-01-05 15:30:00;111;15;2,6;0,8;913,0;1301,6
2005-01-05 16:30:00;112;16;2,1;0,8;938,9;1301,0
2005-01-05 17:30:00;113;17;1,8;0,8;954,4;1296,4
2005-01-05 18:30:00;114;18;1,5;0,8;970,0;1295,8
2005-01-05 19:30:00;115;19;1,2;0,8;985,5;1293,9
2005-01-05 20:30:00;116;20;0,9;0,8;1001,1;1293,9
2005-01-05 21:30:00;117;21;0,5;0,8;1021,8;1292,9
2005-01-05 22:30:00;118;22;0,3;0,8;1032,2;1291,2
2005-01-05 23:30:00;119;23;-0,3;0,8;1063,2;1288,7
2005-01-06 00:30:00;120;0;-0,4;-1,6;902,0;1288,7
2005-01-06 01:30:00;121;1;-0,9;-1,6;927,9;1288,7
2005-01-06 02:30:00;122;2;-1,4;-1,6;953,8;1288,7
2005-01-06 03:30:00;123;3;-1,7;-1,6;969,4;1286,0
2005-01-06 04:30:00;124;4;-1,9;-1,6;979,8;1285,4
2005-01-06 05:30:00;125;5;-2,1;-1,6;990,1;1283,5
2005-01-06 06:30:00;126;6;-2,3;-1,6;1000,5;1283,5
2005-01-06 07:30:00;127;7;-2,5;-1,6;1177,2;1283,5
2005-01-06 08:30:00;128;8;-2,5;-1,6;1177,2;1283,5
2005-01-06 09:30:00;129;9;-1,9;-1,6;1146,1;1283,5
2005-01-06 10:30:00;130;10;-1,3;-1,6;1115,1;1283,5
2005-01-06 11:30:00;131;11;-0,9;-1,6;1094,3;1282,5
2005-01-06 12:30:00;132;12;-0,6;-1,6;1078,8;1278,2
2005-01-06 13:30:00;133;13;-0,5;-1,6;1073,6;1278,2
2005-01-06 14:30:00;134;14;-0,5;-1,6;1073,6;1278,1
2005-01-06 15:30:00;135;15;-0,7;-1,6;1084,0;1273,0
2005-01-06 16:30:00;136;16;-1,2;-1,6;1109,9;1269,9
2005-01-06 17:30:00;137;17;-1,4;-1,6;1120,2;1269,9
2005-01-06 18:30:00;138;18;-1,7;-1,6;1135,8;1269,9
2005-01-06 19:30:00;139;19;-1,9;-1,6;1146,1;1268,5
2005-01-06 20:30:00;140;20;-2,2;-1,6;1161,7;1267,8
2005-01-06 21:30:00;141;21;-2,5;-1,6;1177,2;1267,8
2005-01-06 22:30:00;142;22;-2,7;-1,6;1187,6;1267,8
2005-01-06 23:30:00;143;23;-3,0;-1,6;1203,1;1266,9
2005-01-07 00:30:00;144;0;-3,0;-0,1;1036,7;1265,3
2005-01-07 01:30:00;145;1;-3,1;-0,1;1041,9;1262,6
2005-01-07 02:30:00;146;2;-3,1;-0,1;1041,9;1261,7
2005-01-07 03:30:00;147;3;-3,1;-0,1;1041,9;1261,7
2005-01-07 04:30:00;148;4;-3,1;-0,1;1041,9;1260,1
2005-01-07 05:30:00;149;5;-3,1;-0,1;1041,9;1260,1
2005-01-07 06:30:00;150;6;-3,1;-0,1;1041,9;1259,5
2005-01-07 07:30:00;151;7;-3,1;-0,1;1208,3;1258,7
2005-01-07 08:30:00;152;8;-2,8;-0,1;1192,8;1255,0
2005-01-07 09:30:00;153;9;-0,9;-0,1;1094,3;1254,4
2005-01-07 10:30:00;154;10;0,8;-0,1;1006,3;1253,9
2005-01-07 11:30:00;155;11;2,3;-0,1;928,5;1252,2
2005-01-07 12:30:00;156;12;3,4;-0,1;871,5;1252,2
2005-01-07 13:30:00;157;13;4,0;-0,1;840,5;1249,8
2005-01-07 14:30:00;158;14;3,9;-0,1;845,6;1249,8
2005-01-07 15:30:00;159;15;3,1;-0,1;887,1;1249,8
2005-01-07 16:30:00;160;16;2,0;-0,1;944,1;1249,3
2005-01-07 17:30:00;161;17;1,7;-0,1;959,6;1249,2
2005-01-07 18:30:00;162;18;1,4;-0,1;975,2;1249,1
2005-01-07 19:30:00;163;19;1,1;-0,1;990,7;1247,0
2005-01-07 20:30:00;164;20;0,8;-0,1;1006,3;1247,0
2005-01-07 21:30:00;165;21;0,5;-0,1;1021,8;1247,0
2005-01-07 22:30:00;166;22;0,1;-0,1;1042,5;1246,0
2005-01-07 23:30:00;167;23;-0,2;-0,1;1058,1;1244,6
2005-01-08 00:30:00;168;0;-0,8;-2,1;922,8;1244,6
2005-01-08 01:30:00;169;1;-1,2;-2,1;943,5;1244,6
2005-01-08 02:30:00;170;2;-1,7;-2,1;969,4;1244,6
2005-01-08 03:30:00;171;3;-2,0;-2,1;984,9;1244,6
2005-01-08 04:30:00;172;4;-2,3;-2,1;1000,5;1244,6
2005-01-08 05:30:00;173;5;-2,6;-2,1;1016,0;1244,6
2005-01-08 06:30:00;174;6;-2,8;-2,1;1026,4;1244,6
2005-01-08 07:30:00;175;7;-3,0;-2,1;1203,1;1244,6
2005-01-08 08:30:00;176;8;-3,0;-2,1;1203,1;1244,5
2005-01-08 09:30:00;177;9;-2,3;-2,1;1166,9;1244,3
2005-01-08 10:30:00;178;10;-2,0;-2,1;1151,3;1244,3
2005-01-08 11:30:00;179;11;-2,1;-2,1;1156,5;1241,8
2005-01-08 12:30:00;180;12;-2,1;-2,1;1156,5;1240,8
2005-01-08 13:30:00;181;13;-1,2;-2,1;1109,9;1239,5
2005-01-08 14:30:00;182;14;-0,8;-2,1;1089,2;1239,5
2005-01-08 15:30:00;183;15;-0,7;-2,1;1084,0;1239,4
2005-01-08 16:30:00;184;16;-1,2;-2,1;1109,9;1239,4
2005-01-08 17:30:00;185;17;-1,6;-2,1;1130,6;1238,8
2005-01-08 18:30:00;186;18;-2,0;-2,1;1151,3;1236,5
2005-01-08 19:30:00;187;19;-2,3;-2,1;1166,9;1236,5
2005-01-08 20:30:00;188;20;-2,7;-2,1;1187,6;1236,5
2005-01-08 21:30:00;189;21;-3,0;-2,1;1203,1;1235,6
2005-01-08 22:30:00;190;22;-3,4;-2,1;1223,9;1234,9
2005-01-08 23:30:00;191;23;-3,8;-2,1;1244,6;1234,2
2005-01-09 00:30:00;192;0;-4,0;-3,6;1088,6;1234,2
2005-01-09 01:30:00;193;1;-4,2;-3,6;1098,9;1234,2
2005-01-09 02:30:00;194;2;-4,4;-3,6;1109,3;1233,6
2005-01-09 03:30:00;195;3;-4,5;-3,6;1114,5;1231,3
2005-01-09 04:30:00;196;4;-4,6;-3,6;1119,6;1231,3
2005-01-09 05:30:00;197;5;-4,8;-3,6;1130,0;1229,0
2005-01-09 06:30:00;198;6;-4,9;-3,6;1135,2;1229,0
2005-01-09 07:30:00;199;7;-4,9;-3,6;1301,6;1229,0
2005-01-09 08:30:00;200;8;-4,8;-3,6;1296,4;1228,5
2005-01-09 09:30:00;201;9;-4,0;-3,6;1255,0;1228,5
2005-01-09 10:30:00;202;10;-3,3;-3,6;1218,7;1226,1
2005-01-09 11:30:00;203;11;-2,7;-3,6;1187,6;1226,1
2005-01-09 12:30:00;204;12;-2,3;-3,6;1166,9;1226,1
2005-01-09 13:30:00;205;13;-2,2;-3,6;1161,7;1226,1
2005-01-09 14:30:00;206;14;-2,1;-3,6;1156,5;1225,3
2005-01-09 15:30:00;207;15;-2,4;-3,6;1172,1;1225,3
2005-01-09 16:30:00;208;16;-3,0;-3,6;1203,1;1225,2
2005-01-09 17:30:00;209;17;-3,1;-3,6;1208,3;1223,9
2005-01-09 18:30:00;210;18;-3,2;-3,6;1213,5;1223,9
2005-01-09 19:30:00;211;19;-3,5;-3,6;1229,0;1223,3
2005-01-09 20:30:00;212;20;-3,5;-3,6;1229,0;1223,3
2005-01-09 21:30:00;213;21;-3,5;-3,6;1229,0;1220,9
2005-01-09 22:30:00;214;22;-3,6;-3,6;1234,2;1220,5
2005-01-09 23:30:00;215;23;-3,8;-3,6;1244,6;1220,5
2005-01-10 00:30:00;216;0;-3,8;-2,7;1078,2;1218,7
2005-01-10 01:30:00;217;1;-3,8;-2,7;1078,2;1218,7
2005-01-10 02:30:00;218;2;-3,9;-2,7;1083,4;1218,7
2005-01-10 03:30:00;219;3;-3,9;-2,7;1083,4;1215,7
2005-01-10 04:30:00;220;4;-3,9;-2,7;1083,4;1215,7
2005-01-10 05:30:00;221;5;-3,9;-2,7;1083,4;1215,7
2005-01-10 06:30:00;222;6;-3,9;-2,7;1083,4;1215,7
2005-01-10 07:30:00;223;7;-3,9;-2,7;1249,8;1215,7
2005-01-10 08:30:00;224;8;-3,8;-2,7;1244,6;1214,8
2005-01-10 09:30:00;225;9;-3,0;-2,7;1203,1;1214,8
2005-01-10 10:30:00;226;10;-2,2;-2,7;1161,7;1213,5
2005-01-10 11:30:00;227;11;-1,6;-2,7;1130,6;1213,5
2005-01-10 12:30:00;228;12;-1,3;-2,7;1115,1;1210,9
2005-01-10 13:30:00;229;13;-1,0;-2,7;1099,5;1210,5
2005-01-10 14:30:00;230;14;-1,0;-2,7;1099,5;1210,5
2005-01-10 15:30:00;231;15;-1,2;-2,7;1109,9;1210,5
2005-01-10 16:30:00;232;16;-1,7;-2,7;1135,8;1210,5
2005-01-10 17:30:00;233;17;-1,9;-2,7;1146,1;1209,5
2005-01-10 18:30:00;234;18;-2,1;-2,7;1156,5;1209,5
2005-01-10 19:30:00;235;19;-2,5;-2,7;1177,2;1208,3
2005-01-10 20:30:00;236;20;-2,2;-2,7;1161,7;1208,3
2005-01-10 21:30:00;237;21;-2,4;-2,7;1172,1;1208,3
2005-01-10 22:30:00;238;22;-2,5;-2,7;1177,2;1206,1
2005-01-10 23:30:00;239;23;-2,6;-2,7;1182,4;1205,3
2005-01-11 00:30:00;240;0;-2,8;-1,2;1026,4;1204,3
2005-01-11 01:30:00;241;1;-2,9;-1,2;1031,6;1204,3
2005-01-11 02:30:00;242;2;-3,0;-1,2;1036,7;1203,1
2005-01-11 03:30:00;243;3;-3,1;-1,2;1041,9;1203,1
2005-01-11 04:30:00;244;4;-3,1;-1,2;1041,9;1203,1
2005-01-11 05:30:00;245;5;-3,1;-1,2;1041,9;1203,1
2005-01-11 06:30:00;246;6;-3,1;-1,2;1041,9;1203,1
2005-01-11 07:30:00;247;7;-3,2;-1,2;1213,5;1203,1
2005-01-11 08:30:00;248;8;-3,0;-1,2;1203,1;1203,1
2005-01-11 09:30:00;249;9;-1,6;-1,2;1130,6;1203,1
2005-01-11 10:30:00;250;10;-0,3;-1,2;1063,2;1203,1
2005-01-11 11:30:00;251;11;0,9;-1,2;1001,1;1200,0
2005-01-11 12:30:00;252;12;1,7;-1,2;959,6;1199,1
2005-01-11 13:30:00;253;13;2,2;-1,2;933,7;1199,1
2005-01-11 14:30:00;254;14;2,3;-1,2;928,5;1199,1
2005-01-11 15:30:00;255;15;1,9;-1,2;949,3;1199,1
2005-01-11 16:30:00;256;16;1,1;-1,2;990,7;1198,0
2005-01-11 17:30:00;257;17;0,5;-1,2;1021,8;1198,0
2005-01-11 18:30:00;258;18;-0,1;-1,2;1052,9;1197,4
2005-01-11 19:30:00;259;19;-0,6;-1,2;1078,8;1196,5
2005-01-11 20:30:00;260;20;-1,2;-1,2;1109,9;1196,5
2005-01-11 21:30:00;261;21;-1,8;-1,2;1141,0;1196,5
2005-01-11 22:30:00;262;22;-2,4;-1,2;1172,1;1194,8
2005-01-11 23:30:00;263;23;-2,9;-1,2;1198,0;1194,8
2005-01-12 00:30:00;264;0;-4,0;-8,9;1088,6;1194,8
2005-01-12 01:30:00;265;1;-5,4;-8,9;1161,1;1192,8
2005-01-12 02:30:00;266;2;-6,7;-8,9;1228,5;1191,7
2005-01-12 03:30:00;267;3;-7,5;-8,9;1269,9;1189,6
2005-01-12 04:30:00;268;4;-8,2;-8,9;1306,2;1189,6
2005-01-12 05:30:00;269;5;-9,0;-8,9;1347,6;1188,7
2005-01-12 06:30:00;270;6;-9,6;-8,9;1378,7;1187,6
2005-01-12 07:30:00;271;7;-10,2;-8,9;1576,2;1187,6
2005-01-12 08:30:00;272;8;-10,1;-8,9;1571,0;1187,6
2005-01-12 09:30:00;273;9;-9,4;-8,9;1534,7;1187,6
2005-01-12 10:30:00;274;10;-8,7;-8,9;1498,5;1187,6
2005-01-12 11:30:00;275;11;-7,8;-8,9;1451,8;1186,9
2005-01-12 12:30:00;276;12;-7,5;-8,9;1436,3;1186,9
2005-01-12 13:30:00;277;13;-8,0;-8,9;1462,2;1184,4
2005-01-12 14:30:00;278;14;-8,3;-8,9;1477,7;1182,4
2005-01-12 15:30:00;279;15;-8,8;-8,9;1503,6;1182,4
2005-01-12 16:30:00;280;16;-9,7;-8,9;1550,3;1181,8
2005-01-12 17:30:00;281;17;-9,9;-8,9;1560,6;1179,2
2005-01-12 18:30:00;282;18;-10,2;-8,9;1576,2;1179,2
2005-01-12 19:30:00;283;19;-10,5;-8,9;1591,7;1179,2
2005-01-12 20:30:00;284;20;-10,7;-8,9;1602,1;1179,2
2005-01-12 21:30:00;285;21;-11,0;-8,9;1617,6;1179,2
2005-01-12 22:30:00;286;22;-11,3;-8,9;1633,2;1178,3
2005-01-12 23:30:00;287;23;-11,5;-8,9;1643,5;1178,3
2005-01-13 00:30:00;288;0;-11,1;-5,8;1456,4;1177,2
2005-01-13 01:30:00;289;1;-10,8;-5,8;1440,9;1177,2
2005-01-13 02:30:00;290;2;-9,7;-5,8;1383,9;1177,2
2005-01-13 03:30:00;291;3;-9,2;-5,8;1358,0;1177,2
2005-01-13 04:30:00;292;4;-8,8;-5,8;1337,3;1177,2
2005-01-13 05:30:00;293;5;-8,4;-5,8;1316,5;1177,2
2005-01-13 06:30:00;294;6;-8,1;-5,8;1301,0;1174,0
2005-01-13 07:30:00;295;7;-7,8;-5,8;1451,8;1174,0
2005-01-13 08:30:00;296;8;-7,5;-5,8;1436,3;1174,0
2005-01-13 09:30:00;297;9;-6,2;-5,8;1368,9;1173,0
2005-01-13 10:30:00;298;10;-5,0;-5,8;1306,8;1172,1
2005-01-13 11:30:00;299;11;-4,1;-5,8;1260,1;1172,1
2005-01-13 12:30:00;300;12;-3,4;-5,8;1223,9;1172,1
2005-01-13 13:30:00;301;13;-3,1;-5,8;1208,3;1172,1
2005-01-13 14:30:00;302;14;-3,0;-5,8;1203,1;1172,1
2005-01-13 15:30:00;303;15;-3,3;-5,8;1218,7;1171,5
2005-01-13 16:30:00;304;16;-3,9;-5,8;1249,8;1168,8
2005-01-13 17:30:00;305;17;-3,8;-5,8;1244,6;1168,8
2005-01-13 18:30:00;306;18;-3,8;-5,8;1244,6;1168,8
2005-01-13 19:30:00;307;19;-3,8;-5,8;1244,6;1168,8
2005-01-13 20:30:00;308;20;-3,8;-5,8;1244,6;1166,9
2005-01-13 21:30:00;309;21;-3,9;-5,8;1249,8;1166,9
2005-01-13 22:30:00;310;22;-3,7;-5,8;1239,4;1166,9
2005-01-13 23:30:00;311;23;-3,7;-5,8;1239,4;1166,9
2005-01-14 00:30:00;312;0;-4,1;-5,0;1093,7;1163,6
2005-01-14 01:30:00;313;1;-4,5;-5,0;1114,5;1162,9
2005-01-14 02:30:00;314;2;-4,9;-5,0;1135,2;1162,9
2005-01-14 03:30:00;315;3;-5,1;-5,0;1145,6;1161,7
2005-01-14 04:30:00;316;4;-5,4;-5,0;1161,1;1161,7
2005-01-14 05:30:00;317;5;-5,6;-5,0;1171,5;1161,7
2005-01-14 06:30:00;318;6;-5,8;-5,0;1181,8;1161,7
2005-01-14 07:30:00;319;7;-5,9;-5,0;1353,4;1161,7
2005-01-14 08:30:00;320;8;-5,9;-5,0;1353,4;1161,1
2005-01-14 09:30:00;321;9;-5,4;-5,0;1327,5;1161,1
2005-01-14 10:30:00;322;10;-4,6;-5,0;1286,0;1161,1
2005-01-14 11:30:00;323;11;-4,1;-5,0;1260,1;1158,3
2005-01-14 12:30:00;324;12;-3,8;-5,0;1244,6;1158,3
2005-01-14 13:30:00;325;13;-3,6;-5,0;1234,2;1158,3
2005-01-14 14:30:00;326;14;-3,6;-5,0;1234,2;1156,5
2005-01-14 15:30:00;327;15;-3,8;-5,0;1244,6;1156,5
2005-01-14 16:30:00;328;16;-4,2;-5,0;1265,3;1156,5
2005-01-14 17:30:00;329;17;-4,7;-5,0;1291,2;1156,5
2005-01-14 18:30:00;330;18;-5,0;-5,0;1306,8;1156,5
2005-01-14 19:30:00;331;19;-5,4;-5,0;1327,5;1156,5
2005-01-14 20:30:00;332;20;-5,8;-5,0;1348,2;1153,4
2005-01-14 21:30:00;333;21;-6,1;-5,0;1363,8;1153,4
2005-01-14 22:30:00;334;22;-6,5;-5,0;1384,5;1153,1
2005-01-14 23:30:00;335;23;-6,9;-5,0;1405,2;1153,1
2005-01-15 00:30:00;336;0;-7,5;-7,4;1269,9;1153,1
2005-01-15 01:30:00;337;1;-7,5;-7,4;1269,9;1152,2
2005-01-15 02:30:00;338;2;-7,8;-7,4;1285,4;1151,3
2005-01-15 03:30:00;339;3;-8,0;-7,4;1295,8;1151,3
2005-01-15 04:30:00;340;4;-8,2;-7,4;1306,2;1147,9
2005-01-15 05:30:00;341;5;-8,3;-7,4;1311,4;1147,9
2005-01-15 06:30:00;342;6;-8,5;-7,4;1321,7;1147,9
2005-01-15 07:30:00;343;7;-8,6;-7,4;1493,3;1146,1
2005-01-15 08:30:00;344;8;-8,5;-7,4;1488,1;1146,1
2005-01-15 09:30:00;345;9;-7,7;-7,4;1446,7;1146,1
2005-01-15 10:30:00;346;10;-7,1;-7,4;1415,6;1146,1
2005-01-15 11:30:00;347;11;-6,6;-7,4;1389,7;1146,1
2005-01-15 12:30:00;348;12;-6,2;-7,4;1368,9;1145,6
2005-01-15 13:30:00;349;13;-6,1;-7,4;1363,8;1142,7
2005-01-15 14:30:00;350;14;-6,3;-7,4;1374,1;1142,7
2005-01-15 15:30:00;351;15;-6,6;-7,4;1389,7;1142,7
2005-01-15 16:30:00;352;16;-7,0;-7,4;1410,4;1142,7
2005-01-15 17:30:00;353;17;-7,1;-7,4;1415,6;1142,7
2005-01-15 18:30:00;354;18;-7,1;-7,4;1415,6;1141,0
2005-01-15 19:30:00;355;19;-7,2;-7,4;1420,7;1141,0
2005-01-15 20:30:00;356;20;-7,3;-7,4;1425,9;1139,0
2005-01-15 21:30:00;357;21;-7,3;-7,4;1425,9;1137,5
2005-01-15 22:30:00;358;22;-7,3;-7,4;1425,9;1136,6
2005-01-15 23:30:00;359;23;-7,4;-7,4;1431,1;1135,8
2005-01-16 00:30:00;360;0;-7,3;-4,4;1259,5;1135,8
2005-01-16 01:30:00;361;1;-7,2;-4,4;1254,4;1135,2
2005-01-16 02:30:00;362;2;-7,1;-4,4;1249,2;1135,2
2005-01-16 03:30:00;363;3;-6,9;-4,4;1238,8;1135,2
2005-01-16 04:30:00;364;4;-6,8;-4,4;1233,6;1134,2
2005-01-16 05:30:00;365;5;-6,7;-4,4;1228,5;1134,2
2005-01-16 06:30:00;366;6;-6,6;-4,4;1223,3;1132,3
2005-01-16 07:30:00;367;7;-6,5;-4,4;1384,5;1132,3
2005-01-16 08:30:00;368;8;-6,3;-4,4;1374,1;1132,3
2005-01-16 09:30:00;369;9;-5,9;-4,4;1353,4;1132,3
2005-01-16 10:30:00;370;10;-5,5;-4,4;1332,7;1132,3
2005-01-16 11:30:00;371;11;-5,2;-4,4;1317,1;1131,3
2005-01-16 12:30:00;372;12;-4,9;-4,4;1301,6;1130,6
2005-01-16 13:30:00;373;13;-2,5;-4,4;1177,2;1130,6
2005-01-16 14:30:00;374;14;-1,2;-4,4;1109,9;1130,6
2005-01-16 15:30:00;375;15;-0,8;-4,4;1089,2;1130,6
2005-01-16 16:30:00;376;16;-1,6;-4,4;1130,6;1130,6
2005-01-16 17:30:00;377;17;-1,8;-4,4;1141,0;1130,6
2005-01-16 18:30:00;378;18;-1,9;-4,4;1146,1;1130,0
2005-01-16 19:30:00;379;19;-2,1;-4,4;1156,5;1130,0
2005-01-16 20:30:00;380;20;-2,3;-4,4;1166,9;1129,4
2005-01-16 21:30:00;381;21;-2,4;-4,4;1172,1;1129,4
2005-01-16 22:30:00;382;22;-2,6;-4,4;1182,4;1127,1
2005-01-16 23:30:00;383;23;-2,7;-4,4;1187,6;1127,1
